,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
104,Georgia,79,4,,,11,68,1,20,,-1,-1,0327
105,Cameroon,75,,1,,2,72,,3,004,-1,-1,0327
106,Uzbekistan,75,15,,,,75,4,2,,-1,-1,0327
107,Guadeloupe,73,,1,,,72,4,182,2,-1,-1,0327
108,Montenegro,69,16,1,,,68,1,110,2,-1,-1,0327
109,Cuba,67,10,2,1,1,64,2,6,02,-1,-1,0327
110,Honduras,67,15,1,1,,66,,7,01,-1,-1,0327
111,Channel Islands,66,20,1,1,,65,,380,6,-1,-1,0327
112,Nigeria,65,14,1,,3,61,,03,000,-1,-1,0327
113,Trinidad and Tobago,65,5,1,,,64,,46,07,-1,-1,0327
114,Bolivia,61,29,,,,61,,5,,-1,-1,0327
115,Liechtenstein,56,5,,,,56,,1469,,-1,-1,0327
116,DRC,51,3,3,1,,48,,06,003,-1,-1,0327
117,Rwanda,50,9,,,,50,,4,,-1,-1,0327
118,Bangladesh,44,5,5,,11,28,1,03,003,-1,-1,0327
119,Kyrgyzstan,44,,,,,44,,7,,-1,-1,0327
120,Paraguay,41,4,3,,,38,1,6,04,-1,-1,0327
121,Mayotte,36,,,,,36,,132,,-1,-1,0327
122,Gibraltar,35,9,,,13,22,,1039,,-1,-1,0327
123,Macao,33,2,,,10,23,,51,,-1,-1,0327
124,Monaco,33,2,,,1,32,,841,,-1,-1,0327
125,Kenya,31,3,1,1,1,29,,06,002,-1,-1,0327
126,French Polynesia,30,5,,,,30,,107,,-1,-1,0327
127,Aruba,28,9,,,1,27,,262,,-1,-1,0327
128,French Guiana,28,,,,6,22,,94,,-1,-1,0327
129,Jamaica,26,,1,,2,23,,9,03,-1,-1,0327
130,Isle of Man,26,3,,,,26,,306,,-1,-1,0327
131,Guatemala,25,1,1,,4,20,,1,006,-1,-1,0327
132,Barbados,24,6,,,,24,,84,,-1,-1,0327
133,Togo,24,1,,,1,23,,3,,-1,-1,0327
134,Madagascar,23,4,,,,23,,08,,-1,-1,0327
135,Zambia,16,4,,,,16,,09,,-1,-1,0327
136,Bermuda,15,8,,,2,13,,241,,-1,-1,0327
137,New Caledonia,14,,,,,14,,49,,-1,-1,0327
138,Uganda,14,,,,,14,,03,,-1,-1,0327
139,El Salvador,13,4,,,,13,,2,,-1,-1,0327
140,Maldives,13,,,,8,5,,24,,-1,-1,0327
141,Tanzania,13,,,,,13,,02,,-1,-1,0327
142,Equatorial Guinea,12,3,,,,12,,9,,-1,-1,0327
143,Ethiopia,12,,,,,12,,01,,-1,-1,0327
144,Djibouti,11,,,,,11,,11,,-1,-1,0327
145,Dominica,11,,,,,11,,153,,-1,-1,0327
146,Mongolia,11,1,,,,11,,3,,-1,-1,0327
147,Saint Martin,11,,,,,11,,284,,-1,-1,0327
148,Niger,10,3,1,,,9,,04,004,-1,-1,0327
149,Bahamas,9,4,,,1,8,,23,,-1,-1,0327
150,Cayman Islands,8,,1,,,7,,122,15,-1,-1,0327
151,Haiti,8,,,,,8,,07,,-1,-1,0327
152,Namibia,8,1,,,2,6,,3,,-1,-1,0327
153,Suriname,8,,,,,8,,14,,-1,-1,0327
154,Curaçao,7,1,1,,2,4,,43,6,-1,-1,0327
155,Gabon,7,1,1,,,6,,3,04,-1,-1,0327
156,Antigua and Barbuda,7,4,,,,7,,71,,-1,-1,0327
157,Grenada,7,6,,,,7,,62,,-1,-1,0327
158,Mozambique,7,2,,,,7,,02,,-1,-1,0327
159,Seychelles,7,,,,,7,,71,,-1,-1,0327
160,Benin,6,,,,,6,,05,,-1,-1,0327
161,Eritrea,6,2,,,,6,,2,,-1,-1,0327
162,Greenland,6,,,,2,4,,106,,-1,-1,0327
163,Laos,6,3,,,,6,,08,,-1,-1,0327
164,Eswatini,6,2,,,,6,,5,,-1,-1,0327
165,Cabo Verde,5,1,1,,,4,,9,2,-1,-1,0327
166,Guyana,5,,1,,,4,,6,1,-1,-1,0327
167,Fiji,5,,,,,5,,6,,-1,-1,0327
168,Montserrat,5,4,,,,5,,1002,,-1,-1,0327
169,Myanmar,5,2,,,,5,,009,,-1,-1,0327
170,Syria,5,,,,,5,,03,,-1,-1,0327
171,Angola,4,1,,,,4,,01,,-1,-1,0327
172,Congo,4,,,,,4,,07,,-1,-1,0327
173,Guinea,4,,,,,4,,03,,-1,-1,0327
174,Vatican City,4,,,,,4,,4994,,-1,-1,0327
175,Mali,4,2,,,,4,,02,,-1,-1,0327
176,Gambia,3,,1,,,2,,1,04,-1,-1,0327
177,Sudan,3,,1,,,2,,007,002,-1,-1,0327
178,Zimbabwe,3,,1,,,2,,02,007,-1,-1,0327
179,Nepal,3,,,,1,2,,01,,-1,-1,0327
180,CAR,3,,,,,3,,06,,-1,-1,0327
181,Chad,3,,,,,3,,02,,-1,-1,0327
182,Liberia,3,,,,,3,,06,,-1,-1,0327
183,Mauritania,3,1,,,,3,,06,,-1,-1,0327
184,St. Barth,3,,,,,3,,304,,-1,-1,0327
185,Saint Lucia,3,,,,1,2,,16,,-1,-1,0327
186,Sint Maarten,3,,,,,3,,70,,-1,-1,0327
187,Anguilla,2,2,,,,2,,133,,-1,-1,0327
188,Belize,2,,,,,2,,5,,-1,-1,0327
189,Bhutan,2,,,,,2,,3,,-1,-1,0327
190,British Virgin Islands,2,,,,,2,,66,,-1,-1,0327
191,Guinea-Bissau,2,,,,,2,,1,,-1,-1,0327
192,Nicaragua,2,,,,,2,,03,,-1,-1,0327
193,Saint Kitts and Nevis,2,,,,,2,,38,,-1,-1,0327
194,Somalia,2,1,,,,2,,01,,-1,-1,0327
195,Turks and Caicos,2,1,,,,2,,52,,-1,-1,0327
196,Libya,1,,,,,1,,01,,-1,-1,0327
197,Papua New Guinea,1,,,,,1,,01,,-1,-1,0327
198,St. Vincent Grenadines,1,,,,,1,,9,,-1,-1,0327
199,Timor-Leste,1,,,,,1,,08,,-1,-1,0327
