,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
135,Congo,186,,6,,16,164,,34,1,,,0424
136,Gabon,167,1,2,1,24,141,1,75,09,572,257,0424
137,Martinique,164,,14,,73,77,6,437,37,,,0424
138,Sudan,162,22,13,,14,135,,4,03,,,0424
139,Rwanda,154,1,,,87,67,,12,,6959,537,0424
140,Guadeloupe,148,,12,,76,60,13,370,30,,,0424
141,Brunei ,138,,1,,119,18,2,315,2,12430,28413,0424
142,Gibraltar,133,1,,,129,4,,3948,,2062,61203,0424
143,Myanmar,132,9,5,,9,118,,2,009,5528,102,0424
144,Cambodia,122,,,,110,12,1,7,,5768,345,0424
145,Madagascar,121,,,,58,63,1,4,,2357,85,0424
146,Ethiopia,116,,3,,21,92,,1,003,10736,93,0424
147,Trinidad and Tobago,115,,8,,45,62,,82,6,1459,1043,0424
148,Maldives,108,22,,,16,92,2,200,,4696,8688,0424
149,French Guiana,107,,1,,84,22,1,358,3,,,0424
150,Liberia,101,,8,,20,73,,20,2,,,0424
151,Aruba,100,,2,,68,30,4,937,19,1535,14377,0424
152,Bermuda,99,,5,,39,55,10,1590,80,949,15238,0424
153,Monaco,94,,4,1,35,55,2,2395,102,,,0424
154,Togo,88,,6,,59,23,,11,07,4733,572,0424
155,Cabo Verde,82,9,1,,1,80,,147,2,,,0424
156,Liechtenstein,81,,1,,55,25,,2124,26,900,23605,0424
157,Barbados,76,,6,,30,40,4,264,21,1222,4252,0424
158,Zambia,76,2,3,,37,36,1,4,02,2586,141,0424
159,Uganda,74,11,,,46,28,,2,,16057,351,0424
160,Sint Maarten,73,2,12,1,22,39,8,1703,280,266,6204,0424
161,Bahamas,72,7,11,2,14,47,1,183,28,,,0424
162,Haiti,72,10,5,1,2,65,,6,04,690,61,0424
163,Guyana,70,3,7,,9,54,5,89,9,375,477,0424
164,Cayman Islands,66,,1,,7,58,3,1004,15,778,11838,0424
165,Sierra Leone,64,3,1,1,10,53,,8,01,,,0424
166,Libya,60,,2,1,15,43,,9,03,1337,195,0424
167,French Polynesia,57,,,,36,21,1,203,,1803,6418,0424
168,Benin,54,,1,,27,26,,4,008,,,0424
169,Guinea-Bissau,50,,,,3,47,,25,,1500,762,0424
170,Nepal,48,3,,,9,39,,2,,8773,301,0424
171,Mozambique,46,5,,,9,37,,1,,1325,42,0424
172,Macao,45,,,,27,18,1,69,,,,0424
173,Syria,42,,3,,6,33,,2,02,,,0424
174,Eritrea,39,,,,6,33,,11,,,,0424
175,Saint Martin,38,,2,,19,17,3,983,52,,,0424
176,Mongolia,35,,,,8,27,,11,,7156,2183,0424
177,Malawi,33,10,3,,3,27,1,2,02,519,27,0424
178,Chad,33,,,,8,25,,2,,,,0424
179,Eswatini,31,,1,,8,22,,27,09,714,615,0424
180,Zimbabwe,28,,4,,2,22,,2,03,4990,336,0424
181,Angola,25,,2,,6,17,,08,006,,,0424
182,Antigua and Barbuda,24,,3,,10,11,1,245,31,108,1103,0424
183,Timor-Leste,23,,,,1,22,,17,,322,244,0424
184,Botswana,22,,1,,,21,,9,04,4432,1885,0424
185,Laos,19,,,,4,15,,3,,1461,201,0424
186,Belize,18,,2,,5,11,1,45,5,816,2052,0424
187,Fiji,18,,,,8,10,,20,,,,0424
188,New Caledonia,18,,,,17,1,1,63,,3772,13212,0424
189,CAR,16,,,,10,6,,3,,,,0424
190,Dominica,16,,,,9,7,,222,,377,5237,0424
191,Namibia,16,,,,7,9,,6,,524,206,0424
192,Grenada,15,,,,6,9,4,133,,92,818,0424
193,Saint Kitts and Nevis,15,,,,1,14,,282,,257,4831,0424
194,Saint Lucia,15,,,,15,0,,82,,364,1982,0424
195,Curaçao,14,,1,,11,2,,85,6,304,1853,0424
196,St. Vincent Grenadines,13,,,,3,10,,117,,99,892,0424
197,Falkland Islands,12,1,,,11,1,,3448,,337,96839,0424
198,Nicaragua,11,1,3,1,7,1,,2,05,,,0424
199,Burundi,11,,1,,4,6,,09,008,284,24,0424
200,Turks and Caicos,11,,1,,4,6,,284,26,83,2144,0424
201,Greenland,11,,,,11,0,,194,,1150,20257,0424
202,Montserrat,11,,,,2,9,1,2204,,36,7212,0424
203,Seychelles,11,,,,6,5,,112,,,,0424
204,Gambia,10,,1,,2,7,,4,04,316,131,0424
205,Suriname,10,,1,,6,3,,17,2,404,689,0424
206,MS Zaandam,9,,2,,,7,,,,,,0424
207,Vatican City,9,,,,2,7,,11236,,,,0424
208,Papua New Guinea,8,,,,,8,,09,,604,68,0424
209,Mauritania,7,,1,,6,0,,2,02,969,208,0424
210,Bhutan,7,,,,3,4,,9,,8953,11603,0424
211,St. Barth,6,,,,6,0,,607,,,,0424
212,Western Sahara,6,,,,5,1,,10,,,,0424
213,British Virgin Islands,5,,1,,3,1,,165,33,,,0424
214,Caribbean Netherlands,5,,,,,5,,191,,110,4195,0424
215,Sao Tome and Principe,4,,,,,4,,18,,19,87,0424
216,South Sudan,4,,,,,4,,04,,,,0424
217,Anguilla,3,,,,1,2,,200,,,,0424
218,Saint Pierre Miquelon,1,,,,,1,,173,,,,0424
219,Yemen,1,,,,,1,,003,,,,0424
220,Total:,435276,12989,16212,358,205025,214039,6030,,,,,0424
221,Total:,954132,35396,53969,2646,105347,794816,16260,,,,,0424
222,Total:,1193276,28925,114259,3057,376038,702979,26669,,,,,0424
223,Total:,103328,6667,5073,498,43653,54602,9511,,,,,0424
224,Total:,8219,21,91,3,6171,1957,49,,,,,0424
225,Total:,28217,1436,1298,54,8534,18385,173,,,,,0424
226,Total:,721,,15,,645,61,4,,,,,0424
