,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
139,Gibraltar,132,,,,120,12,1,3918,,1912,56751,0421
140,Cambodia,122,,,,107,15,1,7,,5768,345,0421
141,Madagascar,121,,,,41,80,1,4,,2357,85,0421
142,Gabon,120,11,1,,7,112,2,54,04,572,257,0421
143,Myanmar,119,8,5,,7,107,,2,009,4692,86,0421
144,Trinidad and Tobago,114,,8,,22,84,,81,6,1371,980,0421
145,Ethiopia,111,3,3,,16,92,1,10,003,7953,69,0421
146,Sudan,107,41,12,2,8,87,,2,03,,,0421
147,Liberia,99,8,8,,7,84,,20,2,,,0421
148,Aruba,97,,2,,49,46,4,909,19,1442,13506,0421
149,French Guiana,97,1,1,1,69,27,2,325,3,,,0421
150,Monaco,94,,3,,23,68,3,2395,76,,,0421
151,Bermuda,86,,5,,37,44,10,1381,80,651,10453,0421
152,Togo,84,,6,1,53,25,,10,07,4381,529,0421
153,Liechtenstein,81,,1,,55,25,,2124,26,900,23605,0421
154,Equatorial Guinea,79,,,,7,72,,56,,854,609,0421
155,Barbados,75,,5,,23,47,4,261,17,1063,3699,0421
156,Maldives,69,17,,,16,53,1,128,,4139,7657,0421
157,Sint Maarten,67,,10,,12,45,6,1563,233,163,3802,0421
158,Cabo Verde,67,6,1,,1,65,,121,2,,,0421
159,Cayman Islands,66,5,1,,7,58,3,1004,15,778,11838,0421
160,Guyana,65,,7,,9,49,4,83,9,322,409,0421
161,Zambia,65,4,3,,35,27,1,4,02,2586,141,0421
162,Bahamas,60,,9,,11,40,1,153,23,,,0421
163,Haiti,57,10,3,,,54,,5,03,618,54,0421
164,French Polynesia,56,1,,,19,37,1,199,,1515,5393,0421
165,Uganda,56,1,,,38,18,,1,,12565,275,0421
166,Benin,54,19,1,,27,26,,4,008,,,0421
167,Libya,51,,1,,15,35,,7,01,808,118,0421
168,Guinea-Bissau,50,,,,3,47,,25,,1500,762,0421
169,Macao,45,,,,22,23,1,69,,,,0421
170,Sierra Leone,43,8,,,6,37,,5,,,,0421
171,Syria,39,,3,,5,31,,2,02,,,0421
172,Eritrea,39,,,,3,36,,11,,,,0421
173,Mozambique,39,,,,8,31,,1,,1037,33,0421
174,Saint Martin,37,,2,,19,16,5,957,52,,,0421
175,Chad,33,,,,8,25,,2,,,,0421
176,Mongolia,33,1,,,7,26,,10,,1554,474,0421
177,Nepal,31,,,,4,27,,1,,29567,1015,0421
178,Zimbabwe,25,,3,,2,20,,2,02,2851,192,0421
179,Angola,24,,2,,6,16,,07,006,,,0421
180,Eswatini,24,2,1,,8,15,,21,09,714,615,0421
181,Antigua and Barbuda,23,,3,,3,17,1,235,31,73,745,0421
182,Timor-Leste,22,3,,,1,21,,17,,,,0421
183,Botswana,20,,1,,,19,,9,04,4432,1885,0421
184,Laos,19,,,,2,17,,3,,1349,185,0421
185,Belize,18,,2,,2,14,1,45,5,651,1637,0421
186,Fiji,18,1,,,3,15,,20,,,,0421
187,New Caledonia,18,,,,15,3,1,63,,3399,11906,0421
188,Malawi,17,,2,,3,12,1,09,01,429,22,0421
189,Dominica,16,,,,8,8,,222,,345,4793,0421
190,Namibia,16,,,,6,10,,6,,524,206,0421
191,Saint Kitts and Nevis,15,1,,,,15,,282,,247,4643,0421
192,Saint Lucia,15,,,,13,2,,82,,344,1873,0421
193,Curaçao,14,,1,,11,2,,85,6,286,1743,0421
194,Grenada,14,,,,6,8,4,124,,92,818,0421
195,CAR,12,,,,4,8,,2,,,,0421
196,St. Vincent Grenadines,12,,,,1,11,,108,,87,784,0421
197,Turks and Caicos,11,,1,,,10,,284,26,83,2144,0421
198,Falkland Islands,11,,,,3,8,,3161,,319,91667,0421
199,Greenland,11,,,,11,0,,194,,1043,18372,0421
200,Montserrat,11,,,,2,9,1,2204,,36,7212,0421
201,Seychelles,11,,,,5,6,,112,,,,0421
202,Nicaragua,10,,2,,6,2,,2,03,,,0421
203,Gambia,10,,1,,2,7,,4,04,316,131,0421
204,Suriname,10,,1,,6,3,,17,2,,,0421
205,MS Zaandam,9,,2,,,7,,,,,,0421
206,Vatican City,9,1,,,2,7,,11236,,,,0421
207,Mauritania,7,,1,,6,0,,2,02,913,196,0421
208,Papua New Guinea,7,,,,,7,,08,,167,19,0421
209,St. Barth,6,,,,5,1,,607,,,,0421
210,Western Sahara,6,,,,,6,,10,,,,0421
211,British Virgin Islands,5,1,1,,3,1,,165,33,,,0421
212,Burundi,5,,1,,4,0,,04,008,80,7,0421
213,Bhutan,5,,,,2,3,,6,,8570,11107,0421
214,Caribbean Netherlands,5,,,,,5,,191,,110,4195,0421
215,Sao Tome and Principe,4,,,,,4,,18,,19,87,0421
216,South Sudan,4,,,,,4,,04,,,,0421
217,Anguilla,3,,,,1,2,,200,,,,0421
218,Saint Pierre Miquelon,1,,,,,1,,173,,,,0421
219,Yemen,1,,,,,1,,003,,,,0421
220,Total:,396469,13312,15132,346,186275,195062,6310,,,,,0421
221,Total:,851396,31313,45433,2096,89109,716854,15037,,,,,0421
222,Total:,1113096,23840,104491,2655,321521,687084,26126,,,,,0421
223,Total:,86486,4234,4079,230,37059,45348,9053,,,,,0421
224,Total:,8164,24,83,,5269,2812,53,,,,,0421
225,Total:,24171,1205,1164,39,6451,16556,177,,,,,0421
226,Total:,721,,15,,644,62,7,,,,,0421
