,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
0, China ,79828,4,2870,,34832,42126,7365,-1,-1,-1,-1,0301
1, S. Korea ,3736,586,21,4,3685,30,10,-1,-1,-1,-1,0301
2, Italy ,1694,566,41,12,1570,83,140,-1,-1,-1,-1,0301
3, Iran ,978,385,54,11,749,175,,-1,-1,-1,-1,0301
4, Diamond Princess ,705,,7,1,688,10,36,-1,-1,-1,-1,0301
5, Japan ,256,15,6,1,208,42,19,-1,-1,-1,-1,0301
6, France ,130,30,2,,116,12,9,-1,-1,-1,-1,0301
7, Germany ,130,51,,,114,16,2,-1,-1,-1,-1,0301
8, Singapore ,106,4,,,32,74,7,-1,-1,-1,-1,0301
9, Hong Kong ,100,5,2,,62,36,6,-1,-1,-1,-1,0301
10, Spain ,84,26,,,82,2,3,-1,-1,-1,-1,0301
11, USA ,75,7,1,,65,9,4,-1,-1,-1,-1,0301
12, Bahrain ,47,6,,,47,,,-1,-1,-1,-1,0301
13, Kuwait ,46,1,,,46,,,-1,-1,-1,-1,0301
14, Thailand ,42,,1,1,11,30,1,-1,-1,-1,-1,0301
15, Taiwan ,40,1,1,,27,12,1,-1,-1,-1,-1,0301
16, U.K. ,36,13,,,28,8,,-1,-1,-1,-1,0301
17, Australia ,29,4,1,1,13,15,,-1,-1,-1,-1,0301
18, Malaysia ,29,4,,,7,22,,-1,-1,-1,-1,0301
19, Canada ,24,4,,,20,4,,-1,-1,-1,-1,0301
20, Switzerland ,24,5,,,23,1,,-1,-1,-1,-1,0301
21, U.A.E. ,21,,,,16,5,2,-1,-1,-1,-1,0301
22, Iraq ,19,6,,,19,,,-1,-1,-1,-1,0301
23, Norway ,19,4,,,19,,,-1,-1,-1,-1,0301
24, Vietnam ,16,,,,0,16,,-1,-1,-1,-1,0301
25, Austria ,14,4,,,14,,,-1,-1,-1,-1,0301
26, Sweden ,14,1,,,14,,,-1,-1,-1,-1,0301
27, Macao ,10,,,,4,6,,-1,-1,-1,-1,0301
28, Israel ,10,3,,,9,1,,-1,-1,-1,-1,0301
29, Lebanon ,10,3,,,10,,,-1,-1,-1,-1,0301
30, Netherlands ,10,3,,,10,,1,-1,-1,-1,-1,0301
31, Croatia ,7,1,,,7,,,-1,-1,-1,-1,0301
32, Greece ,7,,,,7,,,-1,-1,-1,-1,0301
33, Ecuador ,6,5,,,6,,1,-1,-1,-1,-1,0301
34, Finland ,6,3,,,5,1,,-1,-1,-1,-1,0301
35, Oman ,6,,,,5,1,,-1,-1,-1,-1,0301
36, Mexico ,5,1,,,5,,,-1,-1,-1,-1,0301
37, Denmark ,4,1,,,4,,,-1,-1,-1,-1,0301
38, Pakistan ,4,,,,4,,,-1,-1,-1,-1,0301
39, Philippines ,3,,1,,0,2,,-1,-1,-1,-1,0301
40, Azerbaijan ,3,,,,3,,,-1,-1,-1,-1,0301
41, Czechia ,3,3,,,3,,,-1,-1,-1,-1,0301
42, Georgia ,3,,,,3,,,-1,-1,-1,-1,0301
43, Iceland ,3,2,,,3,,,-1,-1,-1,-1,0301
44, India ,3,,,,0,3,,-1,-1,-1,-1,0301
45, Qatar ,3,2,,,3,,,-1,-1,-1,-1,0301
46, Romania ,3,,,,2,1,,-1,-1,-1,-1,0301
47, Algeria ,2,1,,,2,,,-1,-1,-1,-1,0301
48, Belgium ,2,1,,,1,1,,-1,-1,-1,-1,0301
49, Brazil ,2,,,,2,,,-1,-1,-1,-1,0301
50, Egypt ,2,1,,,1,1,,-1,-1,-1,-1,0301
51, Russia ,2,,,,0,2,,-1,-1,-1,-1,0301
52, Afghanistan ,1,,,,1,,,-1,-1,-1,-1,0301
53, Armenia ,1,1,,,1,,,-1,-1,-1,-1,0301
54, Belarus ,1,,,,1,,,-1,-1,-1,-1,0301
55, Cambodia ,1,,,,0,1,,-1,-1,-1,-1,0301
56, Dominican Republic ,1,1,,,1,,,-1,-1,-1,-1,0301
57, Estonia ,1,,,,1,,,-1,-1,-1,-1,0301
58, Ireland ,1,,,,1,,,-1,-1,-1,-1,0301
59, Lithuania ,1,,,,1,,,-1,-1,-1,-1,0301
60, Luxembourg ,1,,,,1,,,-1,-1,-1,-1,0301
61, North Macedonia ,1,,,,1,,,-1,-1,-1,-1,0301
62, Monaco ,1,,,,1,,,-1,-1,-1,-1,0301
63, Nepal ,1,,,,0,1,,-1,-1,-1,-1,0301
64, New Zealand ,1,,,,1,,,-1,-1,-1,-1,0301
65, Nigeria ,1,,,,1,,,-1,-1,-1,-1,0301
66, San Marino ,1,,,,1,,1,-1,-1,-1,-1,0301
67, Sri Lanka ,1,,,,0,1,,-1,-1,-1,-1,0301
