,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
33,Australia,6238,86,54,3,3141,3043,74,245,2,338346,13269,0411
34,Japan,6005,658,99,,685,5221,109,47,08,64387,509,0411
35,Poland,5955,380,181,7,318,5456,160,157,5,118295,3126,0411
36,Peru,5897,641,169,31,1569,4159,130,179,5,56681,1719,0411
37,Denmark,5819,184,247,10,1773,3799,113,1005,43,64731,11176,0411
38,Czechia,5732,163,119,7,346,5267,98,535,11,114854,10725,0411
39,Romania,5467,265,270,22,729,4468,183,284,14,55430,2881,0411
40,Pakistan,4695,206,66,1,727,3902,45,21,03,54706,248,0411
41,Malaysia,4346,118,70,3,1830,2446,69,134,2,69675,2153,0411
42,Philippines,4195,119,221,18,140,3834,1,38,2,24500,224,0411
43,Saudi Arabia,3651,364,47,3,685,2919,57,105,1,115585,3320,0411
44,Indonesia,3512,219,306,26,282,2924,,13,1,17679,65,0411
45,Mexico,3441,260,194,20,633,2614,89,27,2,31492,244,0411
46,UAE,3360,370,16,2,418,2926,1,340,2,593095,59967,0411
47,Luxembourg,3223,108,54,2,500,2669,30,5149,86,28273,45166,0411
48,Serbia,3105,238,71,5,118,2916,136,355,8,14240,1630,0411
49,Panama,2974,222,74,8,17,2883,104,689,17,11776,2729,0411
50,Finland,2769,164,48,6,300,2421,82,500,9,41200,7436,0411
51,Dominican Republic,2620,271,126,8,98,2396,147,242,12,7936,732,0411
52,Qatar,2512,136,6,,227,2279,37,872,2,45339,15737,0411
53,Colombia,2473,250,80,11,197,2196,85,49,2,37593,739,0411
54,Thailand,2473,50,33,1,1013,1427,61,35,05,71860,1030,0411
55,Ukraine,2203,311,69,12,61,2073,33,50,2,23522,538,0411
56,Singapore,2108,198,7,1,492,1609,29,360,1,72680,12423,0411
57,Greece,2011,56,92,5,269,1650,77,193,9,35532,3409,0411
58,South Africa,2003,69,24,6,410,1569,7,34,04,73028,1231,0411
59,Belarus,1981,495,19,3,169,1793,72,210,2,53000,5609,0411
60,Argentina,1975,81,82,3,375,1518,96,44,2,16379,362,0411
61,Egypt,1794,95,135,17,384,1275,,18,1,25000,244,0411
62,Algeria,1761,95,256,21,405,1100,46,40,6,3359,77,0411
63,Iceland,1675,27,7,1,751,917,11,4909,21,34125,100002,0411
64,Croatia,1495,88,21,1,231,1243,34,364,5,14612,3559,0411
65,Morocco,1448,74,107,10,122,1219,1,39,3,7239,196,0411
66,Moldova,1438,149,29,,56,1353,80,356,7,6271,1555,0411
67,New Zealand,1283,44,2,1,373,908,5,266,04,55685,11548,0411
68,Iraq,1279,47,70,1,550,659,,32,2,32158,800,0411
69,Estonia,1258,51,24,,93,1141,9,948,18,27883,21019,0411
70,Hungary,1190,210,77,11,112,1001,17,123,8,29948,3100,0411
71,Slovenia,1160,36,45,2,137,978,36,558,22,33047,15896,0411
72,Lithuania,999,44,22,6,54,923,14,367,8,36051,13243,0411
73,Kuwait,993,83,1,,123,869,26,233,02,,,0411
74,Azerbaijan,991,65,10,1,159,822,27,98,10,61342,6050,0411
75,Hong Kong,990,16,4,,309,677,15,132,05,96709,12900,0411
76,Armenia,937,16,12,2,149,776,30,316,4,6081,2052,0411
77,Bahrain,925,38,6,1,539,380,3,544,4,57681,33899,0411
78,Bosnia and Herzegovina,901,43,36,1,129,736,4,275,11,6911,2106,0411
79,Cameroon,820,17,12,,98,710,,31,05,,,0411
80,Kazakhstan,812,31,10,2,64,738,21,43,05,61955,3300,0411
81,Slovakia,715,14,2,,23,690,5,131,04,22957,4205,0411
82,Diamond Princess,712,,11,,619,82,10,,,,,0411
83,North Macedonia,711,48,32,2,41,638,15,341,15,6571,3154,0411
84,Tunisia,671,28,25,,25,621,78,57,2,10087,853,0411
85,Bulgaria,635,17,25,1,54,556,33,91,4,18502,2663,0411
86,Uzbekistan,624,42,3,,42,579,8,19,009,70000,2091,0411
87,Latvia,612,23,3,,16,593,3,324,2,26656,14132,0411
88,Lebanon,609,27,20,1,76,513,28,89,3,13530,1982,0411
89,Andorra,601,18,26,1,71,504,17,7778,337,1673,21653,0411
90,Cyprus,595,31,10,,58,527,11,493,8,16308,13507,0411
91,Cuba,564,49,15,,51,498,11,50,1,12023,1061,0411
92,Costa Rica,558,19,3,,42,513,13,110,06,6298,1236,0411
93,Afghanistan,521,37,15,,32,474,,13,04,,,0411
94,Oman,484,27,3,,109,372,3,95,06,,,0411
95,Ivory Coast,480,36,3,,54,423,,18,01,,,0411
96,Uruguay,473,17,7,,206,260,13,136,2,6856,1974,0411
97,Burkina Faso,448,5,26,2,149,273,,21,1,,,0411
98,Niger,438,28,11,,41,386,,18,05,4298,178,0411
99,Bangladesh,424,94,27,6,33,364,1,3,02,7359,45,0411
100,Albania,416,7,23,,182,211,7,145,8,3385,1176,0411
101,Channel Islands,398,37,9,1,40,349,,2289,52,1157,6655,0411
102,Honduras,382,39,23,,7,352,10,39,2,1600,162,0411
103,Taiwan,382,2,6,1,91,285,,16,03,43886,1843,0411
104,Réunion,382,20,,,40,342,3,427,,,,0411
105,Ghana,378,,6,,4,368,2,12,02,37405,1204,0411
106,Jordan,372,,7,,170,195,5,36,07,17000,1666,0411
107,Malta,350,13,2,,16,332,4,793,5,13732,31100,0411
108,San Marino,344,11,34,,50,260,14,10138,1002,846,24933,0411
109,Mauritius,318,4,9,2,23,286,3,250,7,6730,5292,0411
110,Nigeria,305,17,7,,58,240,2,1,003,5000,24,0411
111,Kyrgyzstan,298,18,5,1,35,258,5,46,08,9618,1474,0411
112,Bolivia,268,4,19,1,2,247,3,23,2,591,51,0411
113,Palestine,267,4,2,1,45,220,,52,04,16068,3150,0411
114,Senegal,265,15,2,,137,126,1,16,01,,,0411
115,Montenegro,257,5,2,,4,251,7,409,3,2329,3708,0411
116,Vietnam,257,2,,,144,113,8,3,,118807,1221,0411
117,Georgia,234,16,3,,54,177,6,59,08,3271,820,0411
118,DRC,223,43,20,2,16,187,,2,02,,,0411
119,Guinea,212,18,,,15,197,,16,,,,0411
120,Isle of Man,201,11,1,,103,97,11,2364,12,1934,22744,0411
121,Mayotte,191,7,2,,50,139,4,700,7,1300,4765,0411
122,Sri Lanka,190,,7,,54,129,5,9,03,3248,152,0411
123,Kenya,189,5,7,,22,160,2,4,01,5278,98,0411
124,Faeroe Islands,184,,,,145,39,,3766,,5408,110677,0411
125,Venezuela,175,4,9,,84,82,6,6,03,139282,4898,0411
126,Martinique,155,1,6,,50,99,19,413,16,,,0411
127,Djibouti,150,10,1,,36,113,,152,1,3740,3785,0411
128,Guadeloupe,143,,8,,67,68,13,357,20,,,0411
129,Brunei ,136,1,1,,99,36,3,311,2,9342,21354,0411
130,Paraguay,129,5,6,1,18,105,1,18,08,2262,317,0411
131,Gibraltar,127,4,,,69,58,1,3770,,1543,45799,0411
132,Guatemala,126,31,3,,17,106,3,7,02,1134,63,0411
133,Cambodia,119,,,,72,47,1,7,,5768,345,0411
134,Rwanda,118,5,,,7,111,,9,,806,62,0411
135,El Salvador,117,14,6,,15,96,4,18,09,,,0411
136,Trinidad and Tobago,109,,8,,1,100,,78,6,1045,747,0411
137,Madagascar,93,,,,11,82,1,3,,,,0411
138,Monaco,90,6,1,,5,84,4,2293,25,,,0411
139,Mali,87,13,7,,22,58,,4,03,,,0411
140,Aruba,86,4,,,27,59,,805,,1058,9910,0411
141,French Guiana,83,,,,43,40,1,278,,,,0411
142,Liechtenstein,79,1,1,,55,23,,2072,26,900,23605,0411
143,Togo,76,3,3,,25,48,,9,04,2069,250,0411
144,Barbados,67,1,4,1,11,52,4,233,14,736,2561,0411
145,Ethiopia,65,9,3,1,4,58,1,06,003,3232,28,0411
146,Jamaica,63,,4,,13,46,,21,1,907,306,0411
147,Congo,60,,5,,5,50,,11,09,,,0411
148,Uganda,53,,,,,53,,1,,3310,72,0411
149,French Polynesia,51,,,,,51,,182,,744,2649,0411
150,Sint Maarten,50,7,8,2,3,39,2,1166,187,134,3125,0411
151,Bermuda,48,,4,,25,19,2,771,64,354,5684,0411
152,Cayman Islands,45,,1,,6,38,,685,15,479,7288,0411
153,Macao,45,,,,10,35,1,69,,,,0411
154,Gabon,44,,1,,1,42,,20,04,,,0411
155,Bahamas,42,1,8,,5,29,1,107,20,,,0411
156,Zambia,40,1,2,1,25,13,1,2,01,1239,67,0411
157,Guyana,37,,6,,8,23,4,47,8,145,184,0411
158,Liberia,37,6,5,1,3,29,,7,10,,,0411
159,Guinea-Bissau,36,,,,,36,,18,,1500,762,0411
160,Benin,35,9,1,,5,29,,3,008,,,0411
161,Eritrea,34,1,,,,34,,10,,,,0411
162,Tanzania,32,7,3,2,5,24,,05,005,,,0411
163,Saint Martin,32,,2,,11,19,5,828,52,,,0411
164,Haiti,31,1,2,,,29,,3,02,365,32,0411
165,Myanmar,27,4,3,,2,22,,05,006,1406,26,0411
166,Libya,24,,1,,8,15,,3,01,492,72,0411
167,Antigua and Barbuda,21,2,2,,,19,1,214,20,40,408,0411
168,Somalia,21,9,1,,1,19,,1,006,,,0411
169,Mozambique,20,3,,,2,18,,06,,483,15,0411
170,Angola,19,,2,,2,15,,06,006,,,0411
171,Syria,19,,2,,4,13,,1,01,,,0411
172,Maldives,19,,,,13,6,,35,,,,0411
173,Equatorial Guinea,18,,,,3,15,,13,,854,609,0411
174,New Caledonia,18,,,,1,17,,63,,2608,9135,0411
175,Sudan,17,2,2,,2,13,,04,005,,,0411
176,Dominica,16,1,,,5,11,,222,,309,4293,0411
177,Fiji,16,1,,,,16,,18,,,,0411
178,Laos,16,,,,,16,,2,,1035,142,0411
179,Mongolia,16,,,,4,12,,5,,,,0411
180,Namibia,16,,,,3,13,,6,,362,142,0411
181,Saint Lucia,15,1,,,1,14,,82,,,,0411
182,Curaçao,14,,1,,7,6,,85,6,,,0411
183,Grenada,14,2,,,,14,2,124,,92,818,0411
184,Zimbabwe,13,2,3,,,10,,09,02,438,29,0411
185,Botswana,13,,1,,,12,,6,04,1154,491,0411
186,Saint Kitts and Nevis,12,1,,,,12,,226,,205,3853,0411
187,St. Vincent Grenadines,12,,,,1,11,,108,,56,505,0411
188,Eswatini,12,,,,7,5,,10,,,,0411
189,Chad,11,,,,2,9,,07,,,,0411
190,Greenland,11,,,,11,0,,194,,770,13564,0411
191,Seychelles,11,,,,,11,,112,,,,0411
192,Belize,10,1,2,1,,8,1,25,5,364,915,0411
193,Suriname,10,,1,,4,5,,17,2,,,0411
194,MS Zaandam,9,,2,,,7,,,,,,0411
195,Malawi,9,1,1,,,8,1,05,005,,,0411
196,Nepal,9,,,,1,8,,03,,3524,121,0411
197,Montserrat,9,,,,,9,1,1803,,36,7212,0411
198,Turks and Caicos,8,,1,,,7,,207,26,61,1576,0411
199,CAR,8,,,,,8,,2,,,,0411
200,Vatican City,8,,,,2,6,,9988,,,,0411
201,Sierra Leone,8,1,,,,8,,1,,,,0411
202,Cabo Verde,7,,1,,1,5,,13,2,,,0411
203,Mauritania,7,,1,,2,4,,2,02,380,82,0411
204,Nicaragua,7,,1,,,6,,1,02,,,0411
205,St. Barth,6,,,,1,5,,607,,,,0411
206,Bhutan,5,,,,2,3,,6,,1166,1511,0411
207,Falkland Islands,5,,,,1,4,,1437,,137,39368,0411
208,Gambia,4,,1,,2,1,,2,04,,,0411
209,Sao Tome and Principe,4,,,,,4,,18,,19,87,0411
210,South Sudan,4,1,,,,4,,04,,,,0411
211,Western Sahara,4,,,,,4,,7,,,,0411
212,Anguilla,3,,,,,3,,200,,,,0411
213,British Virgin Islands,3,,,,,3,,99,,,,0411
214,Burundi,3,,,,,3,,03,,,,0411
215,Caribbean Netherlands,2,,,,,2,,76,,10,381,0411
216,Papua New Guinea,2,,,,,2,,02,,72,8,0411
217,Timor-Leste,2,1,,,1,1,,2,,,,0411
218,Saint Pierre Miquelon,1,,,,,1,,173,,,,0411
219,Yemen,1,1,,,,1,,003,,,,0411
220,Total:,275087,11148,10227,330,134030,130830,6572,,,,,0411
221,Total:,536841,36063,19822,2135,34452,482567,11906,,,,,0411
222,Total:,820109,41257,70063,4245,196782,553264,30232,,,,,0411
223,Total:,44976,5371,1809,194,4619,38548,876,,,,,0411
224,Total:,7608,131,56,4,3515,4037,79,,,,,0411
225,Total:,13539,659,697,65,2237,10605,153,,,,,0411
226,Total:,721,,13,,619,89,10,,,,,0411
