,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
97,San Marino,277,11,32,,35,210,14,8164,943,586,17270,0407
98,Palestine,254,17,1,,24,229,,50,02,12738,2497,0407
99,Niger,253,69,10,,26,217,,10,04,4081,169,0407
100,Vietnam,245,4,,,95,150,8,3,,94305,969,0407
101,Mauritius,244,17,7,,7,230,2,192,6,4913,3863,0407
102,Malta,241,14,,,5,236,3,546,,10923,24738,0407
103,Nigeria,238,6,5,,35,198,2,1,002,5000,24,0407
104,Montenegro,233,19,2,,1,230,4,371,3,1722,2742,0407
105,Senegal,226,4,2,,92,132,1,13,01,,,0407
106,Kyrgyzstan,216,69,4,3,33,179,5,33,06,9618,1474,0407
107,Ghana,214,,5,,31,178,2,7,02,,,0407
108,Georgia,188,14,2,,39,147,6,47,05,2762,692,0407
109,Bolivia,183,26,11,1,2,170,3,16,09,591,51,0407
110,Faeroe Islands,183,2,,,107,76,1,3745,,4934,100976,0407
111,Sri Lanka,178,2,5,,38,135,5,8,02,3248,152,0407
112,Venezuela,165,6,7,,65,93,6,6,02,1779,63,0407
113,Mayotte,164,17,2,,15,147,3,601,7,479,1756,0407
114,DRC,161,7,18,,5,138,,2,02,,,0407
115,Kenya,158,16,6,2,4,148,2,3,01,4277,80,0407
116,Martinique,151,2,4,,50,97,20,402,11,,,0407
117,Guadeloupe,139,4,7,,31,101,14,347,17,,,0407
118,Isle of Man,139,12,1,,55,83,,1635,12,1638,19263,0407
119,Brunei ,135,,1,,82,52,3,309,2,8261,18883,0407
120,Guinea,128,7,,,5,123,,10,,,,0407
121,Bangladesh,123,35,12,3,33,78,1,07,007,3610,22,0407
122,Cambodia,114,,,,53,61,1,7,,5768,345,0407
123,Paraguay,113,9,5,2,12,96,8,16,07,1877,263,0407
124,Gibraltar,109,6,,,52,57,,3235,,1387,41168,0407
125,Trinidad and Tobago,105,1,8,1,1,96,,75,6,833,595,0407
126,Rwanda,105,1,,,4,101,,8,,,,0407
127,Djibouti,90,31,,,9,81,,91,,,,0407
128,Madagascar,82,10,,,2,80,6,3,,,,0407
129,Liechtenstein,77,,1,,55,21,,2020,26,900,23605,0407
130,Monaco,77,4,1,,4,72,4,1962,25,,,0407
131,French Guiana,72,4,,,34,38,1,241,,,,0407
132,Aruba,71,7,,,2,69,,665,,910,8523,0407
133,Guatemala,70,,3,,15,52,3,4,02,1134,63,0407
134,El Salvador,69,7,4,1,5,60,4,11,06,,,0407
135,Barbados,60,4,2,1,6,52,4,209,7,557,1938,0407
136,Jamaica,59,1,3,,8,48,,20,1,540,182,0407
137,Togo,58,14,3,,23,32,,7,04,1467,177,0407
138,Uganda,52,,,,,52,,1,,3160,69,0407
139,Mali,47,2,5,,9,33,,2,02,,,0407
140,Congo,45,,5,,2,38,,8,09,,,0407
141,Ethiopia,44,1,2,,4,38,1,04,002,1843,16,0407
142,Macao,44,,,,10,34,1,68,,,,0407
143,French Polynesia,42,1,,,,42,,150,,618,2200,0407
144,Bermuda,39,2,2,2,17,20,,626,32,298,4785,0407
145,Cayman Islands,39,,1,,1,37,,593,15,365,5554,0407
146,Zambia,39,,1,,5,33,,2,005,619,34,0407
147,Sint Maarten,37,12,6,2,1,30,,863,140,105,2449,0407
148,Bahamas,33,4,5,,5,23,1,84,13,,,0407
149,Saint Martin,32,,2,,7,23,6,828,52,,,0407
150,Guyana,31,7,4,,8,19,8,39,5,115,146,0407
151,Eritrea,31,2,,,,31,,9,,,,0407
152,Benin,26,4,1,1,5,20,,2,008,,,0407
153,Gabon,24,3,1,,1,22,,11,04,,,0407
154,Haiti,24,3,1,,,23,,2,009,247,22,0407
155,Tanzania,24,2,1,,3,20,,04,002,,,0407
156,Myanmar,22,1,1,,,21,,04,002,1246,23,0407
157,Syria,19,,2,,2,15,,1,01,,,0407
158,Libya,19,1,1,,1,17,,3,01,312,45,0407
159,Maldives,19,,,,13,6,,35,,,,0407
160,Guinea-Bissau,18,,,,,18,,9,,,,0407
161,New Caledonia,18,,,,1,17,,63,,2135,7478,0407
162,Angola,16,2,2,,2,12,,05,006,,,0407
163,Equatorial Guinea,16,,,,3,13,,11,,854,609,0407
164,Namibia,16,,,,3,13,,6,,362,142,0407
165,Antigua and Barbuda,15,,,,,15,1,153,,40,408,0407
166,Dominica,15,1,,,1,14,,208,,293,4070,0407
167,Mongolia,15,1,,,2,13,,5,,,,0407
168,Liberia,14,1,3,,3,8,,3,06,,,0407
169,Fiji,14,2,,,,14,,16,,,,0407
170,Saint Lucia,14,,,,1,13,,76,,,,0407
171,Curaçao,13,2,1,,5,7,,79,6,,,0407
172,Sudan,12,,2,,2,8,,03,005,,,0407
173,Grenada,12,,,,,12,2,107,,45,400,0407
174,Laos,12,1,,,,12,,2,,621,85,0407
175,Greenland,11,,,,4,7,,194,,718,12648,0407
176,Seychelles,11,1,,,,11,,112,,,,0407
177,Suriname,10,,1,,,9,,17,2,,,0407
178,Zimbabwe,10,1,1,,,9,,07,007,316,21,0407
179,Mozambique,10,,,,1,9,,03,,363,12,0407
180,Saint Kitts and Nevis,10,,,,,10,,188,,149,2801,0407
181,Eswatini,10,1,,,4,6,,9,,,,0407
182,MS Zaandam,9,,2,,,7,,,,,,0407
183,Nepal,9,,,,1,8,,03,,1656,57,0407
184,Chad,9,,,,,9,,05,,,,0407
185,Turks and Caicos,8,3,1,,,7,,207,26,61,1576,0407
186,CAR,8,,,,,8,,2,,,,0407
187,Belize,7,2,1,1,,6,1,18,3,268,674,0407
188,Cabo Verde,7,,1,,1,5,,13,2,,,0407
189,Vatican City,7,,,,,7,,8739,,,,0407
190,St. Vincent Grenadines,7,,,,1,6,,63,,,,0407
191,Somalia,7,,,,1,6,,04,,,,0407
192,Botswana,6,,1,,,5,,3,04,966,411,0407
193,Mauritania,6,,1,,2,3,,1,02,67,14,0407
194,Nicaragua,6,,1,,,5,,09,02,,,0407
195,Montserrat,6,,,,,6,,1202,,,,0407
196,St. Barth,6,,,,1,5,,607,,,,0407
197,Sierra Leone,6,,,,,6,,08,,,,0407
198,Bhutan,5,,,,2,3,,6,,,,0407
199,Malawi,5,1,,,,5,1,03,,,,0407
200,Gambia,4,,1,,2,1,,2,04,,,0407
201,Sao Tome and Principe,4,4,,,,4,,18,,19,87,0407
202,Western Sahara,4,,,,,4,,7,,,,0407
203,Anguilla,3,,,,,3,,200,,,,0407
204,British Virgin Islands,3,,,,,3,,99,,,,0407
205,Burundi,3,,,,,3,,03,,,,0407
206,Caribbean Netherlands,2,,,,,2,,76,,10,381,0407
207,Falkland Islands,2,,,,,2,,575,,,,0407
208,Papua New Guinea,2,1,,,,2,,02,,72,8,0407
209,Saint Pierre Miquelon,1,,,,,1,,173,,,,0407
210,South Sudan,1,,,,,1,,009,,,,0407
211,Timor-Leste,1,,,,,1,,08,,,,0407
