,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
0, China ,80824,,3189,,65578,12057,3610,562,-1,-1,-1,0314
1, Italy ,21157,3497,1441,175,1966,17750,1518,3499,-1,-1,-1,0314
2, Iran ,12729,1365,611,97,4339,7779,,1515,-1,-1,-1,0314
3, S. Korea ,8086,107,72,5,714,7300,59,1577,-1,-1,-1,0314
4, Spain ,6391,1159,195,62,517,5679,293,1367,-1,-1,-1,0314
5, Germany ,4599,924,9,1,46,4544,9,549,-1,-1,-1,0314
6, France ,4469,808,91,12,12,4366,154,685,-1,-1,-1,0314
7, USA ,2836,589,57,8,49,2730,10,86,-1,-1,-1,0314
8, Switzerland ,1375,236,13,2,4,1358,,1589,-1,-1,-1,0314
9, UK ,1140,342,21,10,18,1101,20,168,-1,-1,-1,0314
10, Norway ,1108,112,3,2,1,1104,27,2044,-1,-1,-1,0314
11, Sweden ,961,147,2,1,1,958,2,952,-1,-1,-1,0314
12, Netherlands ,959,155,12,2,2,945,45,560,-1,-1,-1,0314
13, Denmark ,827,23,1,1,1,825,2,1428,-1,-1,-1,0314
14, Japan ,804,70,22,1,144,638,35,64,-1,-1,-1,0314
15, Diamond Princess ,696,,7,,456,233,15,,-1,-1,-1,0314
16, Belgium ,689,130,4,1,1,684,24,594,-1,-1,-1,0314
17, Austria ,655,151,1,,6,648,1,727,-1,-1,-1,0314
18, Qatar ,337,17,,,4,333,,1170,-1,-1,-1,0314
19, Australia ,248,49,3,,27,218,1,97,-1,-1,-1,0314
20, Canada ,247,49,1,,11,235,1,65,-1,-1,-1,0314
21, Malaysia ,238,41,,,35,203,4,74,-1,-1,-1,0314
22, Greece ,228,38,3,2,8,217,5,219,-1,-1,-1,0314
23, Finland ,225,70,,,10,215,,406,-1,-1,-1,0314
24, Bahrain ,212,2,,,60,152,2,1246,-1,-1,-1,0314
25, Singapore ,212,12,,,105,107,11,362,-1,-1,-1,0314
26, Israel ,193,50,,,4,189,3,223,-1,-1,-1,0314
27, Czechia ,189,48,,,,189,2,176,-1,-1,-1,0314
28, Slovenia ,181,40,1,1,,180,3,871,-1,-1,-1,0314
29, Portugal ,169,57,,,2,167,10,166,-1,-1,-1,0314
30, Iceland ,161,27,,,,161,1,,-1,-1,-1,0314
31, Brazil ,151,,,,1,150,2,07,-1,-1,-1,0314
32, Hong Kong ,142,10,4,,81,57,4,189,-1,-1,-1,0314
33, Ireland ,129,39,2,1,,127,6,261,-1,-1,-1,0314
34, Romania ,123,28,,,9,114,1,64,-1,-1,-1,0314
35, Estonia ,115,36,,,,115,,867,-1,-1,-1,0314
36, Philippines ,111,47,8,3,2,101,1,10,-1,-1,-1,0314
37, Iraq ,110,9,10,1,26,74,,27,-1,-1,-1,0314
38, Egypt ,109,16,2,,27,80,,11,-1,-1,-1,0314
39, Kuwait ,104,4,,,5,99,4,244,-1,-1,-1,0314
40, Poland ,103,35,3,1,13,87,3,27,-1,-1,-1,0314
41, Saudi Arabia ,103,17,,,1,102,,30,-1,-1,-1,0314
42, San Marino ,101,21,5,,4,92,3,,-1,-1,-1,0314
43, India ,97,15,2,,10,85,,01,-1,-1,-1,0314
44, Indonesia ,96,27,5,1,8,83,,04,-1,-1,-1,0314
45, Lebanon ,93,16,3,,1,89,3,136,-1,-1,-1,0314
46, UAE ,85,,,,20,65,2,86,-1,-1,-1,0314
47, Thailand ,82,7,1,,35,46,1,12,-1,-1,-1,0314
48, Chile ,61,18,,,,61,,32,-1,-1,-1,0314
49, Russia ,59,14,,,8,51,,04,-1,-1,-1,0314
50, Taiwan ,53,3,1,,20,32,,22,-1,-1,-1,0314
51, Vietnam ,53,9,,,16,37,,05,-1,-1,-1,0314
52, Luxembourg ,51,13,1,,,50,,,-1,-1,-1,0314
53, Serbia ,46,11,,,,46,1,53,-1,-1,-1,0314
54, Argentina ,45,11,2,,,43,1,10,-1,-1,-1,0314
55, Slovakia ,44,12,,,,44,,81,-1,-1,-1,0314
56, Bulgaria ,41,10,2,1,,39,,59,-1,-1,-1,0314
57, Brunei ,40,3,,,,40,,,-1,-1,-1,0314
58, Croatia ,39,7,,,2,37,,95,-1,-1,-1,0314
59, Albania ,38,5,1,,,37,2,132,-1,-1,-1,0314
60, Peru ,38,,,,,38,,12,-1,-1,-1,0314
61, South Africa ,38,14,,,,38,,06,-1,-1,-1,0314
62, Palestine ,38,3,,,,38,,74,-1,-1,-1,0314
63, Algeria ,37,11,3,1,10,24,,08,-1,-1,-1,0314
64, Panama ,36,9,1,,,35,,83,-1,-1,-1,0314
65, Pakistan ,31,3,,,2,29,,01,-1,-1,-1,0314
66, Georgia ,30,5,,,,30,1,75,-1,-1,-1,0314
67, Hungary ,30,11,,,1,29,,31,-1,-1,-1,0314
68, Ecuador ,28,5,1,,,27,1,16,-1,-1,-1,0314
69, Belarus ,27,,,,3,24,,29,-1,-1,-1,0314
70, Costa Rica ,27,4,,,,27,1,53,-1,-1,-1,0314
71, Latvia ,26,9,,,1,25,,138,-1,-1,-1,0314
72, Mexico ,26,11,,,4,22,1,02,-1,-1,-1,0314
73, Cyprus ,26,12,,,,26,,215,-1,-1,-1,0314
74, Colombia ,22,6,,,,22,,04,-1,-1,-1,0314
75, Senegal ,21,,,,2,19,,13,-1,-1,-1,0314
76, Bosnia and Herzegovina ,21,3,,,,21,,64,-1,-1,-1,0314
77, Oman ,19,,,,9,10,,37,-1,-1,-1,0314
78, Morocco ,18,11,1,,1,16,1,05,-1,-1,-1,0314
79, Armenia ,18,10,,,,18,,61,-1,-1,-1,0314
80, Tunisia ,18,2,,,,18,2,15,-1,-1,-1,0314
81, Malta ,18,6,,,1,17,,,-1,-1,-1,0314
82, Azerbaijan ,15,,1,,3,11,,15,-1,-1,-1,0314
83, North Macedonia ,13,,,,1,12,,62,-1,-1,-1,0314
84, Moldova ,12,6,,,,12,,30,-1,-1,-1,0314
85, Afghanistan ,11,4,,,,11,,03,-1,-1,-1,0314
86, Dominican Republic ,11,6,,,,11,,10,-1,-1,-1,0314
87, Macao ,10,,,,10,0,,,-1,-1,-1,0314
88, Sri Lanka ,10,4,,,1,9,,05,-1,-1,-1,0314
89, Bolivia ,10,,,,,10,,09,-1,-1,-1,0314
90, Maldives ,10,1,,,,10,,,-1,-1,-1,0314
91, Martinique ,10,7,,,,10,,,-1,-1,-1,0314
92, Lithuania ,9,3,,,1,8,,33,-1,-1,-1,0314
93, Faeroe Islands ,9,6,,,,9,,,-1,-1,-1,0314
94, Jamaica ,8,,,,,8,,27,-1,-1,-1,0314
95, Cambodia ,7,,,,1,6,,04,-1,-1,-1,0314
96, New Zealand ,7,1,,,,7,,15,-1,-1,-1,0314
97, French Guiana ,7,1,,,,7,,,-1,-1,-1,0314
98, Paraguay ,7,1,,,,7,1,10,-1,-1,-1,0314
