,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
40,Qatar,11244,957,10,,1066,10168,72,3903,3,85709,29749,0428
41,UAE,10839,490,82,6,2090,8667,1,1096,8,1057326,106904,0428
42,S. Korea,10738,10,243,1,8764,1731,55,209,5,601660,11735,0428
43,Indonesia,9096,214,765,22,1151,7180,,33,3,75157,275,0428
44,Ukraine,9009,392,220,11,864,7925,110,206,5,93519,2138,0428
45,Denmark,8698,123,427,5,5959,2312,72,1502,74,155810,26900,0428
46,Serbia,8275,233,162,6,1209,6904,85,947,19,67917,7773,0428
47,Philippines,7777,198,511,10,932,6334,31,71,5,89889,820,0428
48,Norway,7599,72,205,4,32,7362,52,1402,38,164316,30310,0428
49,Czechia,7445,41,223,3,2826,4396,73,695,21,218474,20401,0428
50,Australia,6720,4,83,,5586,1051,43,264,3,517063,20277,0428
51,Dominican Republic,6293,158,282,4,993,5018,144,580,26,22498,2074,0428
52,Bangladesh,5913,497,152,7,131,5630,1,36,09,50401,306,0428
53,Malaysia,5820,40,99,1,3957,1764,37,180,3,144686,4470,0428
54,Panama,5779,241,165,6,369,5245,85,1339,38,26642,6175,0428
55,Colombia,5597,218,253,9,1210,4134,118,110,5,90899,1786,0428
56,South Africa,4793,247,90,3,1473,3230,36,81,2,178470,3009,0428
57,Egypt,4782,248,337,20,1236,3209,,47,3,90000,879,0428
58,Finland,4695,119,193,3,2500,2002,56,847,35,82437,14878,0428
59,Morocco,4120,55,162,1,695,3263,1,112,4,29254,793,0428
60,Argentina,4003,111,197,5,1140,2666,144,89,4,49905,1104,0428
61,Luxembourg,3729,6,88,,3123,518,20,5957,141,39102,62465,0428
62,Algeria,3517,135,432,7,1558,1527,40,80,10,6500,148,0428
63,Moldova,3481,73,102,6,925,2454,212,863,25,11763,2916,0428
64,Kuwait,3288,213,22,2,1012,2254,64,770,5,,,0428
65,Thailand,2931,9,52,1,2609,270,61,42,07,178083,2551,0428
66,Kazakhstan,2835,118,25,,720,2090,35,151,1,205560,10948,0428
67,Bahrain,2723,76,8,,1218,1497,2,1600,5,117374,68980,0428
68,Hungary,2583,83,280,8,498,1805,61,267,29,65625,6793,0428
69,Greece,2534,17,136,2,577,1821,43,243,13,66094,6341,0428
70,Oman,2049,51,10,,364,1675,3,401,2,,,0428
71,Croatia,2039,9,59,4,1166,814,21,497,14,32817,7994,0428
72,Uzbekistan,1904,35,8,,892,1004,8,57,02,242536,7247,0428
73,Iraq,1847,27,88,1,1286,473,,46,2,73782,1834,0428
74,Armenia,1808,62,29,1,848,931,10,610,10,18547,6259,0428
75,Iceland,1792,,10,,1624,158,1,5251,29,46377,135906,0428
76,Cameroon,1705,84,58,2,805,842,12,64,2,,,0428
77,Afghanistan,1703,172,57,7,220,1426,7,44,1,8694,223,0428
78,Azerbaijan,1678,33,22,1,1162,494,15,165,2,128807,12704,0428
79,Estonia,1647,4,50,1,233,1364,7,1242,38,48406,36491,0428
80,Bosnia and Herzegovina,1565,49,60,1,659,846,4,477,18,26822,8175,0428
81,Ghana,1550,,11,,155,1384,4,50,04,100622,3238,0428
82,New Zealand,1469,,19,1,1180,270,1,305,4,123920,25698,0428
83,Lithuania,1449,11,41,,474,934,17,532,15,106775,39223,0428
84,Slovenia,1402,6,83,1,221,1098,22,674,40,49607,23862,0428
85,North Macedonia,1399,13,65,4,553,781,13,672,31,15120,7257,0428
86,Cuba,1389,20,56,2,525,808,12,123,5,39828,3516,0428
87,Slovakia,1381,2,18,,403,960,7,253,3,74099,13572,0428
88,Bulgaria,1363,63,58,2,206,1099,41,196,8,27000,3886,0428
89,Nigeria,1337,64,40,,255,1042,2,6,02,10918,53,0428
90,Ivory Coast,1164,14,14,,499,651,,44,05,,,0428
91,Guinea,1163,167,7,,246,910,,89,05,,,0428
92,Hong Kong,1038,,4,,787,247,4,138,05,145640,19426,0428
93,Djibouti,1035,12,2,,477,556,,1048,2,12250,12399,0428
94,Tunisia,967,18,39,1,279,649,18,82,3,21081,1784,0428
95,Bolivia,950,84,50,4,80,820,3,81,4,5791,496,0428
96,Cyprus,822,5,15,1,148,659,15,681,12,50220,41595,0428
97,Latvia,818,6,13,1,267,538,5,434,7,49235,26103,0428
98,Andorra,743,5,40,,385,318,17,9616,518,1673,21653,0428
99,Albania,736,10,28,,422,286,4,256,10,7491,2603,0428
100,Senegal,736,65,9,,284,443,1,44,05,466,28,0428
101,Diamond Princess,712,,13,,645,54,4,,,,,0428
102,Lebanon,710,3,24,,145,541,44,104,4,29367,4303,0428
103,Niger,701,5,29,,385,287,,29,1,5013,207,0428
104,Costa Rica,697,2,6,,287,404,8,137,1,12670,2487,0428
105,Kyrgyzstan,695,13,8,,395,292,13,107,1,45627,6994,0428
106,Honduras,661,34,61,2,79,521,10,67,6,3643,368,0428
107,Burkina Faso,635,3,42,,469,124,,30,2,,,0428
108,Uruguay,606,10,15,1,375,216,10,174,4,17063,4912,0428
109,Sri Lanka,588,65,7,,126,455,2,27,03,15240,712,0428
110,San Marino,538,,41,,64,433,4,15856,1208,2082,61360,0428
111,Channel Islands,525,,35,,352,138,,3020,201,5342,30725,0428
112,Guatemala,500,27,15,2,49,436,5,28,08,7200,402,0428
113,Georgia,497,11,6,,156,335,6,125,2,11504,2884,0428
114,Somalia,480,44,26,3,10,444,2,30,2,,,0428
115,DRC,459,17,28,,50,381,,5,03,,,0428
116,Malta,450,2,4,,286,160,1,1019,9,29456,66712,0428
117,Jordan,449,2,7,,342,100,5,44,07,63737,6247,0428
118,Taiwan,429,,6,,290,133,,18,03,61684,2590,0428
119,Réunion,418,1,,,300,118,2,467,,,,0428
120,Mali,408,19,23,,113,272,,20,1,2172,107,0428
121,Mayotte,401,,4,,144,253,4,1470,15,2500,9164,0428
122,Kenya,363,8,14,,114,235,2,7,03,17992,335,0428
123,Jamaica,350,45,7,,28,315,3,118,2,3262,1102,0428
124,Palestine,342,,2,,83,257,,67,04,27000,5293,0428
125,Mauritius,334,2,10,1,302,22,3,263,8,14445,11358,0428
126,Venezuela,329,4,10,,142,177,3,12,04,440966,15507,0428
127,El Salvador,323,25,8,,89,226,4,50,1,20109,3100,0428
128,Montenegro,321,,7,,189,125,7,511,11,5085,8096,0428
129,Isle of Man,308,,20,2,248,40,22,3622,235,2903,34140,0428
130,Tanzania,299,,10,,48,241,7,5,02,,,0428
131,Sudan,275,38,22,1,21,232,,6,05,,,0428
132,Vietnam,270,,,,225,45,8,3,,212965,2188,0428
133,Equatorial Guinea,258,,1,,9,248,,184,07,854,609,0428
134,Paraguay,228,,9,,93,126,1,32,1,7630,1070,0428
135,Maldives,226,12,,,17,209,2,418,,5296,9798,0428
136,Gabon,211,35,3,,43,165,1,95,1,724,325,0428
137,Congo,207,7,8,,19,180,,38,1,,,0428
138,Rwanda,207,16,,,93,114,,16,,6959,537,0428
139,Faeroe Islands,187,,,,178,9,,3827,,6588,134826,0428
140,Martinique,175,,14,,77,84,7,466,37,,,0428
141,Guadeloupe,149,,12,,82,55,11,372,30,,,0428
142,Myanmar,146,,5,,16,125,,3,009,6987,128,0428
143,Gibraltar,141,,,,131,10,,4185,,2198,65240,0428
144,Brunei ,138,,1,,124,13,2,315,2,13149,30056,0428
145,Madagascar,128,4,,,75,53,1,5,,2357,85,0428
146,Liberia,124,,12,,25,87,,25,2,,,0428
147,Ethiopia,124,1,3,,50,71,,1,003,14588,127,0428
148,Cambodia,122,,,,119,3,1,7,,11576,692,0428
149,Trinidad and Tobago,116,1,8,,59,49,,83,6,1532,1095,0428
150,French Guiana,111,,1,,87,23,,372,3,,,0428
151,Bermuda,110,1,6,1,44,60,10,1766,96,1682,27008,0428
152,Cabo Verde,109,3,1,,1,107,,196,2,791,1423,0428
153,Aruba,100,,2,,73,25,4,937,19,1626,15230,0428
154,Sierra Leone,99,6,4,,10,85,,12,05,,,0428
155,Togo,98,,6,,62,30,,12,07,5951,719,0428
156,Monaco,95,1,4,,42,49,1,2421,102,,,0428
157,Zambia,89,1,3,,42,44,1,5,02,2586,141,0428
158,Liechtenstein,82,,1,,55,26,,2151,26,900,23605,0428
159,Bahamas,80,,11,,22,47,1,203,28,,,0428
160,Barbados,80,1,6,,39,35,4,278,21,1751,6093,0428
161,Uganda,79,,,,47,32,,2,,22318,488,0428
162,Mozambique,76,,,,12,64,,2,,1644,53,0428
163,Sint Maarten,74,,13,,33,28,7,1726,303,266,6204,0428
164,Guyana,74,,8,,15,51,5,94,10,464,590,0428
165,Haiti,74,,6,,7,61,,6,05,769,67,0428
166,Guinea-Bissau,73,20,1,,18,54,,37,05,1500,762,0428
167,Cayman Islands,70,,1,,8,61,3,1065,15,940,14303,0428
168,Eswatini,65,6,1,,10,54,,56,09,714,615,0428
169,Benin,64,,1,,33,30,,5,008,,,0428
170,Libya,61,,2,,18,41,,9,03,1623,236,0428
171,French Polynesia,58,1,,,49,9,1,206,,2315,8241,0428
172,Nepal,52,,,,16,36,,2,,51367,1763,0428
173,CAR,50,9,,,10,40,,10,,,,0428
174,Chad,46,,,,15,31,,3,,,,0428
175,Macao,45,,,,32,13,1,69,,,,0428
176,Syria,43,,3,,19,21,,2,02,,,0428
177,Eritrea,39,,,,13,26,,11,,,,0428
178,Saint Martin,38,,3,,24,11,3,983,78,,,0428
179,Mongolia,38,,,,10,28,,12,,7292,2224,0428
180,Malawi,36,2,3,,4,29,1,2,02,617,32,0428
181,Zimbabwe,31,,4,,5,22,,2,03,6395,430,0428
182,Angola,27,1,2,,6,19,,08,006,,,0428
183,Antigua and Barbuda,24,,3,,11,10,1,245,31,113,1154,0428
184,Timor-Leste,24,,,,2,22,,18,,322,244,0428
185,Botswana,22,,1,,,21,,9,04,5023,2136,0428
186,Laos,19,,,,7,12,,3,,1796,247,0428
187,Belize,18,,2,,6,10,1,45,5,936,2354,0428
188,Fiji,18,,,,12,6,,20,,1007,1123,0428
189,Grenada,18,,,,7,11,4,160,,175,1555,0428
190,New Caledonia,18,,,,17,1,1,63,,3952,13842,0428
191,Curaçao,16,,1,,11,4,,98,6,304,1853,0428
192,Dominica,16,,,,13,3,,222,,383,5320,0428
193,Namibia,16,,,,8,8,,6,,704,277,0428
194,Saint Kitts and Nevis,15,,,,2,13,,282,,260,4887,0428
195,Saint Lucia,15,,,,15,0,,82,,446,2429,0428
196,St. Vincent Grenadines,15,1,,,5,10,,135,,108,973,0428
197,Nicaragua,13,,3,,7,3,,2,05,,,0428
198,Falkland Islands,13,,,,11,2,,3736,,353,101437,0428
199,Turks and Caicos,12,1,1,,5,6,,310,26,83,2144,0428
200,Burundi,11,,1,,4,6,,09,008,284,24,0428
201,Montserrat,11,,1,,2,8,1,2204,200,36,7212,0428
202,Greenland,11,,,,11,0,,194,,1200,21138,0428
203,Seychelles,11,,,,6,5,,112,,,,0428
204,Gambia,10,,1,,8,1,,4,04,401,166,0428
205,Suriname,10,,1,,7,2,,17,2,404,689,0428
206,MS Zaandam,9,,2,,,7,,,,,,0428
207,Vatican City,9,,,,2,7,,11236,,,,0428
208,Papua New Guinea,8,,,,,8,,09,,604,68,0428
209,Mauritania,7,,1,,6,0,,2,02,1032,222,0428
210,Bhutan,7,,,,4,3,,9,,9829,12738,0428
211,British Virgin Islands,6,,1,,3,2,,198,33,,,0428
212,St. Barth,6,,,,6,0,,607,,,,0428
213,South Sudan,6,,,,,6,,05,,,,0428
214,Western Sahara,6,,,,5,1,,10,,,,0428
215,Caribbean Netherlands,5,,,,,5,,191,,110,4195,0428
216,Sao Tome and Principe,4,,,,,4,,18,,19,87,0428
217,Anguilla,3,,,,3,0,,200,,,,0428
218,Saint Pierre Miquelon,1,,,,,1,,173,,,,0428
219,Yemen,1,,,,1,0,,003,,120,4,0428
220,Total:,483226,10951,17588,345,236575,229063,5981,,,,,0428
221,Total:,1090796,26193,61549,1594,168606,860641,15449,,,,,0428
222,Total:,1298702,21894,123997,2112,446464,728241,24907,,,,,0428
223,Total:,144174,6254,6730,441,51611,85833,9772,,,,,0428
224,Total:,8291,5,102,1,6844,1345,46,,,,,0428
225,Total:,34036,1357,1468,39,10575,21993,138,,,,,0428
226,Total:,721,,15,,645,61,4,,,,,0428
