,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
38,Australia,6447,47,63,2,3686,2698,76,253,2,371377,14564,0416
39,Pakistan,6383,546,111,15,1446,4826,46,29,05,73439,332,0416
40,Czechia,6301,190,166,5,819,5316,84,588,16,137672,12856,0416
41,Saudi Arabia,5862,493,79,6,931,4852,71,168,2,150000,4309,0416
42,Philippines,5453,230,349,14,353,4751,1,50,3,45486,415,0416
43,Mexico,5399,385,406,74,2125,2868,207,42,3,40091,311,0416
44,UAE,5365,432,33,5,1034,4298,1,542,3,767000,77550,0416
45,Indonesia,5136,297,469,10,446,4221,,19,2,36000,132,0416
46,Malaysia,5072,85,83,1,2647,2342,56,157,3,87183,2694,0416
47,Serbia,4873,408,99,5,400,4374,128,558,11,26278,3008,0416
48,Ukraine,3764,392,108,10,143,3513,45,86,2,39084,894,0416
49,Panama,3751,177,103,8,75,3573,106,869,24,16854,3906,0416
50,Belarus,3728,447,36,3,203,3489,68,395,4,76198,8064,0416
51,Qatar,3711,283,7,,406,3298,37,1288,2,54484,18911,0416
52,Singapore,3699,447,10,,652,3037,29,632,2,72680,12423,0416
53,Dominican Republic,3614,328,189,6,208,3217,143,333,17,9275,855,0416
54,Luxembourg,3373,66,69,2,526,2778,33,5388,110,30723,49080,0416
55,Finland,3237,76,72,8,300,2865,75,584,13,48828,8813,0416
56,Colombia,3105,126,131,4,452,2522,106,61,3,45423,893,0416
57,Thailand,2643,30,43,2,1497,1103,61,38,06,100498,1440,0416
58,Argentina,2571,294,112,10,596,1863,117,57,2,24374,539,0416
59,South Africa,2506,91,34,7,410,2062,7,42,06,90515,1526,0416
60,Egypt,2505,155,183,5,589,1733,,24,2,25000,244,0416
61,Greece,2192,22,102,1,269,1821,72,210,10,50771,4871,0416
62,Algeria,2160,90,336,10,708,1116,60,49,8,3359,77,0416
63,Moldova,2049,115,46,5,171,1832,80,508,11,6271,1555,0416
64,Morocco,2024,136,127,1,229,1668,1,55,3,10392,282,0416
65,Croatia,1741,37,33,2,473,1235,31,424,8,19256,4691,0416
66,Iceland,1727,7,8,,1077,642,8,5061,23,37386,109558,0416
67,Bahrain,1671,143,7,,663,1001,3,982,4,72647,42694,0416
68,Hungary,1579,67,134,12,192,1253,58,163,14,37326,3864,0416
69,Iraq,1415,15,79,1,812,524,,35,2,46135,1147,0416
70,Kuwait,1405,50,3,,206,1196,31,329,07,,,0416
71,Estonia,1400,27,35,4,117,1248,10,1055,26,33967,25606,0416
72,New Zealand,1386,20,9,,728,649,3,287,2,66499,13790,0416
73,Uzbekistan,1302,137,4,,107,1191,8,39,01,70000,2091,0416
74,Kazakhstan,1295,63,16,2,240,1039,20,69,09,81359,4333,0416
75,Azerbaijan,1253,56,13,,404,836,24,124,1,75397,7436,0416
76,Slovenia,1248,28,61,5,165,1022,34,600,29,37114,17852,0416
77,Bangladesh,1231,219,50,4,49,1132,1,7,03,14868,90,0416
78,Armenia,1111,44,17,1,297,797,30,375,6,9095,3069,0416
79,Bosnia and Herzegovina,1110,27,41,1,253,816,4,338,12,13339,4066,0416
80,Lithuania,1091,21,30,1,138,923,14,401,11,44677,16412,0416
81,Hong Kong,1017,4,4,,459,554,10,136,05,116273,15509,0416
82,North Macedonia,974,66,45,1,98,831,15,468,22,9262,4446,0416
83,Oman,910,97,4,,131,775,3,178,08,,,0416
84,Slovakia,863,28,6,4,151,706,5,158,1,31491,5768,0416
85,Cameroon,848,,17,3,165,666,,32,06,,,0416
86,Cuba,814,48,24,3,151,639,15,72,2,20451,1806,0416
87,Afghanistan,784,70,25,2,43,716,,20,06,,,0416
88,Tunisia,780,33,35,1,43,702,89,66,3,13137,1112,0416
89,Bulgaria,747,34,36,1,105,606,31,108,5,18502,2663,0416
90,Cyprus,715,20,12,,65,638,8,592,10,17923,14845,0416
91,Diamond Princess,712,,12,,639,61,7,,,,,0416
92,Andorra,673,14,33,2,169,471,17,8710,427,1673,21653,0416
93,Latvia,666,9,5,,44,617,3,353,3,29896,15850,0416
94,Lebanon,658,17,21,,85,552,30,96,3,17260,2529,0416
95,Ivory Coast,654,16,6,,146,502,,25,02,,,0416
96,Ghana,641,5,8,,83,550,2,21,03,50719,1632,0416
97,Costa Rica,626,8,4,1,67,555,11,123,08,9089,1784,0416
98,Niger,584,14,14,,90,480,,24,06,4427,183,0416
99,Burkina Faso,542,14,32,2,226,284,,26,2,,,0416
100,Albania,494,19,25,1,251,218,5,172,9,4558,1584,0416
101,Uruguay,493,1,9,1,272,212,13,142,3,10448,3008,0416
102,Kyrgyzstan,449,19,5,,78,366,5,69,08,26147,4008,0416
103,Channel Islands,447,7,15,2,69,363,,2571,86,3320,19095,0416
104,Djibouti,435,72,2,,71,362,,440,2,5936,6008,0416
105,Honduras,419,12,31,5,9,379,10,42,3,1600,162,0416
106,Nigeria,407,34,12,1,128,267,2,2,006,5000,24,0416
107,Guinea,404,41,1,1,31,372,,31,008,,,0416
108,Jordan,401,4,7,,250,144,5,39,07,20500,2009,0416
109,Malta,399,6,3,,44,352,4,904,7,20139,45611,0416
110,Bolivia,397,43,28,,7,362,3,34,2,2185,187,0416
111,Taiwan,395,2,6,,137,252,,17,03,49748,2089,0416
112,San Marino,393,21,36,,53,304,15,11582,1061,846,24933,0416
113,Réunion,391,,,,237,154,3,437,,,,0416
114,Palestine,374,66,2,,63,309,,73,04,17329,3397,0416
115,Mauritius,324,,9,,65,250,3,255,7,8279,6510,0416
116,Senegal,314,15,2,,190,122,1,19,01,,,0416
117,Georgia,306,6,3,,71,232,6,77,08,5027,1260,0416
118,Montenegro,288,5,4,,55,229,7,459,6,3874,6168,0416
119,Vietnam,268,2,,,171,97,8,3,,135938,1397,0416
120,Isle of Man,256,2,4,2,151,101,13,3011,47,2175,25578,0416
121,DRC,254,13,21,1,21,212,,3,02,,,0416
122,Sri Lanka,238,5,7,,63,168,1,11,03,4768,223,0416
123,Kenya,225,9,10,1,53,162,2,4,02,9630,179,0416
124,Mayotte,217,,3,,69,145,3,795,11,1500,5498,0416
125,Venezuela,197,8,9,,111,77,6,7,03,225009,7913,0416
126,Faeroe Islands,184,,,,166,18,,3766,,5677,116182,0416
127,Guatemala,180,13,5,,19,156,3,10,03,1134,63,0416
128,Paraguay,161,2,8,1,23,130,1,23,1,3888,545,0416
129,El Salvador,159,10,6,,30,123,2,25,09,7785,1200,0416
130,Martinique,158,1,8,2,73,77,17,421,21,,,0416
131,Mali,148,4,13,,34,101,,7,06,,,0416
132,Guadeloupe,145,,8,,67,70,13,362,20,,,0416
133,Brunei ,136,,1,,108,27,2,311,2,10579,24182,0416
134,Rwanda,136,2,,,54,82,,11,,6237,482,0416
135,Gibraltar,131,2,,,104,27,1,3888,,1649,48945,0416
136,Jamaica,125,20,5,1,21,99,,42,2,1391,470,0416
137,Cambodia,122,,,,96,26,1,7,,5768,345,0416
138,Congo,117,43,5,,11,101,,21,09,,,0416
139,Trinidad and Tobago,114,1,8,,19,87,,81,6,1282,916,0416
140,Madagascar,110,2,,,29,81,1,4,,,,0416
141,Monaco,93,,3,2,12,78,2,2370,76,,,0416
142,Aruba,93,1,1,1,39,53,1,871,9,1198,11221,0416
143,Tanzania,88,35,4,1,11,73,,1,007,,,0416
144,French Guiana,86,,,,51,35,1,288,,,,0416
145,Ethiopia,85,3,3,,15,67,,07,003,4988,43,0416
146,Bermuda,81,24,5,,33,43,3,1301,80,527,8462,0416
147,Togo,81,4,3,,35,43,,10,04,3036,367,0416
148,Somalia,80,20,5,3,2,73,2,5,03,,,0416
149,Gabon,80,23,1,,4,75,,36,04,,,0416
150,Liechtenstein,79,,1,,55,23,,2072,26,900,23605,0416
151,Myanmar,74,11,4,,2,68,,1,007,2836,52,0416
152,Barbados,73,,5,,15,53,4,254,17,864,3007,0416
153,Cayman Islands,60,6,1,,6,53,3,913,15,636,9677,0416
154,Liberia,59,,6,,4,49,,12,1,,,0416
155,Cabo Verde,56,45,1,,1,54,,101,2,,,0416
156,Guyana,55,8,6,,8,41,5,70,8,213,271,0416
157,French Polynesia,55,,,,,55,1,196,,920,3275,0416
158,Uganda,55,,,,12,43,,1,,7693,168,0416
159,Sint Maarten,53,1,9,,5,39,2,1236,210,157,3662,0416
160,Bahamas,53,4,8,,6,39,1,135,20,,,0416
161,Equatorial Guinea,51,10,,,4,47,,36,,854,609,0416
162,Zambia,48,3,2,,30,16,1,3,01,1696,92,0416
163,Libya,48,13,1,,11,36,,7,01,634,92,0416
164,Macao,45,,,,15,30,1,69,,,,0416
165,Guinea-Bissau,43,,,,,43,,22,,1500,762,0416
166,Haiti,41,1,3,,,38,,4,03,365,32,0416
167,Saint Martin,35,3,2,,13,20,5,905,52,,,0416
168,Benin,35,,1,,18,16,,3,008,,,0416
169,Eritrea,35,,,,,35,,10,,,,0416
170,Syria,33,4,2,,5,26,,2,01,,,0416
171,Sudan,32,,5,,4,23,,07,01,,,0416
172,Mongolia,30,,,,5,25,,9,,1000,305,0416
173,Mozambique,29,1,,,2,27,,09,,793,25,0416
174,Zimbabwe,23,6,3,,1,19,,2,02,716,48,0416
175,Antigua and Barbuda,23,,2,,3,18,1,235,20,73,745,0416
176,Chad,23,,,,2,21,,1,,,,0416
177,Maldives,22,2,,,16,6,,41,,2899,5363,0416
178,Angola,19,,2,,5,12,,06,006,,,0416
179,Laos,19,,,,1,18,,3,,1235,170,0416
180,Belize,18,,2,,,16,1,45,5,567,1426,0416
181,New Caledonia,18,,,,1,17,1,63,,3002,10515,0416
182,Malawi,16,,2,,,14,1,08,01,343,18,0416
183,Nepal,16,,,,1,15,,05,,6299,216,0416
184,Dominica,16,,,,8,8,,222,,345,4793,0416
185,Fiji,16,,,,,16,,18,,,,0416
186,Namibia,16,,,,3,13,,6,,362,142,0416
187,Saint Lucia,15,,,,11,4,,82,,319,1737,0416
188,Eswatini,15,,,,8,7,,13,,714,615,0416
189,Curaçao,14,,1,,10,3,,85,6,230,1402,0416
190,Grenada,14,,,,,14,2,124,,92,818,0416
191,Saint Kitts and Nevis,14,,,,,14,,263,,234,4399,0416
192,Botswana,13,,1,,,12,,6,04,3441,1463,0416
193,Sierra Leone,13,2,,,,13,,2,,,,0416
194,CAR,12,1,,,4,8,,2,,,,0416
195,St. Vincent Grenadines,12,,,,1,11,,108,,87,784,0416
196,Falkland Islands,11,,,,1,10,,3161,,137,39368,0416
197,Greenland,11,,,,11,0,,194,,912,16065,0416
198,Montserrat,11,,,,1,10,1,2204,,36,7212,0416
199,Seychelles,11,,,,,11,,112,,,,0416
200,Suriname,10,,1,,6,3,,17,2,,,0416
201,Turks and Caicos,10,,1,,,9,,258,26,71,1834,0416
202,MS Zaandam,9,,2,,,7,,,,,,0416
203,Gambia,9,,1,,2,6,,4,04,281,116,0416
204,Nicaragua,9,,1,,4,4,,1,02,,,0416
205,Vatican City,8,,,,2,6,,9988,,,,0416
206,Timor-Leste,8,2,,,1,7,,6,,,,0416
207,Mauritania,7,,1,,2,4,,2,02,593,128,0416
208,St. Barth,6,,,,4,2,,607,,,,0416
209,Western Sahara,6,,,,,6,,10,,,,0416
210,Burundi,5,,1,,,4,,04,008,,,0416
211,Bhutan,5,,,,2,3,,6,,1166,1511,0416
212,Sao Tome and Principe,4,,,,,4,,18,,19,87,0416
213,South Sudan,4,,,,,4,,04,,,,0416
214,Anguilla,3,,,,1,2,,200,,,,0416
215,British Virgin Islands,3,,,,2,1,,99,,,,0416
216,Caribbean Netherlands,3,,,,,3,,114,,10,381,0416
217,Papua New Guinea,2,,,,,2,,02,,72,8,0416
218,Saint Pierre Miquelon,1,,,,,1,,173,,,,0416
219,Yemen,1,,,,,1,,003,,,,0416
220,Total:,333243,11846,12068,343,160145,161030,6460,,,,,0416
221,Total:,692558,32701,34291,2826,60717,597550,14595,,,,,0416
222,Total:,970757,33469,88319,4601,257966,624472,28603,,,,,0416
223,Total:,63302,5613,2797,286,22378,38127,1218,,,,,0416
224,Total:,7924,67,72,2,4415,3437,81,,,,,0416
225,Total:,17827,955,913,37,3862,13052,178,,,,,0416
226,Total:,721,,14,,639,68,7,,,,,0416
