,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
57,Serbia,384,81,4,1,15,365,21,44,05,-1,-1,0326
58,Iraq,346,30,29,2,103,214,,9,07,-1,-1,0326
59,Lebanon,333,15,6,2,20,307,4,49,09,-1,-1,0326
60,UAE,333,85,2,,52,279,2,34,02,-1,-1,0326
61,Algeria,302,38,21,2,65,216,,7,05,-1,-1,0326
62,New Zealand,283,78,,,27,256,,59,,-1,-1,0326
63,Lithuania,274,65,4,2,1,269,1,101,1,-1,-1,0326
64,Armenia,265,16,,,16,249,6,89,,-1,-1,0326
65,Bulgaria,242,24,3,,4,235,8,35,04,-1,-1,0326
66,Taiwan,235,19,2,,29,204,,10,008,-1,-1,0326
67,Hungary,226,39,10,1,21,195,6,23,1,-1,-1,0326
68,Morocco,225,55,6,1,7,212,1,6,02,-1,-1,0326
69,Latvia,221,24,,,1,220,,117,,-1,-1,0326
70,Uruguay,217,28,,,,217,3,62,,-1,-1,0326
71,Slovakia,216,12,,,7,209,2,40,,-1,-1,0326
72,San Marino,208,21,21,,4,183,12,6130,619,-1,-1,0326
73,Costa Rica,201,24,2,,2,197,4,39,04,-1,-1,0326
74,Kuwait,195,4,,,43,152,6,46,,-1,-1,0326
75,Andorra,188,24,1,,1,186,6,2433,13,-1,-1,0326
76,North Macedonia,177,29,3,1,1,173,1,85,1,-1,-1,0326
77,Bosnia and Herzegovina,176,8,3,,2,171,1,54,09,-1,-1,0326
78,Tunisia,173,59,5,1,2,166,11,15,04,-1,-1,0326
79,Jordan,172,18,,,1,171,,17,,-1,-1,0326
80,Moldova,149,24,1,,2,146,20,37,02,-1,-1,0326
81,Vietnam,148,14,,,17,131,3,2,,-1,-1,0326
82,Albania,146,23,5,,17,124,3,51,2,-1,-1,0326
83,Burkina Faso,146,32,4,,10,132,,7,02,-1,-1,0326
84,Ukraine,145,43,5,2,1,139,,3,01,-1,-1,0326
85,Cyprus,132,8,3,,3,126,3,109,2,-1,-1,0326
86,Faeroe Islands,132,10,,,38,94,2,2701,,-1,-1,0326
87,Malta,129,19,,,2,127,1,292,,-1,-1,0326
88,Réunion,111,17,,,1,110,,124,,-1,-1,0326
89,Brunei ,109,5,,,2,107,1,249,,-1,-1,0326
90,Venezuela,106,22,,,15,91,2,4,,-1,-1,0326
91,Sri Lanka,102,,,,3,99,2,5,,-1,-1,0326
92,Oman,99,15,,,17,82,,19,,-1,-1,0326
93,Senegal,99,13,,,9,90,,6,,-1,-1,0326
94,Cambodia,96,5,,,10,86,1,6,,-1,-1,0326
95,Azerbaijan,93,6,2,1,10,81,6,9,02,-1,-1,0326
96,Belarus,86,5,,,29,57,2,9,,-1,-1,0326
97,Afghanistan,84,10,2,1,2,80,,2,005,-1,-1,0326
98,Kazakhstan,81,9,,,,81,,4,,-1,-1,0326
99,Ivory Coast,80,7,,,3,77,,3,,-1,-1,0326
100,Cameroon,75,9,1,,2,72,,3,004,-1,-1,0326
101,Georgia,75,5,,,10,65,1,19,,-1,-1,0326
102,Guadeloupe,73,,1,,,72,4,182,2,-1,-1,0326
103,Palestine,71,11,1,1,16,54,,14,02,-1,-1,0326
104,Ghana,68,15,4,2,,64,,2,01,-1,-1,0326
105,Martinique,66,9,1,,,65,7,176,3,-1,-1,0326
106,Trinidad and Tobago,60,3,1,1,,59,,43,07,-1,-1,0326
107,Uzbekistan,60,10,,,,60,4,2,,-1,-1,0326
108,Cuba,57,9,1,,1,55,2,5,009,-1,-1,0326
109,Montenegro,53,6,1,,,52,1,84,2,-1,-1,0326
110,Honduras,52,22,,,,52,,5,,-1,-1,0326
111,Nigeria,51,7,1,,2,48,,02,000,-1,-1,0326
112,Liechtenstein,51,,,,,51,,1338,,-1,-1,0326
113,DRC,48,3,2,,,46,,05,002,-1,-1,0326
114,Mauritius,48,6,2,,,46,1,38,2,-1,-1,0326
115,Channel Islands,46,10,,,,46,,265,,-1,-1,0326
116,Kyrgyzstan,44,2,,,,44,,7,,-1,-1,0326
117,Rwanda,41,1,,,,41,,3,,-1,-1,0326
118,Bangladesh,39,,5,1,7,27,,02,003,-1,-1,0326
119,Paraguay,37,10,3,1,,34,1,5,04,-1,-1,0326
120,Mayotte,36,,,,,36,,132,,-1,-1,0326
121,Bolivia,32,3,,,,32,,3,,-1,-1,0326
122,Macao,31,2,,,10,21,,48,,-1,-1,0326
123,Monaco,31,8,,,1,30,,790,,-1,-1,0326
124,French Guiana,28,5,,,6,22,,94,,-1,-1,0326
125,Kenya,28,3,,,1,27,,05,,-1,-1,0326
126,Jamaica,26,5,1,,2,23,,9,03,-1,-1,0326
127,Gibraltar,26,11,,,5,21,,772,,-1,-1,0326
128,French Polynesia,25,,,,,25,,89,,-1,-1,0326
129,Guatemala,24,3,1,,4,19,,1,006,-1,-1,0326
130,Isle of Man,23,,,,,23,,270,,-1,-1,0326
131,Togo,23,3,,,1,22,,3,,-1,-1,0326
132,Aruba,19,2,,,1,18,,178,,-1,-1,0326
133,Madagascar,19,2,,,,19,,07,,-1,-1,0326
134,Barbados,18,,,,,18,,63,,-1,-1,0326
135,New Caledonia,14,4,,,,14,,49,,-1,-1,0326
136,Uganda,14,5,,,,14,,03,,-1,-1,0326
137,Maldives,13,,,,8,5,,24,,-1,-1,0326
138,Tanzania,13,1,,,,13,,02,,-1,-1,0326
139,Ethiopia,12,,,,,12,,01,,-1,-1,0326
140,Zambia,12,9,,,,12,,07,,-1,-1,0326
141,Djibouti,11,8,,,,11,,11,,-1,-1,0326
142,Dominica,11,4,,,,11,,153,,-1,-1,0326
143,Saint Martin,11,3,,,,11,,284,,-1,-1,0326
144,Mongolia,10,,,,,10,,3,,-1,-1,0326
145,El Salvador,9,4,,,,9,,1,,-1,-1,0326
146,Equatorial Guinea,9,,,,,9,,6,,-1,-1,0326
147,Cayman Islands,8,2,1,,,7,,122,15,-1,-1,0326
148,Haiti,8,1,,,,8,,07,,-1,-1,0326
149,Suriname,8,1,,,,8,,14,,-1,-1,0326
150,Niger,7,4,1,1,,6,,03,004,-1,-1,0326
151,Bermuda,7,1,,,,7,,112,,-1,-1,0326
152,Namibia,7,,,,2,5,,3,,-1,-1,0326
153,Seychelles,7,,,,,7,,71,,-1,-1,0326
154,Curaçao,6,,1,,2,3,,37,6,-1,-1,0326
155,Gabon,6,,1,,,5,,3,04,-1,-1,0326
156,Benin,6,,,,,6,,05,,-1,-1,0326
157,Greenland,6,1,,,2,4,,106,,-1,-1,0326
158,Guyana,5,,1,,,4,,6,1,-1,-1,0326
159,Bahamas,5,,,,1,4,,13,,-1,-1,0326
160,Fiji,5,1,,,,5,,6,,-1,-1,0326
161,Mozambique,5,2,,,,5,,02,,-1,-1,0326
162,Syria,5,4,,,,5,,03,,-1,-1,0326
163,Cabo Verde,4,1,1,,,3,,7,2,-1,-1,0326
164,Congo,4,,,,,4,,07,,-1,-1,0326
165,Eritrea,4,3,,,,4,,1,,-1,-1,0326
166,Guinea,4,,,,,4,,03,,-1,-1,0326
167,Vatican City,4,,,,,4,,4994,,-1,-1,0326
168,Eswatini,4,,,,,4,,3,,-1,-1,0326
169,Gambia,3,,1,,,2,,1,04,-1,-1,0326
170,Sudan,3,,1,,,2,,007,002,-1,-1,0326
171,Zimbabwe,3,,1,,,2,,02,007,-1,-1,0326
172,Nepal,3,1,,,1,2,,01,,-1,-1,0326
173,Angola,3,,,,,3,,009,,-1,-1,0326
174,Antigua and Barbuda,3,,,,,3,,31,,-1,-1,0326
175,CAR,3,,,,,3,,06,,-1,-1,0326
176,Chad,3,,,,,3,,02,,-1,-1,0326
177,Laos,3,1,,,,3,,04,,-1,-1,0326
178,Liberia,3,,,,,3,,06,,-1,-1,0326
179,Myanmar,3,,,,,3,,006,,-1,-1,0326
180,St. Barth,3,,,,,3,,304,,-1,-1,0326
181,Saint Lucia,3,,,,,3,,16,,-1,-1,0326
182,Sint Maarten,3,1,,,,3,,70,,-1,-1,0326
183,Belize,2,1,,,,2,,5,,-1,-1,0326
184,Bhutan,2,,,,,2,,3,,-1,-1,0326
185,British Virgin Islands,2,2,,,,2,,66,,-1,-1,0326
186,Guinea-Bissau,2,2,,,,2,,1,,-1,-1,0326
187,Mali,2,2,,,,2,,010,,-1,-1,0326
188,Mauritania,2,,,,,2,,04,,-1,-1,0326
189,Nicaragua,2,,,,,2,,03,,-1,-1,0326
190,Saint Kitts and Nevis,2,2,,,,2,,38,,-1,-1,0326
191,Grenada,1,,,,,1,,9,,-1,-1,0326
192,Libya,1,,,,,1,,01,,-1,-1,0326
193,Montserrat,1,,,,,1,,200,,-1,-1,0326
194,Papua New Guinea,1,,,,,1,,01,,-1,-1,0326
195,St. Vincent Grenadines,1,,,,,1,,9,,-1,-1,0326
196,Somalia,1,,,,,1,,006,,-1,-1,0326
197,Timor-Leste,1,,,,,1,,08,,-1,-1,0326
198,Turks and Caicos,1,,,,,1,,26,,-1,-1,0326
