,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
0,China,6070,133,,-1,-1,-1,-1,-1,-1,-1,-1,0129
1,Thailand,14,0,,-1,-1,-1,-1,-1,-1,-1,-1,0129
2,Hong Kong,11,0,,-1,-1,-1,-1,-1,-1,-1,-1,0129
3,Taiwan,8,0,,-1,-1,-1,-1,-1,-1,-1,-1,0129
4,Macau,7,0,,-1,-1,-1,-1,-1,-1,-1,-1,0129
5,Malaysia,7,0,,-1,-1,-1,-1,-1,-1,-1,-1,0129
6,Singapore,10,0,,-1,-1,-1,-1,-1,-1,-1,-1,0129
7,Japan,7,0,,-1,-1,-1,-1,-1,-1,-1,-1,0129
8,Australia,7,0,,-1,-1,-1,-1,-1,-1,-1,-1,0129
9,United States,5,0,,-1,-1,-1,-1,-1,-1,-1,-1,0129
10,South Korea,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,0129
11,France,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,0129
12,Germany,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,0129
13,Canada,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,0129
14,Vietnam,2,0,,-1,-1,-1,-1,-1,-1,-1,-1,0129
15,Cambodia,1,0,,-1,-1,-1,-1,-1,-1,-1,-1,0129
16,Nepal,1,0,,-1,-1,-1,-1,-1,-1,-1,-1,0129
17,United Arab Emirates ,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,0129
18,Finland,1,0,,-1,-1,-1,-1,-1,-1,-1,-1,0129
