,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
25, Finland ,244,19,,,10,234,,440,-1,-1,-1,0315
26, Singapore ,226,14,,,105,121,11,386,-1,-1,-1,0315
27, Slovenia ,219,38,1,,,218,3,1053,-1,-1,-1,0315
28, Bahrain ,214,2,,,77,137,2,1258,-1,-1,-1,0315
29, Israel ,213,20,,,4,209,2,246,-1,-1,-1,0315
30, Brazil ,200,49,,,1,199,2,09,-1,-1,-1,0315
31, Iceland ,180,19,,,,180,1,,-1,-1,-1,0315
32, Estonia ,171,56,,,1,170,,1289,-1,-1,-1,0315
33, Ireland ,170,41,2,,1,167,6,344,-1,-1,-1,0315
34, Hong Kong ,149,7,4,,81,64,4,199,-1,-1,-1,0315
35, Philippines ,140,29,12,4,2,126,1,13,-1,-1,-1,0315
36, Romania ,139,16,,,9,130,1,72,-1,-1,-1,0315
37, Egypt ,126,16,2,,27,97,,12,-1,-1,-1,0315
38, Poland ,125,21,3,,13,109,3,33,-1,-1,-1,0315
39, Iraq ,124,14,10,,26,88,,31,-1,-1,-1,0315
40, Saudi Arabia ,118,15,,,2,116,,34,-1,-1,-1,0315
41, Indonesia ,117,21,5,,8,104,,04,-1,-1,-1,0315
42, Thailand ,114,32,1,,35,78,1,16,-1,-1,-1,0315
43, India ,112,12,2,,13,97,,01,-1,-1,-1,0315
44, Kuwait ,112,8,,,9,103,4,262,-1,-1,-1,0315
45, San Marino ,109,8,7,2,4,98,11,,-1,-1,-1,0315
46, Lebanon ,99,6,3,,1,95,3,145,-1,-1,-1,0315
47, UAE ,98,13,,,20,78,2,99,-1,-1,-1,0315
48, Luxembourg ,77,26,1,,,76,,,-1,-1,-1,0315
49, Chile ,75,14,,,,75,,39,-1,-1,-1,0315
50, Peru ,71,28,,,,71,,22,-1,-1,-1,0315
51, Russia ,63,4,,,8,55,,04,-1,-1,-1,0315
52, Slovakia ,61,17,,,,61,,112,-1,-1,-1,0315
53, South Africa ,61,23,,,,61,,10,-1,-1,-1,0315
54, Taiwan ,59,6,1,,20,38,,25,-1,-1,-1,0315
55, Vietnam ,56,3,,,16,40,,06,-1,-1,-1,0315
56, Pakistan ,53,20,,,2,51,,02,-1,-1,-1,0315
57, Bulgaria ,51,10,2,,,49,,73,-1,-1,-1,0315
58, Brunei ,50,10,,,,50,,,-1,-1,-1,0315
59, Croatia ,49,10,,,2,47,,119,-1,-1,-1,0315
60, Algeria ,48,9,4,1,10,34,,11,-1,-1,-1,0315
61, Serbia ,48,2,,,1,47,1,55,-1,-1,-1,0315
62, Argentina ,46,1,2,,,44,1,10,-1,-1,-1,0315
63, Panama ,43,,1,,,42,,100,-1,-1,-1,0315
64, Mexico ,43,17,,,4,39,1,03,-1,-1,-1,0315
65, Albania ,42,4,1,,,41,2,146,-1,-1,-1,0315
66, Palestine ,38,,,,,38,,74,-1,-1,-1,0315
67, Ecuador ,37,9,2,,,35,1,21,-1,-1,-1,0315
68, Costa Rica ,35,8,,,,35,3,69,-1,-1,-1,0315
69, Colombia ,34,10,,,,34,,07,-1,-1,-1,0315
70, Georgia ,33,3,,,1,32,1,83,-1,-1,-1,0315
71, Cyprus ,33,7,,,,33,1,273,-1,-1,-1,0315
72, Hungary ,32,2,1,1,1,30,,33,-1,-1,-1,0315
73, Latvia ,30,4,,,1,29,,159,-1,-1,-1,0315
74, Morocco ,28,10,1,,1,26,1,08,-1,-1,-1,0315
75, Belarus ,27,,,,3,24,,29,-1,-1,-1,0315
76, Armenia ,26,6,,,,26,,88,-1,-1,-1,0315
77, Senegal ,24,,,,2,22,,14,-1,-1,-1,0315
78, Bosnia and Herzegovina ,24,3,,,,24,,73,-1,-1,-1,0315
79, Azerbaijan ,23,4,1,,6,16,,23,-1,-1,-1,0315
80, Moldova ,23,11,,,,23,,57,-1,-1,-1,0315
81, Oman ,22,2,,,9,13,,43,-1,-1,-1,0315
82, Malta ,21,3,,,2,19,,,-1,-1,-1,0315
83, Tunisia ,20,2,,,,20,2,17,-1,-1,-1,0315
84, North Macedonia ,19,,,,1,18,,91,-1,-1,-1,0315
85, Sri Lanka ,18,8,,,1,17,,08,-1,-1,-1,0315
86, Turkey ,18,12,,,,18,,02,-1,-1,-1,0315
87, Venezuela ,17,15,,,,17,,06,-1,-1,-1,0315
88, Afghanistan ,16,5,,,1,15,,04,-1,-1,-1,0315
89, Lithuania ,14,5,,,1,13,,51,-1,-1,-1,0315
90, Maldives ,13,3,,,,13,,,-1,-1,-1,0315
91, Cambodia ,12,5,,,1,11,,07,-1,-1,-1,0315
92, Macao ,11,1,,,10,1,,,-1,-1,-1,0315
93, Dominican Republic ,11,,,,,11,,10,-1,-1,-1,0315
94, Faeroe Islands ,11,1,,,,11,,,-1,-1,-1,0315
95, Jordan ,10,9,,,1,9,,10,-1,-1,-1,0315
96, Bolivia ,10,,,,,10,,09,-1,-1,-1,0315
97, Jamaica ,10,2,,,2,8,,34,-1,-1,-1,0315
98, Martinique ,10,,,,,10,,,-1,-1,-1,0315
99, Kazakhstan ,9,3,,,,9,,05,-1,-1,-1,0315
100, New Zealand ,8,,,,,8,,17,-1,-1,-1,0315
101, French Guiana ,7,,,,,7,,,-1,-1,-1,0315
102, Liechtenstein ,7,3,,,,7,,,-1,-1,-1,0315
103, Paraguay ,7,,,,,7,1,10,-1,-1,-1,0315
104, Réunion ,7,1,,,,7,,,-1,-1,-1,0315
105, Ghana ,6,4,,,,6,,02,-1,-1,-1,0315
106, Uruguay ,6,,,,,6,,17,-1,-1,-1,0315
107, Andorra ,5,4,,,,5,,,-1,-1,-1,0315
108, Bangladesh ,5,,,,2,3,,,-1,-1,-1,0315
109, Puerto Rico ,5,1,,,,5,,17,-1,-1,-1,0315
110, Rwanda ,5,4,,,,5,,04,-1,-1,-1,0315
111, Guyana ,4,3,1,,,3,,,-1,-1,-1,0315
112, Cameroon ,4,1,,,,4,,02,-1,-1,-1,0315
113, Ivory Coast ,4,2,,,,4,,02,-1,-1,-1,0315
114, Cuba ,4,,,,,4,,04,-1,-1,-1,0315
115, Ethiopia ,4,3,,,,4,,,-1,-1,-1,0315
116, Uzbekistan ,4,4,,,,4,,01,-1,-1,-1,0315
117, Ukraine ,3,,1,,,2,,01,-1,-1,-1,0315
118, Burkina Faso ,3,1,,,,3,,01,-1,-1,-1,0315
119, Channel Islands ,3,,,,,3,,,-1,-1,-1,0315
120, French Polynesia ,3,,,,,3,,,-1,-1,-1,0315
121, Guadeloupe ,3,,,,,3,,,-1,-1,-1,0315
122, Guam ,3,3,,,,3,,,-1,-1,-1,0315
123, Honduras ,3,,,,,3,,03,-1,-1,-1,0315
124, Kenya ,3,2,,,,3,,01,-1,-1,-1,0315
125, Seychelles ,3,1,,,,3,,,-1,-1,-1,0315
126, Monaco ,2,,,,,2,,,-1,-1,-1,0315
127, Nigeria ,2,,,,1,1,,,-1,-1,-1,0315
128, Aruba ,2,,,,,2,,,-1,-1,-1,0315
129, Curaçao ,2,,,,,2,,,-1,-1,-1,0315
130, DRC ,2,,,,,2,,,-1,-1,-1,0315
131, Namibia ,2,,,,,2,,08,-1,-1,-1,0315
132, Saint Lucia ,2,1,,,,2,,,-1,-1,-1,0315
133, Saint Martin ,2,,,,,2,,,-1,-1,-1,0315
134, Trinidad and Tobago ,2,,,,,2,,14,-1,-1,-1,0315
135, Guatemala ,1,,1,1,,0,,01,-1,-1,-1,0315
136, Sudan ,1,,1,,,0,,,-1,-1,-1,0315
137, Nepal ,1,,,,1,0,,,-1,-1,-1,0315
138, Antigua and Barbuda ,1,,,,,1,,,-1,-1,-1,0315
139, Bahamas ,1,1,,,,1,,,-1,-1,-1,0315
140, Bhutan ,1,,,,,1,,,-1,-1,-1,0315
141, Cayman Islands ,1,,,,,1,,,-1,-1,-1,0315
142, CAR ,1,1,,,,1,,02,-1,-1,-1,0315
143, Congo ,1,1,,,,1,,02,-1,-1,-1,0315
144, Equatorial Guinea ,1,,,,,1,,07,-1,-1,-1,0315
145, Gabon ,1,,,,,1,,04,-1,-1,-1,0315
146, Gibraltar ,1,,,,1,0,,,-1,-1,-1,0315
147, Guinea ,1,,,,,1,,01,-1,-1,-1,0315
148, Vatican City ,1,,,,,1,,,-1,-1,-1,0315
149, Mauritania ,1,,,,,1,,02,-1,-1,-1,0315
150, Mayotte ,1,,,,,1,,,-1,-1,-1,0315
151, Mongolia ,1,,,,,1,,03,-1,-1,-1,0315
152, St. Barth ,1,,,,,1,,,-1,-1,-1,0315
153, St. Vincent Grenadines ,1,,,,,1,,,-1,-1,-1,0315
154, Suriname ,1,,,,,1,,,-1,-1,-1,0315
155, Eswatini ,1,,,,,1,,09,-1,-1,-1,0315
156, Togo ,1,,,,,1,,01,-1,-1,-1,0315
157, U.S. Virgin Islands ,1,,,,,1,,,-1,-1,-1,0315
