,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
40,Saudi Arabia,274,36,,,8,266,,8,-1,-1,-1,0320
41,Thailand,272,60,1,,42,229,1,4,-1,-1,-1,0320
42,Estonia,267,9,,,1,266,1,201,-1,-1,-1,0320
43,Ecuador,260,92,3,,1,256,2,15,-1,-1,-1,0320
44,Egypt,256,46,7,1,42,207,,3,-1,-1,-1,0320
45,Peru,234,89,1,1,1,232,7,7,-1,-1,-1,0320
46,Philippines,217,15,17,,8,192,1,2,-1,-1,-1,0320
47,Hong Kong,208,15,4,,98,106,4,28,-1,-1,-1,0320
48,Russia,199,52,1,1,8,190,,1,-1,-1,-1,0320
49,India,194,25,4,1,20,170,,01,-1,-1,-1,0320
50,Iraq,192,28,13,1,49,130,,5,-1,-1,-1,0320
51,Lebanon,157,24,4,,4,149,3,23,-1,-1,-1,0320
52,South Africa,150,34,,,,150,,3,-1,-1,-1,0320
53,Kuwait,148,6,,,18,130,5,35,-1,-1,-1,0320
54,San Marino,144,4,14,,4,126,12,4244,-1,-1,-1,0320
55,UAE,140,27,,,31,109,2,14,-1,-1,-1,0320
56,Panama,137,28,1,,1,135,7,32,-1,-1,-1,0320
57,Argentina,128,31,3,1,3,122,,3,-1,-1,-1,0320
58,Slovakia,124,19,,,,124,2,23,-1,-1,-1,0320
59,Armenia,122,12,,,1,121,2,41,-1,-1,-1,0320
60,Mexico,118,25,1,1,4,113,1,09,-1,-1,-1,0320
61,Croatia,110,21,1,1,5,104,,27,-1,-1,-1,0320
62,Taiwan,108,8,1,,26,81,,5,-1,-1,-1,0320
63,Colombia,108,15,,,1,107,,2,-1,-1,-1,0320
64,Bulgaria,107,15,3,1,,104,,15,-1,-1,-1,0320
65,Serbia,103,14,,,1,102,4,12,-1,-1,-1,0320
66,Algeria,90,15,9,2,32,49,,2,-1,-1,-1,0320
67,Costa Rica,87,18,1,,,86,2,17,-1,-1,-1,0320
68,Latvia,86,15,,,1,85,,46,-1,-1,-1,0320
69,Vietnam,85,9,,,16,69,,09,-1,-1,-1,0320
70,Uruguay,79,,,,,79,,23,-1,-1,-1,0320
71,Andorra,74,21,,,1,73,,958,-1,-1,-1,0320
72,Hungary,73,15,1,,2,70,4,8,-1,-1,-1,0320
73,Brunei ,73,5,,,,73,2,167,-1,-1,-1,0320
74,Faeroe Islands,72,14,,,1,71,,1474,-1,-1,-1,0320
75,Jordan,69,13,,,1,68,,7,-1,-1,-1,0320
76,Cyprus,67,9,,,,67,1,55,-1,-1,-1,0320
77,Albania,64,5,2,,,62,2,22,-1,-1,-1,0320
78,Bosnia and Herzegovina,64,25,,,2,62,,20,-1,-1,-1,0320
79,Morocco,63,9,2,,2,59,1,2,-1,-1,-1,0320
80,Sri Lanka,60,9,,,3,57,,3,-1,-1,-1,0320
81,Malta,53,5,,,2,51,,120,-1,-1,-1,0320
82,Belarus,51,,,,5,46,,5,-1,-1,-1,0320
83,North Macedonia,50,7,,,1,49,1,24,-1,-1,-1,0320
84,Moldova,49,13,1,,1,47,3,12,-1,-1,-1,0320
85,Lithuania,48,14,,,1,47,1,18,-1,-1,-1,0320
86,Oman,48,9,,,13,35,,9,-1,-1,-1,0320
87,Palestine,47,3,,,,47,,9,-1,-1,-1,0320
88,Azerbaijan,44,10,1,,7,36,,4,-1,-1,-1,0320
89,Kazakhstan,44,8,,,,44,,2,-1,-1,-1,0320
90,Venezuela,42,6,,,,42,,1,-1,-1,-1,0320
91,Georgia,40,2,,,1,39,1,10,-1,-1,-1,0320
92,Tunisia,39,10,1,1,1,37,2,3,-1,-1,-1,0320
93,Cambodia,37,,,,1,36,,2,-1,-1,-1,0320
94,Senegal,36,,,,2,34,,2,-1,-1,-1,0320
95,Dominican Republic,34,,2,,,32,,3,-1,-1,-1,0320
96,Burkina Faso,33,6,1,,,32,,2,-1,-1,-1,0320
97,Guadeloupe,33,,,,,33,,82,-1,-1,-1,0320
98,New Zealand,28,8,,,,28,,6,-1,-1,-1,0320
99,Liechtenstein,28,,,,,28,,734,-1,-1,-1,0320
100,Réunion,28,14,,,,28,,31,-1,-1,-1,0320
101,Ukraine,26,10,3,1,,23,,06,-1,-1,-1,0320
102,Martinique,23,,1,,,22,4,61,-1,-1,-1,0320
103,Uzbekistan,23,5,,,,23,,07,-1,-1,-1,0320
104,Afghanistan,22,,,,1,21,,06,-1,-1,-1,0320
105,Bangladesh,18,4,1,,3,14,,01,-1,-1,-1,0320
106,Macao,17,,,,10,7,,26,-1,-1,-1,0320
107,Jamaica,15,,1,,2,12,,5,-1,-1,-1,0320
108,Bolivia,15,3,,,,15,,1,-1,-1,-1,0320
109,French Guiana,15,,,,,15,,50,-1,-1,-1,0320
110,DRC,14,7,,,,14,,02,-1,-1,-1,0320
111,Cameroon,13,,,,,13,,05,-1,-1,-1,0320
112,Maldives,13,,,,,13,,24,-1,-1,-1,0320
113,Montenegro,13,5,,,,13,,21,-1,-1,-1,0320
114,Paraguay,13,2,,,,13,1,2,-1,-1,-1,0320
115,Nigeria,12,4,,,1,11,,006,-1,-1,-1,0320
116,Guam,12,4,,,,12,,71,-1,-1,-1,0320
117,Honduras,12,3,,,,12,,1,-1,-1,-1,0320
118,Cuba,11,1,1,,,10,,10,-1,-1,-1,0320
119,Channel Islands,11,4,,,,11,,63,-1,-1,-1,0320
120,Ghana,11,4,,,,11,,04,-1,-1,-1,0320
121,Rwanda,11,,,,,11,,08,-1,-1,-1,0320
122,Monaco,10,1,,,,10,,255,-1,-1,-1,0320
123,Gibraltar,10,2,,,2,8,,297,-1,-1,-1,0320
124,Guatemala,9,1,1,,,8,,05,-1,-1,-1,0320
125,Ivory Coast,9,,,,1,8,,03,-1,-1,-1,0320
126,Trinidad and Tobago,9,2,,,,9,,6,-1,-1,-1,0320
127,Ethiopia,7,1,,,,7,,006,-1,-1,-1,0320
128,Kenya,7,,,,,7,,01,-1,-1,-1,0320
129,Mauritius,7,4,,,,7,,6,-1,-1,-1,0320
130,Equatorial Guinea,6,2,,,,6,,4,-1,-1,-1,0320
131,French Polynesia,6,1,,,,6,,21,-1,-1,-1,0320
132,Mongolia,6,,,,,6,,2,-1,-1,-1,0320
133,Puerto Rico,6,,,,,6,,2,-1,-1,-1,0320
134,Seychelles,6,,,,,6,,61,-1,-1,-1,0320
135,Tanzania,6,3,,,,6,,01,-1,-1,-1,0320
136,Guyana,5,1,1,,,4,,6,-1,-1,-1,0320
137,Aruba,5,1,,,1,4,,47,-1,-1,-1,0320
138,Barbados,5,3,,,,5,,17,-1,-1,-1,0320
139,Mayotte,4,1,,,,4,,15,-1,-1,-1,0320
140,Cayman Islands,3,2,1,,,2,,46,-1,-1,-1,0320
141,Curaçao,3,,1,1,,2,,18,-1,-1,-1,0320
142,Bahamas,3,2,,,,3,,8,-1,-1,-1,0320
143,Congo,3,2,,,,3,,05,-1,-1,-1,0320
144,Gabon,3,,,,,3,,1,-1,-1,-1,0320
145,Kyrgyzstan,3,,,,,3,,05,-1,-1,-1,0320
146,Namibia,3,1,,,,3,,1,-1,-1,-1,0320
147,St. Barth,3,,,,,3,,304,-1,-1,-1,0320
148,Saint Martin,3,,,,,3,,78,-1,-1,-1,0320
149,U.S. Virgin Islands,3,1,,,,3,,29,-1,-1,-1,0320
150,Sudan,2,,1,,,1,,005,-1,-1,-1,0320
151,Benin,2,,,,,2,,02,-1,-1,-1,0320
152,Bermuda,2,,,,,2,,32,-1,-1,-1,0320
153,Greenland,2,,,,,2,,35,-1,-1,-1,0320
154,Liberia,2,,,,,2,,04,-1,-1,-1,0320
155,Mauritania,2,,,,,2,,04,-1,-1,-1,0320
156,New Caledonia,2,,,,,2,,7,-1,-1,-1,0320
157,Saint Lucia,2,,,,,2,,11,-1,-1,-1,0320
158,Zambia,2,,,,,2,,01,-1,-1,-1,0320
159,Nepal,1,,,,1,0,,003,-1,-1,-1,0320
160,Antigua and Barbuda,1,,,,,1,,10,-1,-1,-1,0320
161,Bhutan,1,,,,,1,,1,-1,-1,-1,0320
162,CAR,1,,,,,1,,02,-1,-1,-1,0320
163,Chad,1,1,,,,1,,006,-1,-1,-1,0320
164,Djibouti,1,,,,,1,,1,-1,-1,-1,0320
165,El Salvador,1,1,,,,1,,02,-1,-1,-1,0320
166,Fiji,1,1,,,,1,,1,-1,-1,-1,0320
167,Gambia,1,,,,,1,,04,-1,-1,-1,0320
168,Guinea,1,,,,,1,,008,-1,-1,-1,0320
169,Vatican City,1,,,,,1,,1248,-1,-1,-1,0320
170,Isle of Man,1,1,,,,1,,12,-1,-1,-1,0320
171,Montserrat,1,,,,,1,,200,-1,-1,-1,0320
172,Nicaragua,1,1,,,,1,,02,-1,-1,-1,0320
173,Niger,1,1,,,,1,,004,-1,-1,-1,0320
174,St. Vincent Grenadines,1,,,,,1,,9,-1,-1,-1,0320
175,Sint Maarten,1,,,,,1,,23,-1,-1,-1,0320
176,Somalia,1,,,,,1,,006,-1,-1,-1,0320
177,Suriname,1,,,,,1,,2,-1,-1,-1,0320
178,Eswatini,1,,,,,1,,09,-1,-1,-1,0320
179,Togo,1,,,,,1,,01,-1,-1,-1,0320
