,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
0,Asia,253372,9588,9530,291,124872,118970,6427,,,,,0409
1,North America,464321,34535,15630,2030,28416,420275,10137,,,,,0409
2,Europe,744916,34503,61266,3862,168362,515288,30154,,,,,0409
3,South America,35462,4847,1394,189,3525,30543,1118,,,,,0409
4,Oceania,7348,118,51,1,3096,4201,91,,,,,0409
5,Africa,11986,794,576,41,1467,9943,142,,,,,0409
6,,721,,13,,619,89,10,,,,,0409
7,World,1518126,84385,88460,6414,330357,1099309,48079,195,113,,,0409
8,China,81865,63,3335,2,77370,1160,176,57,2,,,0409
9,USA,435030,31935,14791,1940,22891,397348,9279,1314,45,2209041,6674,0409
10,Spain,148220,6278,14792,747,48021,85407,7069,3170,316,355000,7593,0409
11,Italy,139422,3836,17669,542,26491,95262,3693,2306,292,807125,13349,0409
12,Germany,113296,5633,2349,333,46300,64647,4895,1352,28,1317887,15730,0409
13,France,112950,3881,10869,541,21254,80827,7148,1730,167,224254,3436,0409
14,Iran,64586,1997,3993,121,29812,30781,3987,769,48,211136,2514,0409
15,UK,60733,5491,7097,938,135,53501,1559,895,105,282074,4155,0409
16,Turkey,38226,4117,812,87,1846,35568,1492,453,10,247768,2938,0409
17,Belgium,23403,1209,2240,205,4681,16482,1276,2019,193,84248,7269,0409
18,Switzerland,23280,1027,895,74,9800,12585,391,2690,103,171938,19867,0409
19,Netherlands,20549,969,2248,147,250,18051,1424,1199,131,101534,5926,0409
20,Canada,19438,1541,427,46,4548,14463,426,515,11,361969,9591,0409
21,Brazil,16188,2154,820,134,127,15241,296,76,4,54824,258,0409
22,Portugal,13141,699,380,35,196,12565,245,1289,37,128784,12630,0409
23,Austria,12942,303,273,30,4512,8157,267,1437,30,120755,13408,0409
24,S. Korea,10384,53,200,8,6776,3408,55,203,4,477304,9310,0409
25,Israel,9404,156,73,8,801,8530,147,1086,8,117339,13557,0409
26,Russia,8672,1175,63,5,580,8029,8,59,04,910221,6237,0409
27,Sweden,8419,726,687,96,205,7527,678,834,68,54700,5416,0409
28,Ireland,6074,365,235,25,25,5814,165,1230,48,42484,8604,0409
29,Australia,6052,64,50,1,2813,3189,87,237,2,319784,12541,0409
30,Norway,6042,,101,12,32,5909,78,1115,19,113896,21009,0409
31,India,5916,565,178,18,506,5232,,4,01,167235,121,0409
32,Chile,5546,430,48,5,1115,4383,362,290,3,60391,3159,0409
33,Denmark,5402,331,218,15,1621,3563,127,933,38,64002,11050,0409
34,Czechia,5312,295,99,11,233,4980,103,496,9,98681,9215,0409
35,Poland,5205,357,159,30,222,4824,160,138,4,99284,2623,0409
36,Romania,4761,344,220,23,528,4013,162,247,11,47207,2454,0409
37,Japan,4667,410,94,1,632,3941,99,37,07,55311,437,0409
38,Ecuador,4450,455,242,22,140,4068,146,252,14,14406,817,0409
39,Peru,4342,1388,121,14,1333,2888,113,132,4,39599,1201,0409
40,Pakistan,4263,228,61,4,467,3735,25,19,03,42159,191,0409
41,Malaysia,4119,156,65,2,1487,2567,76,127,2,58240,1799,0409
42,Philippines,3870,106,182,5,96,3592,1,35,2,24500,224,0409
43,Luxembourg,3034,64,46,2,500,2488,34,4847,73,26573,42450,0409
44,Indonesia,2956,218,240,19,222,2494,,11,09,14354,52,0409
45,Saudi Arabia,2932,137,41,,631,2260,41,84,1,,,0409
46,Mexico,2785,346,141,16,633,2011,89,22,1,25410,197,0409
47,Serbia,2666,219,65,4,118,2483,112,305,7,10761,1232,0409
48,UAE,2659,300,12,,239,2408,1,269,1,593095,59967,0409
49,Panama,2528,428,63,8,16,2449,101,586,15,11776,2729,0409
50,Finland,2487,179,40,6,300,2147,82,449,7,36500,6588,0409
51,Thailand,2369,111,30,3,888,1451,61,34,04,71860,1030,0409
52,Qatar,2210,153,6,,178,2026,37,767,2,41818,14515,0409
53,Dominican Republic,2111,155,108,10,50,1953,147,195,10,4542,419,0409
