,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
0, China ,80739,4,3120,1,58753,18866,5111,561,-1,-1,-1,0309
1, Italy ,9172,1797,463,97,724,7985,733,1517,-1,-1,-1,0309
2, S. Korea ,7478,165,53,3,166,7259,36,1459,-1,-1,-1,0309
3, Iran ,7161,595,237,43,2394,4530,,853,-1,-1,-1,0309
4, France ,1412,203,30,11,12,1370,66,216,-1,-1,-1,0309
5, Spain ,1231,557,30,13,32,1169,11,263,-1,-1,-1,0309
6, Germany ,1224,184,2,2,18,1204,9,146,-1,-1,-1,0309
7, Diamond Princess ,696,,7,,245,444,32,,-1,-1,-1,0309
8, USA ,624,83,26,4,15,583,8,19,-1,-1,-1,0309
9, Japan ,530,28,9,2,101,420,33,42,-1,-1,-1,0309
10, Switzerland ,374,42,2,,3,369,,432,-1,-1,-1,0309
11, UK ,321,43,5,2,18,298,,47,-1,-1,-1,0309
12, Netherlands ,321,56,4,1,,317,1,187,-1,-1,-1,0309
13, Sweden ,261,58,,,1,260,,258,-1,-1,-1,0309
14, Belgium ,239,39,,,1,238,2,206,-1,-1,-1,0309
15, Norway ,227,51,,,1,226,,419,-1,-1,-1,0309
16, Singapore ,160,10,,,93,67,10,273,-1,-1,-1,0309
17, Austria ,131,27,,,2,129,1,145,-1,-1,-1,0309
18, Malaysia ,117,18,,,24,93,2,36,-1,-1,-1,0309
19, Hong Kong ,116,1,3,,59,54,6,155,-1,-1,-1,0309
20, Bahrain ,109,24,,,22,87,,641,-1,-1,-1,0309
21, Australia ,93,10,3,,22,68,1,36,-1,-1,-1,0309
22, Denmark ,90,55,,,1,89,,155,-1,-1,-1,0309
23, Greece ,84,11,,,,84,1,81,-1,-1,-1,0309
24, Canada ,77,11,1,1,8,68,1,20,-1,-1,-1,0309
25, Iraq ,71,6,7,1,3,61,,18,-1,-1,-1,0309
26, Iceland ,65,7,,,1,64,,,-1,-1,-1,0309
27, Kuwait ,65,1,,,1,64,3,152,-1,-1,-1,0309
28, Egypt ,59,4,1,,1,57,,06,-1,-1,-1,0309
29, UAE ,59,14,,,12,47,2,60,-1,-1,-1,0309
30, San Marino ,51,14,2,1,,49,5,,-1,-1,-1,0309
31, Thailand ,50,,1,,33,16,1,07,-1,-1,-1,0309
32, Israel ,50,11,,,4,46,1,58,-1,-1,-1,0309
33, India ,47,7,,,4,43,,,-1,-1,-1,0309
34, Taiwan ,45,,1,,15,29,,19,-1,-1,-1,0309
35, Lebanon ,41,9,,,1,40,3,60,-1,-1,-1,0309
36, Portugal ,39,9,,,,39,,38,-1,-1,-1,0309
37, Czechia ,38,6,,,,38,,35,-1,-1,-1,0309
38, Finland ,33,8,,,1,32,,60,-1,-1,-1,0309
39, Vietnam ,31,1,,,16,15,,03,-1,-1,-1,0309
40, Brazil ,25,,,,,25,1,01,-1,-1,-1,0309
41, Palestine ,25,6,,,,25,,49,-1,-1,-1,0309
42, Philippines ,24,14,1,,2,21,1,02,-1,-1,-1,0309
43, Ireland ,24,3,,,,24,,49,-1,-1,-1,0309
44, Slovenia ,24,8,,,,24,,115,-1,-1,-1,0309
45, Algeria ,20,,,,,20,,05,-1,-1,-1,0309
46, Russia ,20,3,,,3,17,,01,-1,-1,-1,0309
47, Saudi Arabia ,20,9,,,1,19,,06,-1,-1,-1,0309
48, Indonesia ,19,13,,,,19,,01,-1,-1,-1,0309
49, Oman ,18,2,,,9,9,,35,-1,-1,-1,0309
50, Qatar ,18,3,,,,18,,62,-1,-1,-1,0309
