,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
87,Cuba,1369,32,54,3,501,814,11,121,5,39828,3516,0427
88,Bulgaria,1300,53,56,1,205,1039,41,187,8,27000,3886,0427
89,Nigeria,1273,91,40,5,239,994,2,6,02,10918,53,0427
90,Ivory Coast,1150,73,14,,468,668,,44,05,,,0427
91,Hong Kong,1038,,4,,772,262,4,138,05,145640,19426,0427
92,Djibouti,1023,15,2,,411,610,,1035,2,11741,11884,0427
93,Guinea,996,,7,,208,781,,76,05,,,0427
94,Tunisia,949,10,38,,216,695,20,80,3,20818,1761,0427
95,Bolivia,866,59,46,2,74,746,3,74,4,4995,428,0427
96,Cyprus,817,7,14,,148,655,15,677,12,43542,36064,0427
97,Latvia,812,8,12,,267,533,6,430,6,47671,25274,0427
98,Andorra,738,,40,,344,354,17,9552,518,1673,21653,0427
99,Albania,726,14,28,1,410,288,4,252,10,7279,2529,0427
100,Diamond Princess,712,,13,,645,54,4,,,,,0427
101,Lebanon,707,3,24,,145,538,44,104,4,27827,4077,0427
102,Niger,696,12,29,2,350,317,,29,1,5013,207,0427
103,Costa Rica,695,2,6,,264,425,8,136,1,12467,2447,0427
104,Kyrgyzstan,682,17,8,,370,304,13,105,1,45627,6994,0427
105,Senegal,671,57,9,2,283,379,1,40,05,466,28,0427
106,Burkina Faso,632,3,42,1,453,137,,30,2,,,0427
107,Honduras,627,36,59,4,65,503,10,63,6,3457,349,0427
108,Uruguay,596,33,14,2,370,212,9,172,4,16496,4749,0427
109,San Marino,538,25,41,1,64,433,4,15856,1208,2074,61124,0427
110,Channel Islands,525,,35,,332,158,,3020,201,5342,30725,0427
111,Sri Lanka,523,71,7,,120,396,2,24,03,13850,647,0427
112,Georgia,486,30,6,1,149,331,6,122,2,9699,2431,0427
113,Guatemala,473,43,13,2,45,415,5,26,07,7200,402,0427
114,Malta,448,,4,,282,162,2,1015,9,27981,63371,0427
115,Jordan,447,3,7,,337,103,5,44,07,63737,6247,0427
116,DRC,442,26,28,,50,364,,5,03,,,0427
117,Somalia,436,46,23,5,10,403,2,27,1,,,0427
118,Taiwan,429,,6,,281,142,,18,03,60459,2539,0427
119,Réunion,417,,,,300,117,2,466,,,,0427
120,Mayotte,401,21,4,,144,253,4,1470,15,2500,9164,0427
121,Mali,389,19,23,2,112,254,,19,1,2172,107,0427
122,Kenya,355,12,14,,106,235,2,7,03,17992,335,0427
123,Palestine,342,,2,,83,257,,67,04,27000,5293,0427
124,Mauritius,332,1,9,,299,24,3,261,7,14445,11358,0427
125,Venezuela,325,2,10,,137,178,3,11,04,423592,14896,0427
126,Montenegro,321,1,7,1,153,161,7,511,11,5085,8096,0427
127,Isle of Man,308,,18,,247,43,22,3622,212,2854,33563,0427
128,Jamaica,305,17,7,,28,270,,103,2,2868,969,0427
129,Tanzania,299,,10,,48,241,7,5,02,,,0427
130,El Salvador,298,24,8,,83,207,4,46,1,18686,2881,0427
131,Vietnam,270,,,,225,45,8,3,,212965,2188,0427
132,Equatorial Guinea,258,,1,,8,249,,184,07,854,609,0427
133,Sudan,237,24,21,4,20,196,,5,05,,,0427
134,Paraguay,228,5,9,,85,134,1,32,1,7630,1070,0427
135,Maldives,214,37,,,17,197,2,396,,5296,9798,0427
136,Congo,200,,6,,19,175,,36,1,,,0427
137,Rwanda,191,8,,,92,99,,15,,6959,537,0427
138,Faeroe Islands,187,,,,178,9,,3827,,6588,134826,0427
139,Gabon,176,,3,,30,143,1,79,1,572,257,0427
140,Martinique,175,,14,,77,84,7,466,37,,,0427
141,Guadeloupe,149,,12,,82,55,11,372,30,,,0427
142,Myanmar,146,2,5,,10,131,,3,009,6678,123,0427
143,Gibraltar,141,5,,,131,10,,4185,,2198,65240,0427
144,Brunei ,138,,1,,123,14,2,315,2,12981,29672,0427
145,Liberia,124,4,12,1,25,87,,25,2,,,0427
146,Madagascar,124,1,,,71,53,1,4,,2357,85,0427
147,Ethiopia,123,1,3,,41,79,,1,003,13645,119,0427
148,Cambodia,122,,,,117,5,1,7,,5768,345,0427
149,Trinidad and Tobago,115,,8,,54,53,,82,6,1514,1082,0427
150,French Guiana,111,,1,,87,23,,372,3,,,0427
151,Bermuda,109,,5,,39,65,10,1750,80,1173,18835,0427
152,Cabo Verde,106,16,1,,1,104,,191,2,791,1423,0427
153,Aruba,100,,2,,73,25,4,937,19,1622,15192,0427
154,Togo,98,2,6,,62,30,,12,07,5951,719,0427
155,Monaco,94,,4,,42,48,1,2395,102,,,0427
156,Sierra Leone,93,11,4,2,10,79,,12,05,,,0427
157,Zambia,88,4,3,,42,43,1,5,02,2586,141,0427
158,Liechtenstein,82,1,1,,55,26,,2151,26,900,23605,0427
159,Bahamas,80,2,11,,22,47,1,203,28,,,0427
160,Barbados,79,,6,,39,34,4,275,21,1663,5787,0427
161,Uganda,79,4,,,46,33,,2,,20329,444,0427
162,Mozambique,76,6,,,12,64,,2,,1644,53,0427
163,Sint Maarten,74,1,13,1,33,28,7,1726,303,266,6204,0427
164,Guyana,74,1,8,1,12,54,5,94,10,442,562,0427
165,Haiti,74,2,6,,7,61,,6,05,769,67,0427
166,Cayman Islands,70,,1,,8,61,3,1065,15,940,14303,0427
167,Benin,64,10,1,,33,30,,5,008,,,0427
168,Libya,61,,2,,18,41,,9,03,1623,236,0427
169,Eswatini,59,3,1,,10,48,,51,09,714,615,0427
170,French Polynesia,57,,,,41,16,1,203,,2069,7365,0427
171,Guinea-Bissau,53,1,1,1,3,49,,27,05,1500,762,0427
172,Nepal,52,3,,,16,36,,2,,51367,1763,0427
173,Chad,46,,,,15,31,,3,,,,0427
174,Macao,45,,,,31,14,1,69,,,,0427
175,Syria,43,1,3,,14,26,,2,02,,,0427
176,Eritrea,39,,,,13,26,,11,,,,0427
177,Saint Martin,38,,3,,24,11,3,983,78,,,0427
178,Mongolia,38,1,,,9,29,,12,,7292,2224,0427
179,Malawi,34,1,3,,4,27,1,2,02,617,32,0427
180,Zimbabwe,31,,4,,2,25,,2,03,6067,408,0427
181,Angola,26,1,2,,6,18,,08,006,,,0427
182,Antigua and Barbuda,24,,3,,11,10,1,245,31,113,1154,0427
183,Timor-Leste,24,,,,2,22,,18,,322,244,0427
184,Botswana,22,,1,,,21,,9,04,5023,2136,0427
185,CAR,19,3,,,10,9,,4,,,,0427
186,Laos,19,,,,7,12,,3,,1735,238,0427
187,Belize,18,,2,,5,11,1,45,5,816,2052,0427
188,Fiji,18,,,,12,6,,20,,1007,1123,0427
189,Grenada,18,,,,7,11,4,160,,175,1555,0427
190,New Caledonia,18,,,,17,1,1,63,,3952,13842,0427
191,Curaçao,16,,1,,11,4,,98,6,304,1853,0427
192,Dominica,16,,,,13,3,,222,,383,5320,0427
193,Namibia,16,,,,8,8,,6,,675,266,0427
194,Saint Kitts and Nevis,15,,,,2,13,,282,,260,4887,0427
195,Saint Lucia,15,,,,15,0,,82,,446,2429,0427
196,St. Vincent Grenadines,14,,,,5,9,,126,,108,973,0427
197,Nicaragua,13,1,3,,7,3,,2,05,,,0427
198,Falkland Islands,13,,,,11,2,,3736,,353,101437,0427
199,Burundi,11,,1,,4,6,,09,008,284,24,0427
200,Montserrat,11,,1,,2,8,1,2204,200,36,7212,0427
201,Turks and Caicos,11,,1,,4,6,,284,26,83,2144,0427
202,Greenland,11,,,,11,0,,194,,1200,21138,0427
203,Seychelles,11,,,,6,5,,112,,,,0427
204,Gambia,10,,1,,8,1,,4,04,401,166,0427
205,Suriname,10,,1,,7,2,,17,2,404,689,0427
206,MS Zaandam,9,,2,,,7,,,,,,0427
207,Vatican City,9,,,,2,7,,11236,,,,0427
208,Papua New Guinea,8,,,,,8,,09,,604,68,0427
209,Mauritania,7,,1,,6,0,,2,02,1032,222,0427
210,Bhutan,7,,,,4,3,,9,,9791,12689,0427
211,British Virgin Islands,6,,1,,3,2,,198,33,,,0427
212,St. Barth,6,,,,6,0,,607,,,,0427
213,South Sudan,6,1,,,,6,,05,,,,0427
214,Western Sahara,6,,,,5,1,,10,,,,0427
215,Caribbean Netherlands,5,,,,,5,,191,,110,4195,0427
216,Sao Tome and Principe,4,,,,,4,,18,,19,87,0427
217,Anguilla,3,,,,1,2,,200,,,,0427
218,Saint Pierre Miquelon,1,,,,,1,,173,,,,0427
219,Yemen,1,,,,1,0,,003,,120,4,0427
220,Total:,472267,11603,17243,292,228083,226941,6050,,,,,0427
221,Total:,1064603,29589,59955,1356,146046,858602,16402,,,,,0427
222,Total:,1276808,24311,121885,1767,436194,718729,25260,,,,,0427
223,Total:,137920,6771,6289,285,49653,81978,9699,,,,,0427
224,Total:,8286,29,101,3,6772,1413,45,,,,,0427
225,Total:,32657,1555,1427,48,10018,21212,140,,,,,0427
226,Total:,721,,15,,645,61,4,,,,,0427
