,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
0, China ,76923,635,2441,96,22691,11477,,-1,-1,-1,-1,0222
1, Diamond Princess ,634,,2,,17,27,,-1,-1,-1,-1,0222
2, S. Korea ,433,224,2,,18,9,,-1,-1,-1,-1,0222
3, Japan ,134,25,1,,22,6,,-1,-1,-1,-1,0222
4, Singapore ,89,3,,,49,5,,-1,-1,-1,-1,0222
5, Italy ,79,58,2,1,2,18,,-1,-1,-1,-1,0222
6, Hong Kong ,70,1,2,,11,6,,-1,-1,-1,-1,0222
7, Thailand ,35,,,,20,2,,-1,-1,-1,-1,0222
8, USA ,35,,,,6,,,-1,-1,-1,-1,0222
9, Iran ,29,11,6,2,,,,-1,-1,-1,-1,0222
10, Taiwan ,26,,1,,2,1,,-1,-1,-1,-1,0222
11, Malaysia ,22,,,,17,,,-1,-1,-1,-1,0222
12, Australia ,21,2,,,11,,,-1,-1,-1,-1,0222
13, Germany ,16,,,,14,,,-1,-1,-1,-1,0222
14, Vietnam ,16,,,,15,,,-1,-1,-1,-1,0222
15, U.A.E. ,13,2,,,3,2,,-1,-1,-1,-1,0222
16, France ,12,,1,,10,,,-1,-1,-1,-1,0222
17, Macao ,10,,,,6,,,-1,-1,-1,-1,0222
18, Canada ,9,,,,3,,,-1,-1,-1,-1,0222
19, U.K. ,9,,,,8,,,-1,-1,-1,-1,0222
20, Philippines ,3,,1,,2,,,-1,-1,-1,-1,0222
21, India ,3,,,,3,,,-1,-1,-1,-1,0222
22, Russia ,2,,,,2,,,-1,-1,-1,-1,0222
23, Spain ,2,,,,2,,,-1,-1,-1,-1,0222
24, Belgium ,1,,,,1,,,-1,-1,-1,-1,0222
25, Cambodia ,1,,,,1,,,-1,-1,-1,-1,0222
26, Egypt ,1,,,,1,,,-1,-1,-1,-1,0222
27, Finland ,1,,,,1,,,-1,-1,-1,-1,0222
28, Israel ,1,,,,,,,-1,-1,-1,-1,0222
29, Lebanon ,1,,,,,,,-1,-1,-1,-1,0222
30, Nepal ,1,,,,1,,,-1,-1,-1,-1,0222
31, Sri Lanka ,1,,,,1,,,-1,-1,-1,-1,0222
32, Sweden ,1,,,,,,,-1,-1,-1,-1,0222
