,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
53,Panama,3751,,103,,75,3573,106,869,24,16854,3906,0417
54,Luxembourg,3444,71,69,,552,2823,35,5502,110,31660,50577,0417
55,Finland,3369,132,75,3,1700,1594,76,608,14,49700,8970,0417
56,Colombia,3233,128,144,13,550,2539,98,64,3,52085,1024,0417
57,Egypt,2673,168,196,13,596,1881,,26,2,25000,244,0417
58,Thailand,2672,29,46,3,1593,1033,61,38,07,100498,1440,0417
59,Argentina,2669,98,122,10,631,1916,121,59,3,26457,585,0417
60,South Africa,2605,99,48,14,903,1654,7,44,08,95060,1603,0417
61,Morocco,2283,259,130,3,249,1904,1,62,4,11996,325,0417
62,Algeria,2268,108,348,12,783,1137,60,52,8,3359,77,0417
63,Greece,2207,15,105,3,269,1833,69,212,10,50771,4871,0417
64,Moldova,2154,105,54,8,235,1865,80,534,13,9208,2283,0417
65,Croatia,1791,50,35,2,529,1227,31,436,9,20158,4910,0417
66,Iceland,1739,12,8,,1144,587,6,5096,23,38204,111955,0417
67,Bahrain,1700,29,7,,703,990,3,999,4,76630,45035,0417
68,Hungary,1652,73,142,8,199,1311,60,171,15,38489,3984,0417
69,Bangladesh,1572,341,60,10,49,1463,1,10,04,17003,103,0417
70,Kuwait,1524,119,3,,225,1296,32,357,07,,,0417
71,Iraq,1434,19,80,1,856,498,,36,2,49260,1225,0417
72,Estonia,1434,34,36,1,133,1265,10,1081,27,36024,27156,0417
73,Kazakhstan,1402,107,17,1,277,1108,22,75,09,85735,4566,0417
74,New Zealand,1401,15,9,,770,622,3,291,2,70160,14549,0417
75,Uzbekistan,1349,47,4,,129,1216,8,40,01,100000,2988,0417
76,Azerbaijan,1283,30,15,2,460,808,28,127,1,75397,7436,0417
77,Slovenia,1268,20,61,,174,1033,31,610,29,38137,18344,0417
78,Bosnia and Herzegovina,1167,57,43,2,277,847,4,356,13,14743,4494,0417
79,Armenia,1159,48,18,1,358,783,30,391,6,9632,3250,0417
80,Lithuania,1128,37,32,2,178,918,14,414,12,48537,17829,0417
81,North Macedonia,1081,107,46,1,121,914,15,519,22,10422,5002,0417
82,Oman,1019,109,4,,176,839,3,200,08,,,0417
83,Hong Kong,1018,1,4,,485,529,9,136,05,116273,15509,0417
84,Cameroon,996,148,22,5,164,810,,38,08,,,0417
85,Slovakia,977,114,8,2,167,802,5,179,1,34458,6311,0417
86,Cuba,862,48,27,3,171,664,16,76,2,21837,1928,0417
87,Afghanistan,840,56,30,5,54,756,,22,08,,,0417
88,Tunisia,822,42,37,2,43,742,89,70,3,13930,1179,0417
89,Bulgaria,800,53,38,2,122,640,37,115,5,18502,2663,0417
90,Cyprus,735,20,12,,77,646,8,609,10,17923,14845,0417
91,Diamond Princess,712,,13,,644,55,7,,,,,0417
92,Latvia,675,9,5,,57,613,3,358,3,31302,16595,0417
93,Andorra,673,,33,,169,471,17,8710,427,1673,21653,0417
94,Lebanon,663,5,21,,86,556,30,97,3,18115,2654,0417
95,Ivory Coast,654,,6,,146,502,,25,02,,,0417
96,Costa Rica,642,16,4,,74,564,11,126,08,9396,1844,0417
97,Ghana,641,,8,,83,550,2,21,03,50719,1632,0417
98,Djibouti,591,156,2,,73,516,,598,2,6430,6508,0417
99,Niger,584,,14,,90,480,,24,06,4427,183,0417
100,Burkina Faso,546,4,32,,257,257,,26,2,,,0417
101,Albania,518,24,26,1,277,215,5,180,9,4827,1677,0417
102,Uruguay,502,9,9,,286,207,13,145,3,11239,3235,0417
103,Kyrgyzstan,466,17,5,,91,370,5,71,08,26147,4008,0417
104,Channel Islands,457,10,19,4,73,365,,2629,109,3320,19095,0417
105,Nigeria,442,35,13,1,152,277,2,2,006,5000,24,0417
106,Bolivia,441,44,29,1,14,398,3,38,2,2185,187,0417
107,Guinea,438,34,1,,49,388,,33,008,,,0417
108,San Marino,426,33,38,2,55,333,15,12555,1120,846,24933,0417
109,Honduras,426,7,35,4,9,382,10,43,4,2012,203,0417
110,Malta,412,13,3,,82,327,4,933,7,21164,47932,0417
111,Jordan,402,1,7,,259,136,5,39,07,20500,2009,0417
112,Taiwan,395,,6,,155,234,,17,03,50703,2129,0417
113,Réunion,394,3,,,237,157,4,440,,,,0417
114,Palestine,374,,2,,63,309,,73,04,17329,3397,0417
115,Georgia,348,42,3,,76,269,6,87,08,5027,1260,0417
116,Senegal,335,21,2,,194,139,1,20,01,,,0417
117,Mauritius,324,,9,,81,234,3,255,7,8279,6510,0417
118,Montenegro,303,15,4,,55,244,7,482,6,3874,6168,0417
119,Isle of Man,284,28,4,,154,126,13,3340,47,2261,26590,0417
120,Vietnam,268,,,,177,91,8,3,,206253,2119,0417
121,DRC,267,13,22,1,23,222,,3,02,,,0417
122,Sri Lanka,238,,7,,68,163,1,11,03,4768,223,0417
123,Kenya,234,9,11,1,53,170,2,4,02,9630,179,0417
124,Mayotte,233,16,3,,69,161,3,854,11,1500,5498,0417
125,Venezuela,204,7,9,,111,84,4,7,03,268503,9442,0417
126,Guatemala,196,16,5,,19,172,3,11,03,7200,402,0417
127,Faeroe Islands,184,,,,169,15,,3766,,5765,117983,0417
128,Paraguay,174,13,8,,30,136,1,24,1,4267,598,0417
129,Mali,171,23,13,,34,124,,8,06,,,0417
130,El Salvador,164,5,6,,33,125,2,25,09,8333,1285,0417
131,Martinique,158,,8,,73,77,17,421,21,,,0417
132,Guadeloupe,145,,8,,67,70,13,362,20,,,0417
133,Jamaica,143,18,5,,21,117,,48,2,1424,481,0417
134,Rwanda,138,2,,,60,78,,11,,6237,482,0417
135,Brunei ,136,,1,,108,27,2,311,2,10826,24746,0417
136,Gibraltar,131,,,,104,27,1,3888,,1649,48945,0417
137,Cambodia,122,,,,98,24,1,7,,5768,345,0417
138,Congo,117,,5,,11,101,,21,09,,,0417
139,Trinidad and Tobago,114,,8,,20,86,,81,6,1282,916,0417
140,Madagascar,111,1,,,33,78,1,4,,,,0417
141,Aruba,95,2,2,1,39,54,1,890,19,1237,11586,0417
142,Tanzania,94,6,4,,11,79,,2,007,,,0417
143,Monaco,93,,3,,12,78,2,2370,76,,,0417
144,Ethiopia,92,7,3,,15,74,1,08,003,5389,47,0417
145,French Guiana,86,,,,51,35,1,288,,,,0417
146,Myanmar,85,11,4,,2,79,,2,007,3236,59,0417
147,Bermuda,81,,5,,33,43,3,1301,80,527,8462,0417
148,Togo,81,,5,2,45,31,,10,06,3618,437,0417
149,Somalia,80,,5,,2,73,2,5,03,,,0417
150,Gabon,80,,1,,4,75,,36,04,,,0417
151,Liechtenstein,79,,1,,55,23,,2072,26,900,23605,0417
152,Barbados,75,2,5,,15,55,4,261,17,900,3132,0417
153,Cayman Islands,60,,1,,6,53,3,913,15,636,9677,0417
154,Liberia,59,,6,,4,49,,12,1,,,0417
155,Sint Maarten,57,4,9,,12,36,6,1329,210,163,3802,0417
156,Cabo Verde,56,,1,,1,54,,101,2,,,0417
157,Guyana,55,,6,,8,41,5,70,8,213,271,0417
158,French Polynesia,55,,,,,55,1,196,,920,3275,0417
159,Uganda,55,,,,20,35,,1,,7693,168,0417
160,Bahamas,53,,8,,6,39,1,135,20,,,0417
161,Equatorial Guinea,51,,,,4,47,,36,,854,609,0417
162,Libya,49,1,1,,11,37,,7,01,699,102,0417
163,Zambia,48,,2,,30,16,1,3,01,1696,92,0417
164,Macao,45,,,,16,29,1,69,,,,0417
165,Guinea-Bissau,43,,,,,43,,22,,1500,762,0417
166,Haiti,41,,3,,,38,,4,03,365,32,0417
167,Saint Martin,35,,2,,13,20,5,905,52,,,0417
168,Benin,35,,1,,18,16,,3,008,,,0417
169,Eritrea,35,,,,,35,,10,,,,0417
170,Syria,33,,2,,5,26,,2,01,,,0417
171,Sudan,32,,5,,4,23,,07,01,,,0417
172,Mongolia,31,1,,,5,26,,9,,1077,329,0417
173,Mozambique,31,2,,,2,29,,10,,855,27,0417
174,Chad,27,4,,,5,22,,2,,,,0417
175,Maldives,25,3,,,16,9,,46,,3432,6349,0417
176,Antigua and Barbuda,23,,3,1,3,17,1,235,31,73,745,0417
177,Zimbabwe,23,,3,,1,19,,2,02,716,48,0417
178,Angola,19,,2,,5,12,,06,006,,,0417
179,Laos,19,,,,2,17,,3,,1288,177,0417
180,Belize,18,,2,,,16,1,45,5,567,1426,0417
181,New Caledonia,18,,,,1,17,1,63,,3002,10515,0417
182,Timor-Leste,18,10,,,1,17,,14,,,,0417
183,Fiji,17,1,,,,17,,19,,,,0417
184,Malawi,16,,2,,,14,1,08,01,343,18,0417
185,Eswatini,16,1,1,1,8,7,,14,09,714,615,0417
186,Nepal,16,,,,2,14,,05,,15800,542,0417
187,Dominica,16,,,,8,8,,222,,345,4793,0417
188,Namibia,16,,,,4,12,,6,,362,142,0417
189,Botswana,15,2,1,,,14,,6,04,3441,1463,0417
190,Saint Lucia,15,,,,11,4,,82,,319,1737,0417
191,Sierra Leone,15,2,,,,15,,2,,,,0417
192,Curaçao,14,,1,,10,3,,85,6,230,1402,0417
193,Grenada,14,,,,,14,2,124,,92,818,0417
194,Saint Kitts and Nevis,14,,,,,14,,263,,234,4399,0417
195,CAR,12,,,,4,8,,2,,,,0417
196,St. Vincent Grenadines,12,,,,1,11,,108,,87,784,0417
197,Turks and Caicos,11,1,1,,,10,,284,26,71,1834,0417
198,Falkland Islands,11,,,,1,10,,3161,,137,39368,0417
199,Greenland,11,,,,11,0,,194,,912,16065,0417
200,Montserrat,11,,,,1,10,1,2204,,36,7212,0417
201,Seychelles,11,,,,,11,,112,,,,0417
202,Suriname,10,,1,,6,3,,17,2,,,0417
203,MS Zaandam,9,,2,,,7,,,,,,0417
204,Gambia,9,,1,,2,6,,4,04,281,116,0417
205,Nicaragua,9,,1,,4,4,,1,02,,,0417
206,Vatican City,8,,,,2,6,,9988,,,,0417
207,Mauritania,7,,1,,2,4,,2,02,713,153,0417
208,Papua New Guinea,7,5,,,,7,,08,,167,19,0417
209,St. Barth,6,,,,4,2,,607,,,,0417
210,Western Sahara,6,,,,,6,,10,,,,0417
211,Burundi,5,,1,,,4,,04,008,,,0417
212,Bhutan,5,,,,2,3,,6,,1166,1511,0417
213,Sao Tome and Principe,4,,,,,4,,18,,19,87,0417
214,South Sudan,4,,,,,4,,04,,,,0417
215,Anguilla,3,,,,1,2,,200,,,,0417
216,British Virgin Islands,3,,,,2,1,,99,,,,0417
217,Caribbean Netherlands,3,,,,,3,,114,,10,381,0417
218,Saint Pierre Miquelon,1,,,,,1,,173,,,,0417
219,Yemen,1,,,,,1,,003,,,,0417
220,Total:,345970,12773,12426,358,165739,167805,6477,,,,,0417
221,Total:,724560,32002,36709,2418,70319,617532,14460,,,,,0417
222,Total:,1015507,44750,92224,3905,275293,647990,27806,,,,,0417
223,Total:,67591,4289,3057,260,25971,38563,7601,,,,,0417
224,Total:,7966,42,72,,4518,3376,71,,,,,0417
225,Total:,18993,1166,968,55,4585,13440,180,,,,,0417
226,Total:,721,,15,,644,62,7,,,,,0417
