,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
40, Finland ,25,6,,,1,24,,45,-1,-1,-1,0308
41, Ireland ,21,2,,,,21,,43,-1,-1,-1,0308
42, Algeria ,20,1,,,,20,,05,-1,-1,-1,0308
43, Palestine ,19,,,,,19,,37,-1,-1,-1,0308
44, Russia ,17,3,,,3,14,,01,-1,-1,-1,0308
45, Oman ,16,,,,2,14,,31,-1,-1,-1,0308
46, Slovenia ,16,4,,,,16,,77,-1,-1,-1,0308
47, Qatar ,15,3,,,,15,,52,-1,-1,-1,0308
48, Romania ,15,2,,,5,10,,08,-1,-1,-1,0308
49, Ecuador ,14,,,,,14,1,08,-1,-1,-1,0308
50, Georgia ,13,,,,,13,1,33,-1,-1,-1,0308
51, Argentina ,12,3,1,,,11,,03,-1,-1,-1,0308
52, Croatia ,12,,,,,12,,29,-1,-1,-1,0308
53, Saudi Arabia ,11,4,,,1,10,,03,-1,-1,-1,0308
54, Poland ,11,5,,,,11,1,03,-1,-1,-1,0308
55, Philippines ,10,4,1,,2,7,1,01,-1,-1,-1,0308
56, Macao ,10,,,,10,0,,,-1,-1,-1,0308
57, Estonia ,10,,,,,10,,75,-1,-1,-1,0308
58, Chile ,10,3,,,,10,,05,-1,-1,-1,0308
59, Azerbaijan ,9,,,,,9,,09,-1,-1,-1,0308
60, Mexico ,7,1,,,1,6,1,01,-1,-1,-1,0308
61, Pakistan ,7,1,,,1,6,,,-1,-1,-1,0308
62, Hungary ,7,2,,,,7,,07,-1,-1,-1,0308
63, Belarus ,6,,,,,6,,06,-1,-1,-1,0308
64, Indonesia ,6,2,,,,6,,,-1,-1,-1,0308
65, Peru ,6,,,,,6,,02,-1,-1,-1,0308
66, Dominican Republic ,5,3,,,,5,,05,-1,-1,-1,0308
67, Luxembourg ,5,1,,,,5,,,-1,-1,-1,0308
68, New Zealand ,5,,,,,5,,10,-1,-1,-1,0308
69, Costa Rica ,5,4,,,,5,1,10,-1,-1,-1,0308
70, French Guiana ,5,,,,,5,,,-1,-1,-1,0308
71, Slovakia ,5,2,,,,5,,09,-1,-1,-1,0308
72, Afghanistan ,4,,,,,4,,01,-1,-1,-1,0308
73, Senegal ,4,,,,1,3,,02,-1,-1,-1,0308
74, Bulgaria ,4,2,,,,4,,06,-1,-1,-1,0308
75, Maldives ,4,2,,,,4,,,-1,-1,-1,0308
76, Latvia ,3,2,,,1,2,,16,-1,-1,-1,0308
77, North Macedonia ,3,,,,,3,,14,-1,-1,-1,0308
78, Bangladesh ,3,3,,,,3,,,-1,-1,-1,0308
79, Bosnia and Herzegovina ,3,,,,,3,,09,-1,-1,-1,0308
80, Malta ,3,,,,,3,,,-1,-1,-1,0308
81, South Africa ,3,1,,,,3,,01,-1,-1,-1,0308
82, Cambodia ,2,,,,1,1,,01,-1,-1,-1,0308
83, Morocco ,2,,,,,2,1,01,-1,-1,-1,0308
84, Tunisia ,2,1,,,,2,,02,-1,-1,-1,0308
85, Cameroon ,2,,,,,2,,01,-1,-1,-1,0308
86, Faeroe Islands ,2,,,,,2,,,-1,-1,-1,0308
87, Andorra ,1,,,,,1,,,-1,-1,-1,0308
88, Armenia ,1,,,,,1,,03,-1,-1,-1,0308
89, Jordan ,1,,,,,1,,01,-1,-1,-1,0308
90, Lithuania ,1,,,,,1,,04,-1,-1,-1,0308
91, Monaco ,1,,,,,1,,,-1,-1,-1,0308
92, Nepal ,1,,,,1,0,,,-1,-1,-1,0308
93, Nigeria ,1,,,,,1,,,-1,-1,-1,0308
94, Sri Lanka ,1,,,,1,0,,,-1,-1,-1,0308
95, Ukraine ,1,,,,,1,,,-1,-1,-1,0308
96, Bhutan ,1,,,,,1,,,-1,-1,-1,0308
97, Colombia ,1,,,,,1,,,-1,-1,-1,0308
98, Gibraltar ,1,,,,1,0,1,,-1,-1,-1,0308
99, Vatican City ,1,,,,,1,,,-1,-1,-1,0308
100, Liechtenstein ,1,,,,,1,,,-1,-1,-1,0308
101, Moldova ,1,,,,,1,,02,-1,-1,-1,0308
102, Paraguay ,1,,,,,1,,01,-1,-1,-1,0308
103, Serbia ,1,,,,,1,,01,-1,-1,-1,0308
104, Togo ,1,,,,,1,,01,-1,-1,-1,0308
