,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
0, China ,42670,2499,1016,108,4318,7333,,-1,-1,-1,-1,0211
1, Japan ,163,67,,,4,,,-1,-1,-1,-1,0211
2, Hong Kong ,49,13,1,,,,,-1,-1,-1,-1,0211
3, Singapore ,47,4,,,9,7,,-1,-1,-1,-1,0211
4, Thailand ,33,1,,,10,1,,-1,-1,-1,-1,0211
5, S. Korea ,28,1,,,4,,,-1,-1,-1,-1,0211
6, Taiwan ,18,,,,1,,,-1,-1,-1,-1,0211
7, Malaysia ,18,1,,,3,,,-1,-1,-1,-1,0211
8, Germany ,16,2,,,,,,-1,-1,-1,-1,0211
9, Vietnam ,15,1,,,6,,,-1,-1,-1,-1,0211
10, Australia ,15,,,,5,,,-1,-1,-1,-1,0211
11, USA ,13,1,,,3,,,-1,-1,-1,-1,0211
12, France ,11,,,,,1,,-1,-1,-1,-1,0211
13, Macao ,10,,,,1,,,-1,-1,-1,-1,0211
14, U.A.E. ,8,1,,,1,1,,-1,-1,-1,-1,0211
15, U.K. ,8,4,,,1,,,-1,-1,-1,-1,0211
16, Canada ,7,,,,1,,,-1,-1,-1,-1,0211
17, Philippines ,3,,1,,2,,,-1,-1,-1,-1,0211
18, Italy ,3,,,,,2,,-1,-1,-1,-1,0211
19, India ,3,,,,,,,-1,-1,-1,-1,0211
20, Russia ,2,,,,,,,-1,-1,-1,-1,0211
21, Spain ,2,,,,,,,-1,-1,-1,-1,0211
22, Sweden ,1,,,,,,,-1,-1,-1,-1,0211
23, Sri Lanka ,1,,,,1,,,-1,-1,-1,-1,0211
24, Nepal ,1,,,,,,,-1,-1,-1,-1,0211
25, Finland ,1,,,,1,,,-1,-1,-1,-1,0211
26, Cambodia ,1,,,,1,,,-1,-1,-1,-1,0211
