,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
41,Australia,6533,65,65,2,3821,2647,60,256,3,391530,15354,0418
42,UAE,6302,477,37,2,1188,5077,1,637,4,767000,77550,0418
43,Mexico,6297,450,486,37,2125,3686,207,49,4,40091,311,0418
44,Indonesia,5923,407,520,24,607,4796,,22,2,37134,136,0418
45,Philippines,5878,218,387,25,487,5004,1,54,4,48171,440,0418
46,Serbia,5690,372,110,7,534,5046,120,651,13,32566,3727,0418
47,Malaysia,5251,69,86,2,2967,2198,51,162,3,96695,2988,0418
48,Singapore,5050,623,11,1,708,4331,22,863,2,94796,16203,0418
49,Belarus,4779,575,42,2,342,4395,65,506,4,86813,9187,0418
50,Qatar,4663,560,7,,464,4192,37,1619,2,58328,20245,0418
51,Ukraine,4662,501,125,9,246,4291,45,107,3,47096,1077,0418
52,Dominican Republic,4126,371,200,4,268,3658,146,380,18,13282,1224,0418
53,Panama,4016,265,109,6,98,3809,99,931,25,17850,4137,0418
54,Finland,3489,120,82,7,1700,1707,73,630,15,52500,9475,0418
55,Luxembourg,3480,36,72,3,579,2829,29,5559,115,32394,51749,0418
56,Colombia,3439,206,153,9,634,2652,98,68,3,52085,1024,0418
57,Egypt,2844,171,205,9,646,1993,,28,2,25000,244,0418
58,South Africa,2783,178,50,2,903,1830,7,47,08,100827,1700,0418
59,Thailand,2700,28,47,1,1689,964,61,39,07,100498,1440,0418
60,Argentina,2669,,123,1,666,1880,126,59,3,28650,634,0418
61,Morocco,2564,281,135,5,281,2148,1,69,4,12952,351,0418
62,Algeria,2418,150,364,16,846,1208,60,55,8,3359,77,0418
63,Moldova,2264,110,56,2,276,1932,80,561,14,9848,2441,0418
64,Greece,2224,17,108,3,269,1847,71,213,10,50771,4871,0418
65,Bangladesh,1838,266,75,15,58,1705,1,11,05,19193,117,0418
66,Croatia,1814,23,36,1,600,1178,30,442,9,20953,5104,0418
67,Hungary,1763,111,156,14,207,1400,63,182,16,41590,4305,0418
68,Iceland,1754,15,9,1,1224,521,6,5140,26,39536,115859,0418
69,Bahrain,1740,40,7,,725,1008,3,1023,4,79564,46759,0418
70,Kuwait,1658,134,5,2,258,1395,32,388,1,,,0418
71,Kazakhstan,1546,144,17,,347,1182,22,82,09,85735,4566,0418
72,Iraq,1482,48,81,1,906,495,,37,2,51737,1286,0418
73,Estonia,1459,25,38,2,145,1276,11,1100,29,37594,28340,0418
74,New Zealand,1409,8,11,2,816,582,2,292,2,74401,15429,0418
75,Uzbekistan,1405,56,4,,156,1245,8,42,01,136000,4063,0418
76,Azerbaijan,1340,57,15,,528,797,26,132,1,86607,8542,0418
77,Slovenia,1304,36,66,5,174,1064,28,627,32,39330,18918,0418
78,Bosnia and Herzegovina,1214,47,46,3,320,848,4,370,14,15751,4801,0418
79,Armenia,1201,42,19,1,402,780,30,405,6,10793,3642,0418
80,Lithuania,1149,21,33,1,210,906,14,422,12,53101,19506,0418
81,North Macedonia,1117,36,49,3,139,929,15,536,24,10859,5212,0418
82,Oman,1069,50,6,2,176,887,3,209,1,,,0418
83,Slovakia,1049,72,9,1,175,865,5,192,2,37732,6911,0418
84,Hong Kong,1022,4,4,,533,485,9,136,05,131786,17579,0418
85,Cameroon,996,,22,,164,810,,38,08,,,0418
86,Cuba,923,61,31,4,192,700,17,81,3,23317,2059,0418
87,Afghanistan,906,66,30,,99,777,,23,08,,,0418
88,Tunisia,864,42,37,,43,784,89,73,3,14640,1239,0418
89,Bulgaria,846,46,41,3,141,664,37,122,6,18502,2663,0418
90,Cyprus,750,15,12,,77,661,8,621,10,29075,24081,0418
91,Djibouti,732,141,2,,76,654,,741,2,7486,7577,0418
92,Diamond Princess,712,,13,,644,55,7,,,,,0418
93,Andorra,696,23,35,2,191,470,17,9008,453,1673,21653,0418
94,Ivory Coast,688,34,6,,193,489,,26,02,,,0418
95,Latvia,682,7,5,,88,589,5,362,3,32837,17409,0418
96,Lebanon,668,5,21,,86,561,30,98,3,19185,2811,0418
97,Costa Rica,649,7,4,,88,557,10,127,08,9752,1914,0418
98,Ghana,641,,8,,83,550,2,21,03,50719,1632,0418
99,Niger,627,43,18,4,110,499,,26,07,4688,194,0418
100,Burkina Faso,557,11,35,3,294,228,,27,2,,,0418
101,Albania,539,21,26,,283,230,5,187,9,5080,1765,0418
102,Uruguay,502,,9,,286,207,13,145,3,11239,3235,0418
103,Nigeria,493,51,17,4,159,317,2,2,008,7153,35,0418
104,Kyrgyzstan,489,23,5,,114,370,5,75,08,26147,4008,0418
105,Guinea,477,39,3,2,59,415,,36,02,,,0418
106,Channel Islands,470,13,20,1,73,377,,2703,115,3320,19095,0418
107,Bolivia,465,24,31,2,26,408,3,40,3,2185,187,0418
108,Honduras,442,16,41,6,10,391,10,45,4,2012,203,0418
109,San Marino,435,9,39,1,57,339,15,12820,1149,846,24933,0418
110,Malta,422,10,3,,91,328,4,956,7,21164,47932,0418
111,Jordan,407,5,7,,265,135,5,40,07,20500,2009,0418
112,Palestine,402,28,2,,69,331,,79,04,17329,3397,0418
113,Réunion,402,8,,,237,165,4,449,,,,0418
114,Taiwan,395,,6,,166,223,,17,03,51603,2167,0418
115,Georgia,370,22,3,,79,288,6,93,08,5027,1260,0418
116,Senegal,342,7,2,,198,142,1,20,01,,,0418
117,Mauritius,324,,9,,108,207,3,255,7,9755,7670,0418
118,Montenegro,303,,5,1,55,243,7,482,8,3874,6168,0418
119,Isle of Man,291,7,4,,169,118,11,3422,47,2375,27930,0418
120,DRC,287,20,23,1,25,239,,3,03,,,0418
121,Vietnam,268,,,,198,70,8,3,,206253,2119,0418
122,Kenya,246,12,11,,53,182,2,5,02,10784,201,0418
123,Mayotte,245,12,4,1,117,124,6,898,15,1700,6231,0418
124,Sri Lanka,244,6,7,,77,160,1,11,03,4768,223,0418
125,Guatemala,214,18,7,2,21,186,3,12,04,7200,402,0418
126,Venezuela,204,,9,,111,84,4,7,03,268503,9442,0418
127,Paraguay,199,25,8,,30,161,1,28,1,4612,647,0418
128,Faeroe Islands,184,,,,171,13,,3766,,5846,119641,0418
129,El Salvador,177,13,7,1,38,132,2,27,1,9267,1429,0418
130,Mali,171,,13,,34,124,,8,06,,,0418
131,Martinique,158,,8,,73,77,17,421,21,,,0418
132,Tanzania,147,53,5,1,11,131,4,2,008,,,0418
133,Guadeloupe,145,,8,,67,70,13,362,20,,,0418
134,Congo,143,26,6,1,11,126,,26,1,,,0418
135,Jamaica,143,,5,,25,113,,48,2,1424,481,0418
136,Rwanda,143,5,,,65,78,,11,,6237,482,0418
137,Brunei ,136,,1,,112,23,2,311,2,11089,25348,0418
138,Gibraltar,132,1,,,105,27,1,3918,,1760,52239,0418
139,Cambodia,122,,,,98,24,1,7,,5768,345,0418
140,Madagascar,117,6,,,33,84,1,4,,2357,85,0418
141,Somalia,116,36,6,1,2,108,2,7,04,,,0418
142,Trinidad and Tobago,114,,8,,20,86,,81,6,1298,927,0418
143,Gabon,108,28,1,,7,100,,49,04,572,257,0418
144,Ethiopia,96,4,3,,15,78,1,08,003,6231,54,0418
145,Aruba,96,1,2,,43,51,1,899,19,1298,12157,0418
146,French Guiana,96,10,,,61,35,2,321,,,,0418
147,Monaco,94,1,3,,20,71,3,2395,76,,,0418
148,Myanmar,88,3,4,,5,79,,2,007,3236,59,0418
149,Bermuda,83,2,5,,35,43,9,1333,80,552,8863,0418
150,Togo,83,2,5,,48,30,,10,06,3926,474,0418
151,Liechtenstein,79,,1,,55,23,,2072,26,900,23605,0418
152,Equatorial Guinea,79,28,,,4,75,,56,,854,609,0418
153,Liberia,76,17,7,1,7,62,,15,1,,,0418
154,Barbados,75,,5,,15,55,4,261,17,965,3358,0418
155,Guyana,63,8,6,,9,48,4,80,8,283,360,0418
156,Cayman Islands,61,1,1,,7,53,3,928,15,702,10681,0418
157,Sint Maarten,57,,9,,12,36,6,1329,210,163,3802,0418
158,Cabo Verde,56,,1,,1,54,,101,2,,,0418
159,French Polynesia,55,,,,,55,1,196,,920,3275,0418
160,Uganda,55,,,,20,35,,1,,9975,218,0418
161,Bahamas,54,1,9,1,9,36,1,137,23,,,0418
162,Zambia,52,4,2,,30,20,1,3,01,2191,119,0418
163,Libya,49,,1,,11,37,,7,01,699,102,0418
164,Macao,45,,,,16,29,1,69,,,,0418
165,Haiti,43,2,3,,,40,,4,03,365,32,0418
166,Guinea-Bissau,43,,,,,43,,22,,1500,762,0418
167,Syria,38,5,2,,5,31,,2,01,,,0418
168,Saint Martin,35,,2,,13,20,5,905,52,,,0418
169,Benin,35,,1,,18,16,,3,008,,,0418
170,Eritrea,35,,,,,35,,10,,,,0418
171,Mozambique,34,3,,,2,32,,1,,898,29,0418
172,Sudan,33,1,6,1,4,23,,08,01,,,0418
173,Mongolia,31,,,,5,26,,9,,1450,442,0418
174,Nepal,30,14,,,2,28,,1,,15800,542,0418
175,Maldives,29,4,,,16,13,,54,,3497,6469,0418
176,Chad,27,,,,5,22,,2,,,,0418
177,Sierra Leone,26,11,,,,26,,3,,,,0418
178,Zimbabwe,24,1,3,,2,19,,2,02,2493,168,0418
179,Antigua and Barbuda,23,,3,,3,17,1,235,31,73,745,0418
180,Angola,19,,2,,5,12,,06,006,,,0418
181,Laos,19,,,,2,17,,3,,1288,177,0418
182,Belize,18,,2,,,16,1,45,5,651,1637,0418
183,New Caledonia,18,,,,14,4,1,63,,3316,11615,0418
184,Timor-Leste,18,,,,1,17,,14,,,,0418
185,Malawi,17,1,2,,3,12,1,09,01,417,22,0418
186,Fiji,17,,,,,17,,19,,,,0418
187,Eswatini,16,,1,,8,7,,14,09,714,615,0418
188,Dominica,16,,,,8,8,,222,,345,4793,0418
189,Namibia,16,,,,4,12,,6,,362,142,0418
190,Botswana,15,,1,,,14,,6,04,3602,1532,0418
191,Saint Lucia,15,,,,11,4,,82,,319,1737,0418
192,Curaçao,14,,1,,10,3,,85,6,269,1639,0418
193,Grenada,14,,,,6,8,4,124,,92,818,0418
194,Saint Kitts and Nevis,14,,,,,14,,263,,234,4399,0418
195,CAR,12,,,,4,8,,2,,,,0418
196,St. Vincent Grenadines,12,,,,1,11,,108,,87,784,0418
197,Turks and Caicos,11,,1,,,10,,284,26,83,2144,0418
198,Falkland Islands,11,,,,1,10,,3161,,137,39368,0418
199,Greenland,11,,,,11,0,,194,,1019,17950,0418
200,Montserrat,11,,,,1,10,1,2204,,36,7212,0418
201,Seychelles,11,,,,5,6,,112,,,,0418
202,Suriname,10,,1,,6,3,,17,2,,,0418
203,MS Zaandam,9,,2,,,7,,,,,,0418
204,Gambia,9,,1,,2,6,,4,04,316,131,0418
205,Nicaragua,9,,1,,4,4,,1,02,,,0418
206,Vatican City,8,,,,2,6,,9988,,,,0418
207,Mauritania,7,,1,,2,4,,2,02,713,153,0418
208,Papua New Guinea,7,,,,,7,,08,,167,19,0418
209,St. Barth,6,,,,4,2,,607,,,,0418
210,Western Sahara,6,,,,,6,,10,,,,0418
211,Burundi,5,,1,,,4,,04,008,80,7,0418
212,Bhutan,5,,,,2,3,,6,,7913,10255,0418
213,British Virgin Islands,4,1,,,2,2,,132,,,,0418
214,Sao Tome and Principe,4,,,,,4,,18,,19,87,0418
215,South Sudan,4,,,,,4,,04,,,,0418
216,Anguilla,3,,,,1,2,,200,,,,0418
217,Caribbean Netherlands,3,,,,,3,,114,,10,381,0418
218,Saint Pierre Miquelon,1,,,,,1,,173,,,,0418
219,Yemen,1,,,,,1,,003,,,,0418
220,Total:,358184,12188,14066,1640,171127,172991,6403,,,,,0418
221,Total:,759755,35195,39422,2711,74274,646059,14626,,,,,0418
222,Total:,1029214,32674,96228,4004,289063,643923,28102,,,,,0418
223,Total:,72531,4940,3318,261,26856,42357,7574,,,,,0418
224,Total:,8039,73,76,4,4651,3312,64,,,,,0418
225,Total:,20419,1426,1020,52,4958,14441,187,,,,,0418
226,Total:,721,,15,,644,62,7,,,,,0418
