,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
36,Japan,13736,122,394,9,1899,11443,300,109,3,160546,1269,0430
37,Poland,12218,316,596,34,2655,8967,160,323,16,310744,8211,0430
38,Belarus,12208,919,79,4,1993,10136,92,1292,8,161028,17041,0430
39,Qatar,11921,677,10,,1134,10777,72,4138,3,88607,30755,0430
40,Romania,11616,277,663,22,3404,7549,243,604,34,150309,7813,0430
41,UAE,11380,541,89,7,2181,9110,1,1151,9,1057326,106904,0430
42,S. Korea,10752,14,244,1,8854,1654,55,210,5,608514,11869,0430
43,Indonesia,9511,415,773,8,1254,7484,,35,3,79618,291,0430
44,Ukraine,9410,401,239,19,992,8179,121,215,5,98719,2257,0430
45,Denmark,8851,153,434,7,6121,2296,66,1528,75,166846,28805,0430
46,Serbia,8497,222,168,6,1260,7069,79,972,19,73363,8396,0430
47,Philippines,7958,181,530,19,975,6453,31,73,5,89889,820,0430
48,Norway,7660,61,206,1,32,7422,44,1413,38,165951,30611,0430
49,Czechia,7504,59,227,4,2948,4329,73,701,21,226255,21128,0430
50,Australia,6738,18,88,5,5626,1024,42,264,3,536000,21020,0430
51,Bangladesh,6462,549,155,3,139,6168,1,39,09,54733,332,0430
52,Dominican Republic,6416,123,286,4,1165,4965,144,591,26,23979,2210,0430
53,Panama,6021,242,167,2,455,5399,89,1395,39,27834,6451,0430
54,Colombia,5949,352,269,16,1268,4412,118,117,5,90899,1786,0430
55,Malaysia,5851,31,100,1,4032,1719,36,181,3,152142,4701,0430
56,Egypt,5042,260,359,22,1304,3379,,49,4,90000,879,0430
57,South Africa,4996,203,93,3,2073,2830,36,84,2,185000,3119,0430
58,Finland,4740,45,199,6,2800,1741,56,855,36,85800,15485,0430
59,Morocco,4252,132,165,3,778,3309,1,115,4,32250,874,0430
60,Argentina,4127,124,207,10,1162,2758,144,91,5,53600,1186,0430
61,Luxembourg,3741,12,89,1,3123,529,19,5976,142,39741,63486,0430
62,Algeria,3649,132,437,5,1651,1561,22,83,10,6500,148,0430
63,Moldova,3638,157,103,1,975,2560,212,902,26,11763,2916,0430
64,Kuwait,3440,152,23,1,1176,2241,67,806,5,179000,41915,0430
65,Kazakhstan,3027,192,25,,774,2228,41,161,1,216276,11518,0430
66,Thailand,2938,7,54,2,2652,232,61,42,08,178083,2551,0430
67,Bahrain,2811,88,8,,1310,1493,2,1652,5,121706,71525,0430
68,Hungary,2649,66,291,11,516,1842,49,274,30,67172,6953,0430
69,Greece,2566,32,138,2,577,1851,40,246,13,69833,6700,0430
70,Oman,2131,82,10,,364,1757,3,417,2,,,0430
71,Croatia,2047,8,63,4,1232,752,21,499,15,33577,8179,0430
72,Uzbekistan,1939,35,8,,992,939,8,58,02,242536,7247,0430
73,Iraq,1928,81,90,2,1319,519,,48,2,73782,1834,0430
74,Armenia,1867,59,30,1,866,971,10,630,10,19296,6512,0430
75,Afghanistan,1828,125,58,1,228,1542,7,47,1,9000,231,0430
76,Iceland,1795,3,10,,1636,149,1,5260,29,46377,135906,0430
77,Azerbaijan,1717,39,22,,1221,474,15,169,2,132640,13082,0430
78,Cameroon,1705,,58,,915,732,12,64,2,,,0430
79,Ghana,1671,121,16,5,188,1467,4,54,05,100622,3238,0430
80,Estonia,1660,13,50,,240,1370,9,1251,38,49527,37336,0430
81,Bosnia and Herzegovina,1585,20,63,3,682,840,4,483,19,27603,8413,0430
82,Nigeria,1532,195,44,4,255,1233,2,7,02,10918,53,0430
83,New Zealand,1472,3,19,,1214,239,1,305,4,126066,26143,0430
84,Cuba,1437,48,58,2,575,804,12,127,5,43508,3841,0430
85,North Macedonia,1421,22,71,6,589,761,13,682,34,15771,7570,0430
86,Slovenia,1408,6,86,3,223,1099,24,677,41,50290,24190,0430
87,Bulgaria,1399,36,58,,222,1119,39,201,8,27000,3886,0430
88,Slovakia,1384,3,20,2,423,941,6,253,4,75866,13896,0430
89,Lithuania,1344,,44,3,536,764,17,494,16,111809,41072,0430
90,Guinea,1240,77,7,,269,964,,94,05,,,0430
91,Ivory Coast,1183,19,14,,525,644,,45,05,,,0430
92,Djibouti,1072,37,2,,498,572,,1085,2,12571,12724,0430
93,Hong Kong,1038,,4,,811,223,4,138,05,145640,19426,0430
94,Bolivia,1014,64,53,3,98,863,3,87,5,5791,496,0430
95,Tunisia,975,8,40,1,279,656,18,82,3,21477,1817,0430
96,Cyprus,837,15,15,,148,674,15,693,12,53219,44079,0430
97,Latvia,836,18,13,,267,556,4,443,7,51561,27336,0430
98,Senegal,823,87,9,,296,518,1,49,05,466,28,0430
99,Albania,750,14,30,2,431,289,4,261,10,7758,2696,0430
100,Andorra,743,,41,1,398,304,17,9616,531,1673,21653,0430
101,Lebanon,717,7,24,,145,548,44,105,4,30879,4524,0430
102,Diamond Princess,712,,13,,645,54,4,,,,,0430
103,Niger,709,8,31,2,403,275,,29,1,5116,211,0430
104,Kyrgyzstan,708,13,8,,416,284,13,109,1,45627,6994,0430
105,Costa Rica,705,8,6,,306,393,8,138,1,12729,2499,0430
106,Honduras,702,41,64,3,79,559,10,71,6,3643,368,0430
107,Burkina Faso,638,3,42,,476,120,,31,2,,,0430
108,Uruguay,620,14,15,,386,219,11,178,4,17505,5039,0430
109,Sri Lanka,619,31,7,,134,478,2,29,03,17715,827,0430
110,San Marino,553,15,41,,64,448,5,16298,1208,2170,63953,0430
111,Channel Islands,530,5,36,1,352,142,,3048,207,5342,30725,0430
112,Guatemala,530,30,15,,49,466,5,30,08,7200,402,0430
113,Somalia,528,48,28,2,19,481,2,33,2,,,0430
114,Georgia,511,14,6,,168,337,6,128,2,11504,2884,0430
115,DRC,471,12,30,2,56,385,,5,03,,,0430
116,Mayotte,460,59,4,,235,221,4,1686,15,2700,9897,0430
117,Malta,458,8,4,,303,151,1,1037,9,30528,69139,0430
118,Jordan,449,,8,1,348,93,5,44,08,63737,6247,0430
119,Taiwan,429,,6,,307,116,,18,03,61684,2590,0430
120,Mali,424,16,24,1,122,278,,21,1,2172,107,0430
121,Réunion,418,,,,300,118,2,467,,,,0430
122,Kenya,374,11,14,,124,236,2,7,03,17992,335,0430
123,Jamaica,364,14,7,,29,328,3,123,2,3621,1223,0430
124,El Salvador,345,22,8,,97,240,4,53,1,21364,3294,0430
125,Palestine,343,1,2,,71,270,,67,04,27000,5293,0430
126,Mauritius,334,,10,,303,21,3,263,8,14445,11358,0430
127,Venezuela,329,,10,,142,177,3,12,04,440966,15507,0430
128,Montenegro,321,,7,,199,115,7,511,11,6864,10929,0430
129,Sudan,318,43,25,3,31,262,,7,06,,,0430
130,Equatorial Guinea,315,57,1,,9,305,,225,07,854,609,0430
131,Isle of Man,309,1,21,1,252,36,22,3634,247,2986,35116,0430
132,Tanzania,299,,10,,48,241,7,5,02,,,0430
133,Vietnam,270,,,,225,45,8,3,,212965,2188,0430
134,Maldives,250,24,,,17,233,2,462,,5296,9798,0430
135,Gabon,238,27,3,,53,182,1,107,1,724,325,0430
136,Paraguay,230,2,9,,95,126,1,32,1,8444,1184,0430
137,Rwanda,212,5,,,95,117,,16,,8464,653,0430
138,Congo,207,,8,,19,180,,38,1,,,0430
139,Faeroe Islands,187,,,,181,6,,3827,,6730,137732,0430
140,Martinique,175,,14,,83,78,5,466,37,,,0430
141,Myanmar,150,4,5,,16,129,,3,009,7215,133,0430
142,Guadeloupe,149,,12,,82,55,11,372,30,,,0430
143,Liberia,141,17,16,4,45,80,,28,3,,,0430
144,Gibraltar,141,,,,131,10,,4185,,2198,65240,0430
145,Brunei ,138,,1,,124,13,2,315,2,13263,30317,0430
146,Madagascar,128,,,,82,46,1,5,,2357,85,0430
147,Ethiopia,126,2,3,,50,73,,1,003,15668,136,0430
148,French Guiana,125,14,1,,93,31,,419,3,,,0430
149,Cambodia,122,,,,119,3,1,7,,11721,701,0430
150,Trinidad and Tobago,116,,8,,59,49,,83,6,1596,1140,0430
151,Cabo Verde,114,5,1,,2,111,,205,2,791,1423,0430
152,Bermuda,110,,6,,44,60,10,1766,96,1682,27008,0430
153,Sierra Leone,104,5,4,,12,88,,13,05,,,0430
154,Aruba,100,,2,,73,25,4,937,19,1649,15445,0430
155,Togo,99,1,6,,63,30,,12,07,6234,753,0430
156,Monaco,95,,4,,50,41,1,2421,102,,,0430
157,Zambia,95,6,3,,42,50,1,5,02,5284,287,0430
158,Liechtenstein,82,,1,,55,26,,2151,26,900,23605,0430
159,Bahamas,80,,11,,23,46,1,203,28,,,0430
160,Barbados,80,,6,,39,35,4,278,21,1930,6716,0430
161,Uganda,79,,,,52,27,,2,,27432,600,0430
162,Haiti,76,2,6,,8,62,,7,05,776,68,0430
163,Mozambique,76,,,,12,64,,2,,1688,54,0430
164,Sint Maarten,75,1,13,,33,29,7,1749,303,302,7044,0430
165,Guyana,74,,8,,15,51,5,94,10,464,590,0430
166,Guinea-Bissau,73,,1,,18,54,,37,05,1500,762,0430
167,Eswatini,71,6,1,,10,60,,61,09,714,615,0430
168,Cayman Islands,70,,1,,10,59,3,1065,15,1148,17468,0430
169,Benin,64,,1,,33,30,,5,008,,,0430
170,Libya,61,,2,,18,41,,9,03,1623,236,0430
171,French Polynesia,58,,,,49,9,1,206,,2345,8348,0430
172,Nepal,54,2,,,16,38,,2,,54826,1882,0430
173,Chad,52,6,2,2,19,31,,3,01,,,0430
174,CAR,50,,,,10,40,,10,,,,0430
175,Macao,45,,,,32,13,1,69,,,,0430
176,Syria,43,,3,,21,19,,2,02,,,0430
177,Eritrea,39,,,,19,20,,11,,,,0430
178,Saint Martin,38,,3,,24,11,3,983,78,,,0430
179,Mongolia,38,,,,10,28,,12,,7292,2224,0430
180,Malawi,36,,3,,5,28,1,2,02,690,36,0430
181,South Sudan,34,28,,,,34,,3,,,,0430
182,Zimbabwe,32,1,4,,5,23,,2,03,6834,460,0430
183,Angola,27,,2,,6,19,,08,006,,,0430
184,Antigua and Barbuda,24,,3,,11,10,1,245,31,113,1154,0430
185,Timor-Leste,24,,,,6,18,,18,,322,244,0430
186,Botswana,23,1,1,,,22,,10,04,6016,2558,0430
187,Laos,19,,,,7,12,,3,,1815,249,0430
188,Belize,18,,2,,6,10,1,45,5,936,2354,0430
189,Fiji,18,,,,12,6,,20,,1007,1123,0430
190,Grenada,18,,,,7,11,4,160,,175,1555,0430
191,New Caledonia,18,,,,17,1,1,63,,4456,15608,0430
192,Curaçao,16,,1,,11,4,,98,6,304,1853,0430
193,Dominica,16,,,,13,3,,222,,383,5320,0430
194,Namibia,16,,,,8,8,,6,,704,277,0430
195,Saint Kitts and Nevis,15,,,,4,11,,282,,293,5508,0430
196,Saint Lucia,15,,,,15,0,,82,,446,2429,0430
197,St. Vincent Grenadines,15,,,,8,7,,135,,108,973,0430
198,Nicaragua,13,,3,,7,3,,2,05,,,0430
199,Falkland Islands,13,,,,11,2,,3736,,353,101437,0430
200,Turks and Caicos,12,,1,,5,6,,310,26,83,2144,0430
201,Burundi,11,,1,,4,6,,09,008,284,24,0430
202,Montserrat,11,,1,,2,8,1,2204,200,36,7212,0430
203,Greenland,11,,,,11,0,,194,,1200,21138,0430
204,Seychelles,11,,,,6,5,,112,,,,0430
205,Gambia,10,,1,,8,1,,4,04,401,166,0430
206,Suriname,10,,1,,7,2,,17,2,404,689,0430
207,Vatican City,10,1,,,2,8,,12484,,,,0430
208,MS Zaandam,9,,2,,,7,,,,,,0430
209,Papua New Guinea,8,,,,,8,,09,,604,68,0430
210,Sao Tome and Principe,8,4,,,4,4,,37,,19,87,0430
211,Mauritania,7,,1,,6,0,,2,02,1032,222,0430
212,Bhutan,7,,,,5,2,,9,,9865,12785,0430
213,British Virgin Islands,6,,1,,3,2,,198,33,,,0430
214,St. Barth,6,,,,6,0,,607,,,,0430
215,Western Sahara,6,,,,5,1,,10,,,,0430
216,Caribbean Netherlands,5,,,,,5,,191,,110,4195,0430
217,Anguilla,3,,,,3,0,,200,,,,0430
218,Saint Pierre Miquelon,1,,,,,1,,173,,,,0430
219,Yemen,1,,,,1,0,,003,,120,4,0430
220,Total:,494774,11548,17910,322,245958,230906,5832,,,,,0430
221,Total:,1119114,28318,64264,2716,173859,880991,16563,,,,,0430
222,Total:,1322706,24004,126422,2425,459794,736490,24626,,,,,0430
223,Total:,155203,11029,7568,838,54267,93368,9775,,,,,0430
224,Total:,8312,21,107,5,6918,1287,45,,,,,0430
225,Total:,35678,1642,1527,59,11868,22283,120,,,,,0430
226,Total:,721,,15,,645,61,4,,,,,0430
