,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
0, China ,78825,330,2788,43,36128,8346,,-1,-1,-1,-1,0227
1, S. Korea ,1766,505,13,1,24,18,,-1,-1,-1,-1,0227
2, Diamond Princess ,705,,4,,10,36,,-1,-1,-1,-1,0227
3, Italy ,655,185,17,5,45,35,,-1,-1,-1,-1,0227
4, Iran ,245,106,26,7,54,,,-1,-1,-1,-1,0227
5, Japan ,207,35,4,1,32,13,,-1,-1,-1,-1,0227
6, Singapore ,96,3,,,66,8,,-1,-1,-1,-1,0227
7, Hong Kong ,92,3,2,,18,6,,-1,-1,-1,-1,0227
8, USA ,60,,,,6,,,-1,-1,-1,-1,0227
9, Germany ,48,21,,,16,2,,-1,-1,-1,-1,0227
10, Kuwait ,43,17,,,,,,-1,-1,-1,-1,0227
11, Thailand ,40,,,,22,2,,-1,-1,-1,-1,0227
12, France ,38,20,2,,11,1,,-1,-1,-1,-1,0227
13, Bahrain ,33,,,,,,,-1,-1,-1,-1,0227
14, Taiwan ,32,,1,,5,1,,-1,-1,-1,-1,0227
15, Spain ,25,12,,,2,2,,-1,-1,-1,-1,0227
16, Australia ,23,,,,15,,,-1,-1,-1,-1,0227
17, Malaysia ,22,,,,20,,,-1,-1,-1,-1,0227
18, U.A.E. ,19,6,,,5,2,,-1,-1,-1,-1,0227
19, U.K. ,16,3,,,8,,,-1,-1,-1,-1,0227
20, Vietnam ,16,,,,16,,,-1,-1,-1,-1,0227
21, Canada ,13,1,,,3,,,-1,-1,-1,-1,0227
22, Macao ,10,,,,6,,,-1,-1,-1,-1,0227
23, Switzerland ,8,7,,,,,,-1,-1,-1,-1,0227
24, Iraq ,7,2,,,,,,-1,-1,-1,-1,0227
25, Sweden ,7,5,,,,,,-1,-1,-1,-1,0227
26, Oman ,6,2,,,,,,-1,-1,-1,-1,0227
27, Austria ,5,3,,,,,,-1,-1,-1,-1,0227
28, Norway ,4,3,,,,,,-1,-1,-1,-1,0227
29, Philippines ,3,,1,,2,,,-1,-1,-1,-1,0227
30, Croatia ,3,,,,,,,-1,-1,-1,-1,0227
31, Greece ,3,2,,,,,,-1,-1,-1,-1,0227
32, India ,3,,,,3,,,-1,-1,-1,-1,0227
33, Israel ,3,1,,,,,,-1,-1,-1,-1,0227
34, Lebanon ,3,1,,,,,,-1,-1,-1,-1,0227
35, Finland ,2,,,,1,,,-1,-1,-1,-1,0227
36, Pakistan ,2,,,,,,,-1,-1,-1,-1,0227
37, Russia ,2,,,,2,,,-1,-1,-1,-1,0227
38, Afghanistan ,1,,,,,,,-1,-1,-1,-1,0227
39, Algeria ,1,,,,,,,-1,-1,-1,-1,0227
40, Belgium ,1,,,,1,,,-1,-1,-1,-1,0227
41, Brazil ,1,,,,,,,-1,-1,-1,-1,0227
42, Cambodia ,1,,,,1,,,-1,-1,-1,-1,0227
43, Denmark ,1,1,,,,,,-1,-1,-1,-1,0227
44, Egypt ,1,,,,1,,,-1,-1,-1,-1,0227
45, Estonia ,1,1,,,,,,-1,-1,-1,-1,0227
46, Georgia ,1,,,,,,,-1,-1,-1,-1,0227
47, North Macedonia ,1,,,,,,,-1,-1,-1,-1,0227
48, Nepal ,1,,,,1,,,-1,-1,-1,-1,0227
49, Netherlands ,1,1,,,,,,-1,-1,-1,-1,0227
50, Romania ,1,,,,,,,-1,-1,-1,-1,0227
51, San Marino ,1,1,,,,,,-1,-1,-1,-1,0227
