,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
57,South Africa,4220,267,79,4,1473,2668,36,71,1,152390,2569,0425
58,Egypt,4092,201,294,7,1075,2723,,40,3,90000,879,0425
59,Morocco,3758,190,158,3,486,3114,1,102,4,23933,648,0425
60,Luxembourg,3695,30,85,2,3007,603,25,5903,136,37782,60357,0425
61,Argentina,3607,172,176,11,976,2455,123,80,4,44654,988,0425
62,Algeria,3127,120,415,8,1408,1304,40,71,9,6500,148,0425
63,Moldova,3110,184,84,4,755,2271,212,771,21,11763,2916,0425
64,Thailand,2854,15,50,,2490,314,61,41,07,142589,2043,0425
65,Kuwait,2614,215,15,1,613,1986,60,612,4,,,0425
66,Bahrain,2518,301,8,,1113,1397,1,1480,5,107273,63043,0425
67,Greece,2490,27,130,5,577,1783,48,239,12,61407,5891,0425
68,Kazakhstan,2416,127,25,5,604,1787,29,129,1,153492,8175,0425
69,Hungary,2383,99,250,11,401,1732,61,247,26,58251,6030,0425
70,Croatia,2009,28,51,1,982,976,19,489,12,30213,7360,0425
71,Uzbekistan,1804,46,8,1,621,1175,8,54,02,210000,6274,0425
72,Oman,1790,74,10,1,325,1455,3,351,2,,,0425
73,Iceland,1789,,10,,1542,237,5,5243,29,45286,132709,0425
74,Iraq,1708,31,86,3,1204,418,,42,2,67293,1673,0425
75,Estonia,1605,13,46,1,206,1353,6,1210,35,46281,34889,0425
76,Armenia,1596,73,27,3,728,841,10,539,9,16552,5586,0425
77,Azerbaijan,1592,44,21,1,1013,558,14,157,2,114410,11284,0425
78,New Zealand,1456,5,17,1,1095,344,1,302,4,108238,22446,0425
79,Cameroon,1430,96,43,,668,719,20,54,2,,,0425
80,Bosnia and Herzegovina,1421,8,55,1,538,828,4,433,17,21432,6533,0425
81,Lithuania,1410,12,40,,430,940,17,518,15,90992,33425,0425
82,Slovenia,1373,7,80,1,211,1082,23,660,38,45703,21984,0425
83,Slovakia,1360,35,17,2,355,988,8,249,3,61261,11221,0425
84,Afghanistan,1351,72,43,1,188,1120,7,35,1,6422,165,0425
85,North Macedonia,1326,26,57,1,337,932,14,636,27,13649,6551,0425
86,Cuba,1285,50,49,6,416,820,11,113,4,36134,3190,0425
87,Ghana,1279,125,10,1,134,1135,4,41,03,88188,2838,0425
88,Bulgaria,1188,91,54,2,193,941,37,171,8,27000,3886,0425
89,Nigeria,1095,114,32,1,208,855,2,5,02,10061,49,0425
90,Ivory Coast,1077,73,14,,419,644,,41,05,,,0425
91,Hong Kong,1036,,4,,725,307,7,138,05,131786,17579,0425
92,Djibouti,999,13,2,,330,667,,1011,2,11090,11225,0425
93,Guinea,954,92,6,,191,757,,73,05,,,0425
94,Tunisia,922,4,38,,194,690,20,78,3,19849,1679,0425
95,Cyprus,804,9,14,1,98,692,15,666,12,43542,36064,0425
96,Latvia,784,6,12,1,267,505,6,416,6,43080,22840,0425
97,Andorra,731,8,40,3,344,347,17,9461,518,1673,21653,0425
98,Diamond Princess,712,,13,,645,54,4,,,,,0425
99,Bolivia,703,31,43,3,44,616,3,60,4,4995,428,0425
100,Lebanon,696,8,22,,140,534,46,102,3,25337,3712,0425
101,Costa Rica,687,1,6,,216,465,7,135,1,12342,2423,0425
102,Niger,681,10,24,,289,368,,28,10,4832,200,0425
103,Albania,678,15,27,,394,257,4,236,9,6768,2352,0425
104,Kyrgyzstan,656,25,8,,322,326,11,101,1,39615,6072,0425
105,Burkina Faso,629,13,41,,425,163,,30,2,,,0425
106,Uruguay,563,14,12,,369,182,9,162,3,15834,4558,0425
107,Honduras,562,43,47,,50,465,10,57,5,3107,314,0425
108,Senegal,545,66,7,1,262,276,1,33,04,466,28,0425
109,Channel Islands,523,2,34,5,295,194,,3008,196,3320,19095,0425
110,San Marino,513,12,40,,64,409,3,15119,1179,1929,56851,0425
111,Palestine,484,4,4,,92,388,,95,08,27000,5293,0425
112,Malta,447,2,3,,223,221,2,1012,7,27422,62105,0425
113,Georgia,444,19,5,,132,307,6,111,1,8375,2099,0425
114,Jordan,441,4,7,,326,108,5,43,07,61608,6038,0425
115,Taiwan,428,1,6,,264,158,,18,03,59026,2478,0425
116,Sri Lanka,417,49,7,,109,301,2,19,03,13142,614,0425
117,Réunion,412,,,,300,112,2,460,,,,0425
118,DRC,394,17,25,,48,321,,4,03,,,0425
119,Guatemala,384,42,11,1,30,343,5,21,06,7200,402,0425
120,Mayotte,354,28,4,,144,206,4,1298,15,2200,8064,0425
121,Kenya,336,16,14,,94,228,2,6,03,16738,311,0425
122,Mauritius,331,,9,,285,37,3,260,7,13374,10516,0425
123,Somalia,328,,16,,8,304,2,21,1,,,0425
124,Mali,325,16,21,,87,217,,16,1,2172,107,0425
125,Montenegro,319,3,6,1,123,190,7,508,10,5085,8096,0425
126,Venezuela,318,20,10,,132,176,4,11,04,394125,13860,0425
127,Isle of Man,308,1,18,2,230,60,20,3622,212,2751,32352,0425
128,Tanzania,299,15,10,,48,241,7,5,02,,,0425
129,Vietnam,270,2,,,220,50,8,3,,206253,2119,0425
130,El Salvador,261,11,8,,72,181,2,40,1,16418,2531,0425
131,Jamaica,257,5,7,1,28,222,,87,2,2213,747,0425
132,Paraguay,220,7,9,,70,141,1,31,1,6917,970,0425
133,Equatorial Guinea,214,5,1,,7,206,,153,07,854,609,0425
134,Congo,200,14,6,,19,175,,36,1,,,0425
135,Faeroe Islands,187,,,,178,9,,3827,,6458,132165,0425
136,Rwanda,176,22,,,87,89,,14,,6959,537,0425
137,Sudan,174,12,16,3,14,144,,4,04,,,0425
138,Gabon,172,5,3,1,26,143,1,77,1,572,257,0425
139,Martinique,170,6,14,,77,79,6,453,37,,,0425
140,Guadeloupe,149,1,12,,82,55,11,372,30,,,0425
141,Myanmar,144,12,5,,9,130,,3,009,5775,106,0425
142,Brunei ,138,,1,,120,17,2,315,2,12770,29190,0425
143,Gibraltar,133,,,,131,2,,3948,,2105,62480,0425
144,Maldives,129,21,,,16,113,2,239,,5296,9798,0425
145,Cambodia,122,,,,117,5,1,7,,5768,345,0425
146,Madagascar,122,1,,,61,61,1,4,,2357,85,0425
147,Liberia,117,16,8,,25,84,,23,2,,,0425
148,Ethiopia,117,1,3,,25,89,,1,003,11669,102,0425
149,Trinidad and Tobago,115,,8,,48,59,,82,6,1480,1058,0425
150,French Guiana,111,4,1,,87,23,,372,3,,,0425
151,Aruba,100,,2,,69,29,4,937,19,1577,14771,0425
152,Bermuda,99,,5,,39,55,10,1590,80,949,15238,0425
153,Monaco,94,,4,,41,49,2,2395,102,,,0425
154,Togo,90,2,6,,59,25,,11,07,4733,572,0425
155,Cabo Verde,88,6,1,,1,86,,158,2,,,0425
156,Zambia,84,8,3,,37,44,1,5,02,2586,141,0425
157,Sierra Leone,82,18,2,1,10,70,,10,03,,,0425
158,Liechtenstein,81,,1,,55,25,,2124,26,900,23605,0425
159,Barbados,77,1,6,,31,40,4,268,21,1327,4618,0425
160,Uganda,75,1,,,46,29,,2,,18921,414,0425
161,Sint Maarten,73,,12,,22,39,8,1703,280,266,6204,0425
162,Bahamas,73,1,11,,15,47,1,186,28,,,0425
163,Guyana,73,3,7,,12,54,5,93,9,375,477,0425
164,Haiti,72,,5,,2,65,,6,04,690,61,0425
165,Cayman Islands,70,4,1,,8,61,3,1065,15,940,14303,0425
166,Mozambique,65,19,,,12,53,,2,,1439,46,0425
167,Libya,61,1,2,,18,41,,9,03,1337,195,0425
168,French Polynesia,57,,,,41,16,1,203,,2069,7365,0425
169,Benin,54,,1,,27,26,,4,008,,,0425
170,Guinea-Bissau,52,2,,,3,49,,26,,1500,762,0425
171,Nepal,49,1,,,10,39,,2,,9408,323,0425
172,Macao,45,,,,27,18,1,69,,,,0425
173,Syria,42,,3,,6,33,,2,02,,,0425
174,Chad,40,7,,,8,32,,2,,,,0425
175,Eritrea,39,,,,11,28,,11,,,,0425
176,Saint Martin,38,,3,1,24,11,3,983,78,,,0425
177,Eswatini,36,5,1,,10,25,,31,09,714,615,0425
178,Mongolia,36,1,,,9,27,,11,,7234,2207,0425
179,Malawi,33,,3,,4,26,1,2,02,566,30,0425
180,Zimbabwe,29,1,4,,2,23,,2,03,5450,367,0425
181,Angola,25,,2,,6,17,,08,006,,,0425
182,Antigua and Barbuda,24,,3,,11,10,1,245,31,113,1154,0425
183,Timor-Leste,24,1,,,2,22,,18,,322,244,0425
184,Botswana,22,,1,,,21,,9,04,5023,2136,0425
185,Laos,19,,,,4,15,,3,,1611,221,0425
186,Belize,18,,2,,5,11,1,45,5,816,2052,0425
187,Fiji,18,,,,10,8,,20,,900,1004,0425
188,New Caledonia,18,,,,17,1,1,63,,3952,13842,0425
189,Curaçao,16,2,1,,11,4,,98,6,304,1853,0425
190,CAR,16,,,,10,6,,3,,,,0425
191,Dominica,16,,,,10,6,,222,,383,5320,0425
192,Namibia,16,,,,7,9,,6,,590,232,0425
193,Grenada,15,,,,7,8,4,133,,92,818,0425
194,Saint Kitts and Nevis,15,,,,2,13,,282,,260,4887,0425
195,Saint Lucia,15,,,,15,0,,82,,364,1982,0425
196,St. Vincent Grenadines,14,1,,,5,9,,126,,108,973,0425
197,Falkland Islands,12,,,,11,1,,3448,,337,96839,0425
198,Nicaragua,11,,3,,7,1,,2,05,,,0425
199,Burundi,11,,1,,4,6,,09,008,284,24,0425
200,Turks and Caicos,11,,1,,4,6,,284,26,83,2144,0425
201,Greenland,11,,,,11,0,,194,,1150,20257,0425
202,Montserrat,11,,,,2,9,1,2204,,36,7212,0425
203,Seychelles,11,,,,6,5,,112,,,,0425
204,Gambia,10,,1,,8,1,,4,04,401,166,0425
205,Suriname,10,,1,,7,2,,17,2,404,689,0425
206,MS Zaandam,9,,2,,,7,,,,,,0425
207,Vatican City,9,,,,2,7,,11236,,,,0425
208,Papua New Guinea,8,,,,,8,,09,,604,68,0425
209,Mauritania,7,,1,,6,0,,2,02,1032,222,0425
210,Bhutan,7,,,,3,4,,9,,8953,11603,0425
211,St. Barth,6,,,,6,0,,607,,,,0425
212,Western Sahara,6,,,,5,1,,10,,,,0425
213,British Virgin Islands,5,,1,,3,1,,165,33,,,0425
214,Caribbean Netherlands,5,,,,,5,,191,,110,4195,0425
215,South Sudan,5,1,,,,5,,04,,,,0425
216,Sao Tome and Principe,4,,,,,4,,18,,19,87,0425
217,Anguilla,3,,,,1,2,,200,,,,0425
218,Saint Pierre Miquelon,1,,,,,1,,173,,,,0425
219,Yemen,1,,,,1,0,,003,,120,4,0425
220,Total:,448216,12940,16603,391,212642,218971,6068,,,,,0425
221,Total:,996337,42373,56195,2226,130891,809251,16345,,,,,0425
222,Total:,1225314,32038,117324,3065,393199,714791,26300,,,,,0425
223,Total:,120166,16838,5538,465,45555,69073,9620,,,,,0425
224,Total:,8232,13,96,5,6299,1837,46,,,,,0425
225,Total:,29840,1623,1328,30,9140,19372,148,,,,,0425
226,Total:,721,,15,,645,61,4,,,,,0425
