,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
78,Andorra,53,14,,,1,52,,686,-1,-1,-1,0319
79,Belarus,51,15,,,5,46,,5,-1,-1,-1,0319
80,Sri Lanka,51,7,,,3,48,,2,-1,-1,-1,0319
81,Malta,48,10,,,2,46,,109,-1,-1,-1,0319
82,Palestine,44,,,,,44,,9,-1,-1,-1,0319
83,North Macedonia,43,12,,,1,42,1,21,-1,-1,-1,0319
84,Oman,39,6,,,13,26,,8,-1,-1,-1,0319
85,Bosnia and Herzegovina,39,5,,,2,37,,12,-1,-1,-1,0319
86,Georgia,38,4,,,1,37,1,10,-1,-1,-1,0319
87,Cambodia,37,4,,,1,36,,2,-1,-1,-1,0319
88,Moldova,36,6,1,1,1,34,2,9,-1,-1,-1,0319
89,Senegal,36,9,,,2,34,,2,-1,-1,-1,0319
90,Kazakhstan,36,3,,,,36,,2,-1,-1,-1,0319
91,Venezuela,36,3,,,,36,,1,-1,-1,-1,0319
92,Dominican Republic,34,13,2,1,,32,,3,-1,-1,-1,0319
93,Azerbaijan,34,,1,,7,26,,3,-1,-1,-1,0319
94,Lithuania,34,8,,,1,33,1,12,-1,-1,-1,0319
95,Guadeloupe,33,15,,,,33,,82,-1,-1,-1,0319
96,Tunisia,29,2,,,1,28,2,2,-1,-1,-1,0319
97,Liechtenstein,28,9,,,,28,,734,-1,-1,-1,0319
98,Burkina Faso,27,12,1,1,,26,,1,-1,-1,-1,0319
99,Martinique,23,8,1,,,22,,61,-1,-1,-1,0319
100,Afghanistan,22,,,,1,21,,06,-1,-1,-1,0319
101,New Zealand,20,,,,,20,,4,-1,-1,-1,0319
102,Uzbekistan,18,7,,,,18,,05,-1,-1,-1,0319
103,Macao,17,4,,,10,7,,26,-1,-1,-1,0319
104,Ukraine,16,2,2,,,14,,04,-1,-1,-1,0319
105,Jamaica,15,2,1,1,2,12,,5,-1,-1,-1,0319
106,French Guiana,15,,,,,15,,50,-1,-1,-1,0319
107,Bangladesh,14,4,1,1,3,10,,009,-1,-1,-1,0319
108,Réunion,14,5,,,,14,,16,-1,-1,-1,0319
109,Cameroon,13,3,,,,13,,05,-1,-1,-1,0319
110,Maldives,13,,,,,13,,24,-1,-1,-1,0319
111,Bolivia,12,,,,,12,,1,-1,-1,-1,0319
112,Paraguay,11,2,,,,11,1,2,-1,-1,-1,0319
113,Rwanda,11,4,,,,11,,08,-1,-1,-1,0319
114,Cuba,10,3,1,1,,9,,09,-1,-1,-1,0319
115,Monaco,9,,,,,9,,229,-1,-1,-1,0319
116,Ivory Coast,9,5,,,1,8,,03,-1,-1,-1,0319
117,Honduras,9,1,,,,9,,09,-1,-1,-1,0319
118,Guatemala,8,,1,,,7,,04,-1,-1,-1,0319
119,Nigeria,8,5,,,1,7,,004,-1,-1,-1,0319
120,Gibraltar,8,5,,,2,6,,237,-1,-1,-1,0319
121,Guam,8,3,,,,8,,47,-1,-1,-1,0319
122,Montenegro,8,6,,,,8,,13,-1,-1,-1,0319
123,Channel Islands,7,1,,,,7,,40,-1,-1,-1,0319
124,DRC,7,4,,,,7,,008,-1,-1,-1,0319
125,Ghana,7,,,,,7,,02,-1,-1,-1,0319
126,Kenya,7,3,,,,7,,01,-1,-1,-1,0319
127,Trinidad and Tobago,7,2,,,,7,,5,-1,-1,-1,0319
128,Ethiopia,6,,,,,6,,005,-1,-1,-1,0319
129,Mongolia,6,1,,,,6,,2,-1,-1,-1,0319
130,Puerto Rico,6,1,,,,6,,2,-1,-1,-1,0319
131,Seychelles,6,2,,,,6,,61,-1,-1,-1,0319
132,French Polynesia,5,2,,,,5,,18,-1,-1,-1,0319
133,Guyana,4,,1,,,3,,5,-1,-1,-1,0319
134,Aruba,4,1,,,,4,,37,-1,-1,-1,0319
135,Equatorial Guinea,4,3,,,,4,,3,-1,-1,-1,0319
136,Curaçao,3,,,,,3,,18,-1,-1,-1,0319
137,Gabon,3,,,,,3,,1,-1,-1,-1,0319
138,Kyrgyzstan,3,3,,,,3,,05,-1,-1,-1,0319
139,Mauritius,3,3,,,,3,,2,-1,-1,-1,0319
140,Mayotte,3,,,,,3,,11,-1,-1,-1,0319
141,St. Barth,3,,,,,3,,304,-1,-1,-1,0319
142,Saint Martin,3,1,,,,3,,78,-1,-1,-1,0319
143,Tanzania,3,2,,,,3,,005,-1,-1,-1,0319
144,Sudan,2,1,1,,,1,,005,-1,-1,-1,0319
145,Barbados,2,,,,,2,,7,-1,-1,-1,0319
146,Benin,2,1,,,,2,,02,-1,-1,-1,0319
147,Bermuda,2,2,,,,2,,32,-1,-1,-1,0319
148,Greenland,2,1,,,,2,,35,-1,-1,-1,0319
149,Liberia,2,,,,,2,,04,-1,-1,-1,0319
150,Mauritania,2,1,,,,2,,04,-1,-1,-1,0319
151,Namibia,2,,,,,2,,08,-1,-1,-1,0319
152,New Caledonia,2,2,,,,2,,7,-1,-1,-1,0319
153,Saint Lucia,2,,,,,2,,11,-1,-1,-1,0319
154,U.S. Virgin Islands,2,,,,,2,,19,-1,-1,-1,0319
155,Zambia,2,2,,,,2,,01,-1,-1,-1,0319
156,Cayman Islands,1,,1,,,0,,15,-1,-1,-1,0319
157,Nepal,1,,,,1,0,,003,-1,-1,-1,0319
158,Antigua and Barbuda,1,,,,,1,,10,-1,-1,-1,0319
159,Bahamas,1,,,,,1,,3,-1,-1,-1,0319
160,Bhutan,1,,,,,1,,1,-1,-1,-1,0319
161,CAR,1,,,,,1,,02,-1,-1,-1,0319
162,Congo,1,,,,,1,,02,-1,-1,-1,0319
163,Djibouti,1,1,,,,1,,1,-1,-1,-1,0319
164,Gambia,1,,,,,1,,04,-1,-1,-1,0319
165,Guinea,1,,,,,1,,008,-1,-1,-1,0319
166,Vatican City,1,,,,,1,,1248,-1,-1,-1,0319
167,Montserrat,1,1,,,,1,,200,-1,-1,-1,0319
168,St. Vincent Grenadines,1,,,,,1,,9,-1,-1,-1,0319
169,Sint Maarten,1,1,,,,1,,23,-1,-1,-1,0319
170,Somalia,1,,,,,1,,006,-1,-1,-1,0319
171,Suriname,1,,,,,1,,2,-1,-1,-1,0319
172,Eswatini,1,,,,,1,,09,-1,-1,-1,0319
173,Togo,1,,,,,1,,01,-1,-1,-1,0319
