,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
0, China ,72436,1888,1868,98,12552,11741,,-1,-1,-1,-1,0217
1, Diamond Princess ,454,,,,17,19,,-1,-1,-1,-1,0217
2, Singapore ,77,,,,24,4,,-1,-1,-1,-1,0217
3, Japan ,66,,1,,18,19,,-1,-1,-1,-1,0217
4, Hong Kong ,60,,1,,2,7,,-1,-1,-1,-1,0217
5, Thailand ,35,,,,15,2,,-1,-1,-1,-1,0217
6, S. Korea ,30,,,,10,,,-1,-1,-1,-1,0217
7, Taiwan ,22,,1,,2,,,-1,-1,-1,-1,0217
8, Malaysia ,22,,,,9,,,-1,-1,-1,-1,0217
9, Vietnam ,16,,,,7,,,-1,-1,-1,-1,0217
10, Germany ,16,,,,7,,,-1,-1,-1,-1,0217
11, USA ,15,,,,3,,,-1,-1,-1,-1,0217
12, Australia ,15,,,,10,,,-1,-1,-1,-1,0217
13, France ,12,,1,,5,,,-1,-1,-1,-1,0217
14, Macao ,10,,,,5,,,-1,-1,-1,-1,0217
15, U.K. ,9,,,,8,,,-1,-1,-1,-1,0217
16, U.A.E. ,9,,,,3,1,,-1,-1,-1,-1,0217
17, Canada ,8,,,,1,,,-1,-1,-1,-1,0217
18, Philippines ,3,,1,,2,,,-1,-1,-1,-1,0217
19, Italy ,3,,,,,2,,-1,-1,-1,-1,0217
20, India ,3,,,,3,,,-1,-1,-1,-1,0217
21, Russia ,2,,,,2,,,-1,-1,-1,-1,0217
22, Spain ,2,,,,2,,,-1,-1,-1,-1,0217
23, Cambodia ,1,,,,1,,,-1,-1,-1,-1,0217
24, Sweden ,1,,,,,,,-1,-1,-1,-1,0217
25, Nepal ,1,,,,1,,,-1,-1,-1,-1,0217
26, Belgium ,1,,,,1,,,-1,-1,-1,-1,0217
27, Sri Lanka ,1,,,,1,,,-1,-1,-1,-1,0217
28, Finland ,1,,,,1,,,-1,-1,-1,-1,0217
