,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
103,Honduras,110,15,3,2,3,104,4,11,03,10,-1,0330
104,Palestine,109,5,1,,18,90,,21,02,04,-1,0330
105,Channel Islands,108,11,2,1,,106,,621,12,08,-1,0330
106,Mauritius,107,5,3,1,,104,1,84,2,17,-1,0330
107,Guadeloupe,106,4,4,2,17,85,10,265,10,12,-1,0330
108,Cambodia,103,4,,,21,82,1,6,,26,-1,0330
109,Belarus,94,,,,32,62,2,10,,27,-1,0330
110,Martinique,93,,1,,,92,12,248,3,04,-1,0330
111,Georgia,91,1,,,18,73,1,23,,25,-1,0330
112,Montenegro,85,1,1,,,84,1,135,2,16,-1,0330
113,Kyrgyzstan,84,26,,,,84,,13,,17,-1,0330
114,DRC,81,16,8,2,2,71,,09,009,09,-1,0330
115,Bolivia,81,7,1,1,,80,3,7,009,09,-1,0330
116,Trinidad and Tobago,78,2,3,,1,74,,56,2,11,-1,0330
117,Rwanda,70,10,,,,70,,5,,13,-1,0330
118,Gibraltar,65,9,,,14,51,,1929,,02,-1,0330
119,Mayotte,63,,,,,63,,231,,13,-1,0330
120,Paraguay,59,3,3,,1,55,3,8,04,06,-1,0330
121,Liechtenstein,56,,,,,56,,1469,,02,-1,0330
122,Aruba,50,4,,,1,49,,468,,12,-1,0330
123,Bangladesh,48,,5,,15,28,1,03,003,07,-1,0330
124,Monaco,46,3,1,,1,44,,1172,25,27,-1,0330
125,French Guiana,43,15,,,6,37,,144,,06,-1,0330
126,Kenya,42,4,1,,1,40,2,08,002,12,-1,0330
127,Isle of Man,42,10,,,,42,,494,,18,-1,0330
128,Madagascar,39,13,,,,39,,1,,19,-1,0330
129,Macao,37,3,,,10,27,,57,,21,-1,0330
130,Guatemala,34,,1,,10,23,1,2,006,12,-1,0330
131,Barbados,33,7,,,,33,,115,,16,-1,0330
132,Uganda,33,3,,,,33,,07,,20,-1,0330
133,Jamaica,32,2,1,,2,29,,11,03,09,-1,0330
134,French Polynesia,30,,,,,30,,107,,10,-1,0330
135,Zambia,29,1,,,,29,,2,,17,-1,0330
136,Togo,25,,1,,1,23,,3,01,05,-1,0330
137,El Salvador,24,5,,,,24,,4,,18,-1,0330
138,Bermuda,22,5,,,2,20,,353,,17,-1,0330
139,Ethiopia,21,5,,,1,20,,02,,12,-1,0330
140,Congo,19,15,,,,19,,3,,14,-1,0330
141,Mali,18,,1,,,17,,09,005,24,-1,0330
142,Niger,18,8,1,,,17,,07,004,18,-1,0330
143,Djibouti,18,4,,,,18,,18,,17,-1,0330
144,Maldives,17,1,,,13,4,,31,,06,-1,0330
145,Guinea,16,8,,,,16,,1,,12,-1,0330
146,Haiti,15,7,,,1,14,,1,,19,-1,0330
147,New Caledonia,15,,,,,15,,53,,17,-1,0330
148,Bahamas,14,4,,,1,13,,36,,14,-1,0330
149,Tanzania,14,,,,1,13,,02,,15,-1,0330
150,Cayman Islands,12,4,1,,,11,,183,15,12,-1,0330
151,Equatorial Guinea,12,,,,,12,,9,,13,-1,0330
152,Eritrea,12,6,,,,12,,3,,20,-1,0330
153,Mongolia,12,,,,,12,,4,,09,-1,0330
154,Dominica,11,,,,,11,,153,,21,-1,0330
155,Namibia,11,3,,,2,9,,4,,13,-1,0330
156,Saint Martin,11,,,,,11,,284,,29,-1,0330
157,Greenland,10,,,,2,8,,176,,15,-1,0330
158,Myanmar,10,2,,,,10,,02,,22,-1,0330
159,Syria,9,4,1,1,,8,,05,006,21,-1,0330
160,Grenada,9,2,,,,9,,80,,21,-1,0330
161,Saint Lucia,9,6,,,1,8,,49,,12,-1,0330
162,Eswatini,9,,,,,9,,8,,13,-1,0330
163,Curaçao,8,,1,,2,5,,49,6,12,-1,0330
164,Guyana,8,,1,,,7,,10,1,11,-1,0330
165,Laos,8,,,,,8,,1,,23,-1,0330
166,Libya,8,5,,,,8,,1,,23,-1,0330
167,Mozambique,8,,,,,8,,03,,21,-1,0330
168,Seychelles,8,,,,,8,,81,,13,-1,0330
169,Suriname,8,,,,,8,,14,,12,-1,0330
170,Angola,7,2,2,2,,5,,02,006,19,-1,0330
171,Gabon,7,,1,,,6,,3,04,12,-1,0330
172,Zimbabwe,7,,1,,,6,,05,007,19,-1,0330
173,Antigua and Barbuda,7,,,,,7,,71,,12,-1,0330
174,Cabo Verde,6,,1,,,5,,11,2,19,-1,0330
175,Sudan,6,1,1,,,5,,01,002,12,-1,0330
176,Benin,6,,,,,6,,05,,15,-1,0330
177,Vatican City,6,,,,,6,,7491,,05,-1,0330
178,Sint Maarten,6,,,,,6,,140,,17,-1,0330
179,Nepal,5,,,,1,4,,02,,23,-1,0330
180,Fiji,5,,,,,5,,6,,18,-1,0330
181,Mauritania,5,,,,2,3,,1,,12,-1,0330
182,Montserrat,5,,,,,5,,1002,,17,-1,0330
183,St. Barth,5,,,,,5,,506,,29,-1,0330
184,Gambia,4,1,1,,,3,,2,04,16,-1,0330
185,Nicaragua,4,,1,,,3,,06,02,18,-1,0330
186,Bhutan,4,1,,,,4,,5,,05,-1,0330
187,Turks and Caicos,4,,,,,4,,103,,22,-1,0330
188,CAR,3,,,,,3,,06,,14,-1,0330
189,Chad,3,,,,,3,,02,,18,-1,0330
190,Liberia,3,,,,,3,,06,,15,-1,0330
191,Somalia,3,,,,,3,,02,,15,-1,0330
192,MS Zaandam,2,,,,,2,,,,26,-1,0330
193,Anguilla,2,,,,,2,,133,,25,-1,0330
194,Belize,2,,,,,2,,5,,22,-1,0330
195,British Virgin Islands,2,,,,,2,,66,,24,-1,0330
196,Guinea-Bissau,2,,,,,2,,1,,24,-1,0330
197,Saint Kitts and Nevis,2,,,,,2,,38,,24,-1,0330
198,Papua New Guinea,1,,,,,1,,01,,19,-1,0330
199,St. Vincent Grenadines,1,,,,1,0,,9,,10,-1,0330
200,Timor-Leste,1,,,,,1,,08,,20,-1,0330
