,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
0,China,81054,46,3261,6,72440,5353,1845,56,-1,-1,-1,0322
1,Italy,53578,6557,4825,793,6072,42681,2857,886,-1,-1,-1,0322
2,Spain,25496,3925,1381,288,2125,21990,1612,545,-1,-1,-1,0322
3,USA,24207,4824,302,46,176,23729,637,73,-1,-1,-1,0322
4,Germany,22364,2516,84,16,209,22071,2,267,-1,-1,-1,0322
5,Iran,20610,966,1556,123,7635,11419,,245,-1,-1,-1,0322
6,France,14459,1847,562,112,1587,12310,1525,222,-1,-1,-1,0322
7,S. Korea,8799,147,102,8,2612,6085,59,172,-1,-1,-1,0322
8,Switzerland,6863,1248,80,24,131,6652,141,793,-1,-1,-1,0322
9,UK,5018,1035,233,56,93,4692,20,74,-1,-1,-1,0322
10,Netherlands,3631,637,136,30,2,3493,354,212,-1,-1,-1,0322
11,Austria,2992,343,8,2,9,2975,15,332,-1,-1,-1,0322
12,Belgium,2815,558,67,30,263,2485,288,243,-1,-1,-1,0322
13,Norway,2164,205,7,,6,2151,28,399,-1,-1,-1,0322
14,Sweden,1770,131,20,4,16,1734,71,175,-1,-1,-1,0322
15,Canada,1328,241,19,7,14,1295,1,35,-1,-1,-1,0322
16,Denmark,1326,71,13,4,1,1312,42,229,-1,-1,-1,0322
17,Portugal,1280,260,12,6,5,1263,26,126,-1,-1,-1,0322
18,Malaysia,1183,153,8,5,114,1061,26,37,-1,-1,-1,0322
19,Brazil,1178,208,18,7,2,1158,18,6,-1,-1,-1,0322
20,Australia,1072,144,7,,46,1019,2,42,-1,-1,-1,0322
21,Japan,1054,47,36,1,215,803,55,8,-1,-1,-1,0322
22,Czechia,995,162,,,6,989,7,93,-1,-1,-1,0322
23,Turkey,947,277,21,12,,926,,11,-1,-1,-1,0322
24,Israel,883,178,1,,36,846,15,102,-1,-1,-1,0322
25,Ireland,785,102,3,,5,777,13,159,-1,-1,-1,0322
26,Diamond Princess,712,,8,,567,137,15,,-1,-1,-1,0322
27,Luxembourg,670,186,8,3,6,656,3,1070,-1,-1,-1,0322
28,Pakistan,645,144,3,,13,629,,3,-1,-1,-1,0322
29,Chile,537,103,1,1,8,528,7,28,-1,-1,-1,0322
30,Poland,536,111,5,,13,518,3,14,-1,-1,-1,0322
31,Ecuador,532,106,7,,3,522,2,30,-1,-1,-1,0322
32,Greece,530,35,13,3,19,498,18,51,-1,-1,-1,0322
33,Finland,523,73,1,1,10,512,2,94,-1,-1,-1,0322
34,Qatar,481,11,,,27,454,6,167,-1,-1,-1,0322
35,Iceland,473,64,1,1,5,467,1,1386,-1,-1,-1,0322
36,Indonesia,450,81,38,6,20,392,,2,-1,-1,-1,0322
37,Singapore,432,47,2,2,140,290,14,74,-1,-1,-1,0322
38,Thailand,411,89,1,,44,366,7,6,-1,-1,-1,0322
39,Saudi Arabia,392,48,,,16,376,,11,-1,-1,-1,0322
40,Slovenia,383,42,1,,,382,12,184,-1,-1,-1,0322
41,Romania,367,59,,,52,315,14,19,-1,-1,-1,0322
42,India,332,83,5,,23,304,,02,-1,-1,-1,0322
43,Peru,318,55,5,1,1,312,5,10,-1,-1,-1,0322
44,Bahrain,310,12,1,,125,184,4,182,-1,-1,-1,0322
45,Philippines,307,77,19,1,13,275,1,3,-1,-1,-1,0322
46,Russia,306,53,1,,16,289,,2,-1,-1,-1,0322
47,Estonia,306,23,,,2,304,,231,-1,-1,-1,0322
48,Egypt,294,9,10,2,42,242,,3,-1,-1,-1,0322
49,Hong Kong,274,18,4,,100,170,4,37,-1,-1,-1,0322
50,Panama,245,45,3,2,1,241,7,57,-1,-1,-1,0322
51,South Africa,240,38,,,2,238,,4,-1,-1,-1,0322
52,Lebanon,230,53,4,,8,218,4,34,-1,-1,-1,0322
53,Iraq,214,6,17,,51,146,,5,-1,-1,-1,0322
54,Croatia,206,76,1,,5,200,,50,-1,-1,-1,0322
55,Mexico,203,39,2,1,4,197,1,2,-1,-1,-1,0322
56,Colombia,196,51,,,1,195,,4,-1,-1,-1,0322
57,Slovakia,178,41,,,7,171,2,33,-1,-1,-1,0322
58,Kuwait,176,17,,,27,149,5,41,-1,-1,-1,0322
59,Serbia,171,36,1,,2,168,4,20,-1,-1,-1,0322
60,Bulgaria,163,36,3,,3,157,3,23,-1,-1,-1,0322
61,San Marino,160,9,20,6,4,136,12,4715,-1,-1,-1,0322
62,Armenia,160,24,,,1,159,2,54,-1,-1,-1,0322
63,Argentina,158,,4,1,3,151,,3,-1,-1,-1,0322
64,Taiwan,153,18,2,,28,123,,6,-1,-1,-1,0322
65,UAE,153,13,2,,38,113,2,15,-1,-1,-1,0322
66,Algeria,139,45,15,4,65,59,,3,-1,-1,-1,0322
67,Latvia,124,13,,,1,123,,66,-1,-1,-1,0322
68,Costa Rica,117,4,2,,2,113,2,23,-1,-1,-1,0322
69,Dominican Republic,112,40,3,1,,109,,10,-1,-1,-1,0322
70,Uruguay,110,,,,,110,3,32,-1,-1,-1,0322
71,Hungary,103,18,4,,7,92,6,11,-1,-1,-1,0322
72,Jordan,100,16,,,1,99,,10,-1,-1,-1,0322
73,Lithuania,99,30,1,,1,97,1,36,-1,-1,-1,0322
74,Morocco,96,10,3,,3,90,1,3,-1,-1,-1,0322
75,Vietnam,94,3,,,17,77,2,10,-1,-1,-1,0322
76,Bosnia and Herzegovina,93,4,1,1,2,90,1,28,-1,-1,-1,0322
77,Faeroe Islands,92,12,,,3,89,,1883,-1,-1,-1,0322
78,Andorra,88,13,,,1,87,2,1139,-1,-1,-1,0322
79,North Macedonia,85,9,,,1,84,1,41,-1,-1,-1,0322
80,Cyprus,84,9,1,1,3,80,3,70,-1,-1,-1,0322
81,Brunei ,83,5,,,1,82,2,190,-1,-1,-1,0322
82,Moldova,80,14,1,,1,78,3,20,-1,-1,-1,0322
83,Sri Lanka,77,4,,,3,74,2,4,-1,-1,-1,0322
84,Albania,76,6,2,,2,72,2,26,-1,-1,-1,0322
85,Belarus,76,7,,,15,61,,8,-1,-1,-1,0322
86,Malta,73,9,,,2,71,1,165,-1,-1,-1,0322
87,Venezuela,70,5,,,15,55,2,2,-1,-1,-1,0322
88,Burkina Faso,64,24,3,2,5,56,,3,-1,-1,-1,0322
89,Tunisia,60,6,1,,1,58,7,5,-1,-1,-1,0322
90,Guadeloupe,56,5,1,,,55,4,140,-1,-1,-1,0322
91,Senegal,56,9,,,5,51,,3,-1,-1,-1,0322
92,Kazakhstan,54,2,,,,54,,3,-1,-1,-1,0322
93,Azerbaijan,53,9,1,,11,41,,5,-1,-1,-1,0322
94,Cambodia,53,2,,,2,51,,3,-1,-1,-1,0322
95,Palestine,53,5,,,17,36,,10,-1,-1,-1,0322
96,New Zealand,52,,,,,52,,11,-1,-1,-1,0322
97,Oman,52,4,,,13,39,,10,-1,-1,-1,0322
98,Georgia,49,5,,,1,48,1,12,-1,-1,-1,0322
99,Trinidad and Tobago,49,40,,,,49,,35,-1,-1,-1,0322
100,Ukraine,47,6,3,,1,43,,1,-1,-1,-1,0322
101,Réunion,47,9,,,,47,,52,-1,-1,-1,0322
102,Uzbekistan,41,8,,,,41,,1,-1,-1,-1,0322
103,Cameroon,40,13,,,2,38,,2,-1,-1,-1,0322
104,Martinique,37,5,1,,,36,7,99,-1,-1,-1,0322
105,Liechtenstein,37,9,,,,37,,970,-1,-1,-1,0322
106,Channel Islands,32,20,,,,32,,184,-1,-1,-1,0322
107,Bangladesh,24,4,2,1,3,19,,01,-1,-1,-1,0322
108,Afghanistan,24,,,,1,23,,06,-1,-1,-1,0322
109,Honduras,24,,,,,24,,2,-1,-1,-1,0322
110,DRC,23,5,1,1,,22,,03,-1,-1,-1,0322
111,Paraguay,22,4,1,1,,21,1,3,-1,-1,-1,0322
112,Nigeria,22,10,,,1,21,,01,-1,-1,-1,0322
113,Cuba,21,,1,,,20,,2,-1,-1,-1,0322
114,Ghana,21,5,1,1,,20,,07,-1,-1,-1,0322
115,Puerto Rico,21,7,1,1,,20,,7,-1,-1,-1,0322
116,Jamaica,19,,1,,2,16,,6,-1,-1,-1,0322
117,Macao,19,2,,,10,9,,29,-1,-1,-1,0322
118,Bolivia,19,3,,,,19,,2,-1,-1,-1,0322
119,Guyana,18,3,1,,,17,,23,-1,-1,-1,0322
120,Monaco,18,7,,,1,17,,459,-1,-1,-1,0322
121,French Guiana,18,3,,,,18,,60,-1,-1,-1,0322
122,Guatemala,17,5,1,,,16,,09,-1,-1,-1,0322
123,Rwanda,17,,,,,17,,1,-1,-1,-1,0322
124,Montenegro,16,2,,,,16,,25,-1,-1,-1,0322
125,Togo,16,7,,,,16,,2,-1,-1,-1,0322
126,French Polynesia,15,4,,,,15,,53,-1,-1,-1,0322
127,Guam,15,1,,,,15,,89,-1,-1,-1,0322
128,Mauritius,14,2,1,1,,13,,11,-1,-1,-1,0322
129,Barbados,14,8,,,,14,,49,-1,-1,-1,0322
130,Ivory Coast,14,5,,,1,13,,05,-1,-1,-1,0322
131,Kyrgyzstan,14,8,,,,14,,2,-1,-1,-1,0322
132,Maldives,13,,,,3,10,,24,-1,-1,-1,0322
133,Mayotte,11,4,,,,11,,40,-1,-1,-1,0322
134,Gibraltar,10,,,,2,8,,297,-1,-1,-1,0322
135,Mongolia,10,4,,,,10,,3,-1,-1,-1,0322
136,Ethiopia,9,,,,,9,,008,-1,-1,-1,0322
137,Kenya,7,,,,,7,,01,-1,-1,-1,0322
138,Seychelles,7,,,,,7,,71,-1,-1,-1,0322
139,Equatorial Guinea,6,,,,,6,,4,-1,-1,-1,0322
140,Tanzania,6,,,,,6,,01,-1,-1,-1,0322
141,U.S. Virgin Islands,6,3,,,,6,,57,-1,-1,-1,0322
142,Gabon,5,1,1,,,4,,2,-1,-1,-1,0322
143,Aruba,5,,,,1,4,,47,-1,-1,-1,0322
144,Saint Martin,5,1,,,,5,,129,-1,-1,-1,0322
145,Suriname,5,1,,,,5,,9,-1,-1,-1,0322
146,Bahamas,4,,,,,4,,10,-1,-1,-1,0322
147,New Caledonia,4,2,,,,4,,14,-1,-1,-1,0322
148,Cayman Islands,3,,1,,,2,,46,-1,-1,-1,0322
149,Curaçao,3,,1,,,2,,18,-1,-1,-1,0322
150,Cabo Verde,3,2,,,,3,,5,-1,-1,-1,0322
151,CAR,3,,,,,3,,06,-1,-1,-1,0322
152,Congo,3,,,,,3,,05,-1,-1,-1,0322
153,El Salvador,3,2,,,,3,,05,-1,-1,-1,0322
154,Liberia,3,1,,,,3,,06,-1,-1,-1,0322
155,Madagascar,3,,,,,3,,01,-1,-1,-1,0322
156,Namibia,3,,,,,3,,1,-1,-1,-1,0322
157,St. Barth,3,,,,,3,,304,-1,-1,-1,0322
158,Zimbabwe,3,2,,,,3,,02,-1,-1,-1,0322
159,Sudan,2,,1,,,1,,005,-1,-1,-1,0322
160,Angola,2,1,,,,2,,006,-1,-1,-1,0322
161,Benin,2,,,,,2,,02,-1,-1,-1,0322
162,Bermuda,2,,,,,2,,32,-1,-1,-1,0322
163,Bhutan,2,,,,,2,,3,-1,-1,-1,0322
164,Fiji,2,1,,,,2,,2,-1,-1,-1,0322
165,Greenland,2,,,,,2,,35,-1,-1,-1,0322
166,Guinea,2,,,,,2,,02,-1,-1,-1,0322
167,Haiti,2,,,,,2,,02,-1,-1,-1,0322
168,Isle of Man,2,,,,,2,,24,-1,-1,-1,0322
169,Mauritania,2,,,,,2,,04,-1,-1,-1,0322
170,Nicaragua,2,,,,,2,,03,-1,-1,-1,0322
171,Saint Lucia,2,,,,,2,,11,-1,-1,-1,0322
172,Zambia,2,,,,,2,,01,-1,-1,-1,0322
173,Nepal,1,,,,1,0,,003,-1,-1,-1,0322
174,Antigua and Barbuda,1,,,,,1,,10,-1,-1,-1,0322
175,Chad,1,,,,,1,,006,-1,-1,-1,0322
176,Djibouti,1,,,,,1,,1,-1,-1,-1,0322
177,Eritrea,1,1,,,,1,,03,-1,-1,-1,0322
178,Gambia,1,,,,,1,,04,-1,-1,-1,0322
179,Vatican City,1,,,,,1,,1248,-1,-1,-1,0322
180,Montserrat,1,,,,,1,,200,-1,-1,-1,0322
181,Niger,1,,,,,1,,004,-1,-1,-1,0322
182,Papua New Guinea,1,,,,,1,,01,-1,-1,-1,0322
183,St. Vincent Grenadines,1,,,,,1,,9,-1,-1,-1,0322
184,Sint Maarten,1,,,,,1,,23,-1,-1,-1,0322
185,Somalia,1,,,,,1,,006,-1,-1,-1,0322
186,Eswatini,1,,,,,1,,09,-1,-1,-1,0322
187,Timor-Leste,1,1,,,,1,,08,-1,-1,-1,0322
188,Uganda,1,1,,,,1,,002,-1,-1,-1,0322
