,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
121,Gibraltar,88,7,,,46,42,,2612,,-1,-1,0403
122,Rwanda,84,2,,,,84,,6,,-1,-1,0403
123,Paraguay,77,8,3,,2,72,4,11,04,-1,-1,0403
124,Liechtenstein,75,3,,,,75,,1967,,-1,-1,0403
125,Monaco,60,5,1,,2,57,2,1529,25,-1,-1,0403
126,Aruba,60,5,,,1,59,,562,,-1,-1,0403
127,Madagascar,59,2,,,,59,6,2,,-1,-1,0403
128,Bangladesh,56,2,6,,25,25,1,03,004,-1,-1,0403
129,Guinea,52,22,,,,52,,4,,-1,-1,0403
130,French Guiana,51,,,,15,36,,171,,-1,-1,0403
131,Jamaica,47,3,3,,2,42,,16,1,-1,-1,0403
132,Guatemala,47,8,1,,12,34,1,3,006,-1,-1,0403
133,Barbados,46,1,,,,46,,160,,-1,-1,0403
134,Uganda,45,1,,,,45,,10,,-1,-1,0403
135,El Salvador,41,8,2,,,39,4,6,03,-1,-1,0403
136,Macao,41,,,,10,31,,63,,-1,-1,0403
137,Djibouti,40,7,,,,40,,40,,-1,-1,0403
138,Togo,39,3,2,,17,20,,5,02,-1,-1,0403
139,Zambia,39,3,1,1,,38,,2,005,-1,-1,0403
140,French Polynesia,37,,,,,37,1,132,,-1,-1,0403
141,Mali,36,5,3,,,33,,2,01,-1,-1,0403
142,Bermuda,35,3,,,11,24,,562,,-1,-1,0403
143,Ethiopia,29,,,,3,26,2,03,,-1,-1,0403
144,Cayman Islands,28,6,1,,,27,,426,15,-1,-1,0403
145,Bahamas,24,3,1,,1,22,,61,3,-1,-1,0403
146,Congo,22,,2,,2,18,,4,04,-1,-1,0403
147,Saint Martin,22,,1,,2,19,,569,26,-1,-1,0403
148,Eritrea,22,7,,,,22,,6,,-1,-1,0403
149,Gabon,21,3,1,,,20,,9,04,-1,-1,0403
150,Myanmar,20,4,1,,,19,,04,002,-1,-1,0403
151,Tanzania,20,,1,,2,17,,03,002,-1,-1,0403
152,Guyana,19,,4,1,,15,,24,5,-1,-1,0403
153,Maldives,19,,,,13,6,,35,,-1,-1,0403
154,Sint Maarten,18,2,1,,6,11,,420,23,-1,-1,0403
155,New Caledonia,18,2,,,1,17,,63,,-1,-1,0403
156,Syria,16,6,2,,,14,,09,01,-1,-1,0403
157,Haiti,16,,,,1,15,,1,,-1,-1,0403
158,Equatorial Guinea,15,,,,1,14,,11,,-1,-1,0403
159,Mongolia,14,,,,2,12,,4,,-1,-1,0403
160,Namibia,14,,,,3,11,,6,,-1,-1,0403
161,Benin,13,,,,1,12,,1,,-1,-1,0403
162,Saint Lucia,13,,,,1,12,,71,,-1,-1,0403
163,Dominica,12,,,,,12,,167,,-1,-1,0403
164,Curaçao,11,,1,,3,7,,67,6,-1,-1,0403
165,Libya,11,1,1,1,,10,,2,01,-1,-1,0403
166,Greenland,10,,,,2,8,,176,,-1,-1,0403
167,Grenada,10,1,,,,10,,89,,-1,-1,0403
168,Laos,10,,,,,10,,1,,-1,-1,0403
169,Mozambique,10,,,,,10,,03,,-1,-1,0403
170,Seychelles,10,,,,,10,,102,,-1,-1,0403
171,Suriname,10,,,,,10,,17,,-1,-1,0403
172,MS Zaandam,9,,2,,,7,,,,-1,-1,0403
173,Zimbabwe,9,1,1,,,8,,06,007,-1,-1,0403
174,Antigua and Barbuda,9,2,,,,9,,92,,-1,-1,0403
175,Guinea-Bissau,9,,,,,9,,5,,-1,-1,0403
176,Saint Kitts and Nevis,9,1,,,,9,,169,,-1,-1,0403
177,Eswatini,9,,,,,9,,8,,-1,-1,0403
178,Angola,8,,2,,1,5,,02,006,-1,-1,0403
179,Sudan,8,1,2,,2,4,,02,005,-1,-1,0403
180,Chad,8,1,,,,8,,05,,-1,-1,0403
181,Fiji,7,2,,,,7,,8,,-1,-1,0403
182,Vatican City,7,1,,,,7,,8739,,-1,-1,0403
183,Cabo Verde,6,,1,,,5,,11,2,-1,-1,0403
184,Mauritania,6,,1,,2,3,,1,02,-1,-1,0403
185,Nepal,6,1,,,1,5,,02,,-1,-1,0403
186,Liberia,6,,,,,6,,1,,-1,-1,0403
187,St. Barth,6,,,,1,5,,607,,-1,-1,0403
188,Nicaragua,5,,1,,,4,,08,02,-1,-1,0403
189,Bhutan,5,1,,,1,4,,6,,-1,-1,0403
190,Montserrat,5,,,,,5,,1002,,-1,-1,0403
191,Somalia,5,,,,1,4,,03,,-1,-1,0403
192,Turks and Caicos,5,,,,,5,,129,,-1,-1,0403
193,Botswana,4,,1,,,3,,2,04,-1,-1,0403
194,Gambia,4,,1,,2,1,,2,04,-1,-1,0403
195,Anguilla,3,1,,,,3,,200,,-1,-1,0403
196,Belize,3,,,,,3,,8,,-1,-1,0403
197,British Virgin Islands,3,,,,,3,,99,,-1,-1,0403
198,Burundi,3,1,,,,3,,03,,-1,-1,0403
199,CAR,3,,,,,3,,06,,-1,-1,0403
200,Malawi,3,3,,,,3,,02,,-1,-1,0403
201,Caribbean Netherlands,2,,,,,2,,76,,-1,-1,0403
202,St. Vincent Grenadines,2,,,,1,1,,18,,-1,-1,0403
203,Sierra Leone,2,,,,,2,,03,,-1,-1,0403
204,Papua New Guinea,1,,,,,1,,01,,-1,-1,0403
205,Timor-Leste,1,,,,,1,,08,,-1,-1,0403
