,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
42,Ukraine,13691,507,340,13,2396,10955,178,313,8,151569,3466,0508
43,Indonesia,12776,338,930,35,2381,9465,,47,3,134151,490,0508
44,Bangladesh,12425,706,199,13,1910,10316,1,75,1,105513,641,0508
45,S. Korea,10810,4,256,1,9419,1135,55,211,5,649388,12666,0508
46,Philippines,10343,339,685,27,1618,8040,31,94,6,144583,1319,0508
47,Denmark,10083,145,514,8,7711,1858,43,1741,89,284480,49114,0508
48,Serbia,9848,57,206,3,2160,7482,46,1127,24,122995,14077,0508
49,Colombia,9456,497,407,10,2300,6749,123,186,8,131110,2577,0508
50,Dominican Republic,9095,288,373,11,2064,6658,133,838,34,36959,3407,0508
51,South Africa,8232,424,161,8,3153,4918,36,139,3,292153,4926,0508
52,Norway,8034,38,217,1,32,7785,27,1482,40,191946,35406,0508
53,Czechia,8031,57,270,8,4371,3390,52,750,25,286821,26783,0508
54,Egypt,7981,393,482,13,1887,5612,41,78,5,90000,879,0508
55,Panama,7731,208,218,8,859,6654,88,1792,51,38014,8810,0508
56,Australia,6896,21,97,,6040,759,23,270,4,722549,28335,0508
57,Kuwait,6567,278,44,2,2381,4142,91,1538,10,196397,45988,0508
58,Malaysia,6467,39,107,,4776,1584,19,200,3,231019,7138,0508
59,Finland,5673,100,255,3,3500,1918,44,1024,46,112100,20232,0508
60,Morocco,5548,140,183,,2179,3186,1,150,5,56492,1531,0508
61,Argentina,5371,163,282,9,1601,3488,148,119,6,75198,1664,0508
62,Algeria,5182,185,483,7,2323,2376,22,118,11,6500,148,0508
63,Moldova,4605,129,145,2,1747,2713,237,1142,36,20447,5069,0508
64,Kazakhstan,4578,156,30,,1518,3030,31,244,2,353843,18845,0508
65,Bahrain,4199,265,8,,2000,2191,4,2468,5,166378,97779,0508
66,Luxembourg,3859,8,100,2,3505,254,21,6165,160,51883,82883,0508
67,Afghanistan,3563,171,106,2,468,2989,7,92,3,14389,370,0508
68,Nigeria,3526,381,107,4,601,2818,4,17,05,22492,109,0508
69,Hungary,3150,39,383,10,801,1966,50,326,40,94036,9734,0508
70,Ghana,3091,,18,,303,2770,4,99,06,135902,4374,0508
71,Thailand,2992,3,55,,2772,165,61,43,08,227860,3264,0508
72,Oman,2958,55,15,2,980,1963,17,579,3,50000,9791,0508
73,Armenia,2884,102,42,2,1185,1657,10,973,14,28017,9455,0508
74,Greece,2678,15,148,1,1374,1156,33,257,14,90043,8639,0508
75,Iraq,2543,63,102,,1626,815,,63,3,120604,2998,0508
76,Uzbekistan,2298,65,10,,1656,632,8,69,03,325000,9710,0508
77,Cameroon,2267,2,108,,1002,1157,12,85,4,,,0508
78,Azerbaijan,2204,77,28,,1551,625,18,217,3,175910,17350,0508
79,Croatia,2125,6,86,1,1641,398,14,518,21,41938,10216,0508
80,Bosnia and Herzegovina,2027,40,90,4,954,983,4,618,27,38187,11639,0508
81,Guinea,1927,71,11,,629,1287,,147,08,,,0508
82,Bolivia,1886,84,91,5,198,1597,3,162,8,7651,655,0508
83,Bulgaria,1829,51,84,,384,1361,43,263,12,52931,7618,0508
84,Iceland,1801,2,10,,1755,36,,5278,29,51663,151397,0508
85,Cuba,1729,26,73,4,1031,625,8,153,6,61613,5440,0508
86,Estonia,1720,7,56,1,273,1391,4,1297,42,60530,45630,0508
87,North Macedonia,1572,33,89,1,1079,404,21,755,43,18168,8720,0508
88,Ivory Coast,1571,55,20,2,742,809,,60,08,12312,467,0508
89,Senegal,1492,59,13,1,562,917,6,89,08,18969,1133,0508
90,New Zealand,1489,1,21,,1332,136,2,309,4,168023,34843,0508
91,Honduras,1461,191,99,6,132,1230,10,148,10,5653,571,0508
92,Slovenia,1449,1,99,,247,1103,13,697,48,59978,28850,0508
93,Slovakia,1445,16,26,1,806,613,4,265,5,109767,20105,0508
94,Lithuania,1433,5,49,1,739,645,17,526,18,164088,60276,0508
95,Djibouti,1133,9,3,,799,331,,1147,3,14751,14930,0508
96,Hong Kong,1045,4,4,,944,97,1,139,05,154989,20674,0508
97,Tunisia,1026,1,44,1,600,382,22,87,4,25967,2197,0508
98,Sudan,930,78,52,3,92,786,,21,1,,,0508
99,Somalia,928,55,44,5,106,778,2,58,3,,,0508
100,Latvia,909,9,18,1,464,427,3,482,10,71069,37678,0508
101,Kyrgyzstan,895,24,12,,637,246,13,137,2,59490,9118,0508
102,Cyprus,889,6,15,,400,474,15,736,12,70811,58649,0508
103,DRC,863,66,36,1,103,724,,10,04,,,0508
104,Mayotte,854,115,10,1,352,492,7,3130,37,4000,14662,0508
105,Albania,842,10,31,,605,206,7,293,11,9806,3407,0508
106,Sri Lanka,823,26,9,,232,582,1,38,04,30525,1426,0508
107,Guatemala,798,35,21,2,86,691,5,45,1,7200,402,0508
108,Lebanon,784,34,25,,220,539,43,115,4,46677,6839,0508
109,Niger,781,11,42,4,586,153,,32,2,5432,224,0508
110,Costa Rica,765,4,6,,445,314,6,150,1,15140,2972,0508
111,Andorra,752,1,47,1,526,179,14,9733,608,1673,21653,0508
112,Burkina Faso,736,7,48,,562,126,,35,2,,,0508
113,Diamond Princess,712,,13,,645,54,4,,,,,0508
114,El Salvador,695,62,15,,245,435,4,107,2,35411,5459,0508
115,Uruguay,684,11,17,,492,175,9,197,5,25698,7398,0508
116,Mali,650,19,32,,271,347,,32,2,2172,107,0508
117,Maldives,648,31,3,1,20,625,2,1199,6,9863,18246,0508
118,San Marino,622,14,41,,106,475,4,18331,1208,2777,81843,0508
119,Georgia,615,5,9,,275,331,6,154,2,24036,6025,0508
120,Kenya,607,25,29,3,197,381,1,11,05,25861,481,0508
121,Guinea-Bissau,564,89,2,,25,537,,287,1,1500,762,0508
122,Channel Islands,545,,40,,430,75,,3135,230,5342,30725,0508
123,Gabon,504,107,8,2,110,386,1,226,4,724,325,0508
124,Jordan,494,21,9,,381,104,5,48,09,101734,9971,0508
125,Malta,486,2,5,,413,68,,1101,11,39366,89156,0508
126,Tanzania,480,,16,,167,297,7,8,03,,,0508
127,Jamaica,478,5,9,,57,412,,161,3,6095,2058,0508
128,Paraguay,462,22,10,,148,304,9,65,1,11913,1670,0508
129,Tajikistan,461,82,12,4,,449,,48,1,,,0508
130,Taiwan,440,1,6,,347,87,,18,03,66046,2773,0508
131,Equatorial Guinea,439,,4,,13,422,,313,3,854,609,0508
132,Réunion,427,2,,,354,73,3,477,,17200,19211,0508
133,Venezuela,381,2,10,,185,186,1,13,04,502771,17681,0508
134,Palestine,375,1,2,,176,197,,74,04,34511,6765,0508
135,Mauritius,332,,10,,320,2,3,261,8,60466,47545,0508
136,Isle of Man,329,2,23,,271,35,19,3869,270,3625,42631,0508
137,Montenegro,324,,8,,265,51,2,516,13,7816,12445,0508
138,Vietnam,288,17,,,233,55,8,3,,261004,2681,0508
139,Rwanda,271,3,,,133,138,,21,,38834,2998,0508
140,Congo,264,,10,,30,224,,48,2,,,0508
141,Chad,253,83,27,10,50,176,,15,2,,,0508
142,Sierra Leone,231,6,16,2,54,161,,29,2,,,0508
143,Cabo Verde,218,27,2,,38,178,,392,4,791,1423,0508
144,Madagascar,193,35,,,101,92,1,7,,3968,143,0508
145,Ethiopia,191,29,4,,93,94,1,2,003,28445,247,0508
146,Liberia,189,11,20,,79,90,,37,4,,,0508
147,Sao Tome and Principe,187,13,4,1,4,179,,853,18,175,799,0508
148,Faeroe Islands,187,,,,185,2,,3827,,8317,170211,0508
149,Martinique,183,1,14,,83,86,3,488,37,,,0508
150,Myanmar,176,15,6,,62,108,,3,01,10227,188,0508
151,Guadeloupe,153,1,13,,104,36,4,382,32,,,0508
152,Zambia,153,7,4,,103,46,1,8,02,10270,559,0508
153,Eswatini,153,30,2,,12,139,,132,2,714,615,0508
154,Gibraltar,144,,,,141,3,,4274,,3366,99908,0508
155,Brunei ,141,2,1,,131,9,2,322,2,14938,34146,0508
156,Benin,140,44,2,,53,85,,12,02,,,0508
157,French Guiana,138,,1,,112,25,,462,3,,,0508
158,Togo,135,7,9,,85,41,,16,1,9267,1119,0508
159,Haiti,129,28,12,,16,101,,11,1,1142,100,0508
160,Cambodia,122,,,,120,2,1,7,,12929,773,0508
161,Bermuda,118,,7,,61,50,4,1895,112,3719,59716,0508
162,Trinidad and Tobago,116,,8,,103,5,,83,6,2173,1553,0508
163,Aruba,101,,3,1,89,9,4,946,28,1817,17019,0508
164,Nepal,101,2,,,22,79,,3,,67066,2302,0508
165,Uganda,101,1,,,55,46,,2,,47620,1041,0508
166,Monaco,95,,4,,82,9,1,2421,102,,,0508
167,CAR,94,,,,10,84,,19,,3498,724,0508
168,Guyana,93,,10,,27,56,3,118,13,714,908,0508
169,Bahamas,92,,11,,26,55,1,234,28,1500,3814,0508
170,Barbados,82,,7,,53,22,4,285,24,2699,9392,0508
171,Liechtenstein,82,,1,,55,26,,2151,26,900,23605,0508
172,Mozambique,81,,,,24,57,,3,,3188,102,0508
173,Cayman Islands,80,2,1,,35,44,3,1217,15,3126,47564,0508
174,Sint Maarten,76,,14,,44,18,7,1773,327,329,7673,0508
175,South Sudan,74,16,,,,74,,7,,1247,111,0508
176,Libya,64,,3,,24,37,,9,04,2338,340,0508
177,French Polynesia,60,,,,56,4,1,214,,2816,10025,0508
178,Syria,45,,3,,27,15,,3,02,,,0508
179,Macao,45,,,,40,5,1,69,,,,0508
180,Malawi,43,,3,,14,26,1,2,02,1112,58,0508
181,Mongolia,41,,,,13,28,,13,,9093,2774,0508
182,Eritrea,39,,,,30,9,,11,,,,0508
183,Saint Martin,38,,3,,30,5,1,983,78,,,0508
184,Angola,36,,2,,11,23,,1,006,3000,91,0508
185,Zimbabwe,34,,4,,5,25,,2,03,16052,1080,0508
186,Yemen,25,,5,,1,19,,08,02,120,4,0508
187,Antigua and Barbuda,25,,3,,16,6,1,255,31,153,1562,0508
188,Timor-Leste,24,,,,21,3,,18,,738,560,0508
189,Botswana,23,,1,,9,13,,10,04,9066,3855,0508
190,Grenada,21,,,,13,8,4,187,,1406,12495,0508
191,Laos,19,,,,9,10,,3,,2604,358,0508
192,Belize,18,,2,,16,0,,45,5,1043,2623,0508
193,Gambia,18,1,1,,9,8,,7,04,756,313,0508
194,Fiji,18,,,,14,4,,20,,1300,1450,0508
195,New Caledonia,18,,,,18,0,,63,,5213,18259,0508
196,Saint Lucia,18,,,,17,1,,98,,575,3131,0508
197,St. Vincent Grenadines,17,,,,9,8,,153,,137,1235,0508
198,Nicaragua,16,,5,,7,4,,2,08,,,0508
199,Curaçao,16,,1,,14,1,,98,6,389,2371,0508
200,Dominica,16,,,,14,2,,222,,416,5779,0508
201,Namibia,16,,,,9,7,,6,,1283,505,0508
202,Burundi,15,,1,,7,7,,1,008,284,24,0508
203,Saint Kitts and Nevis,15,,,,12,3,,282,,327,6147,0508
204,Falkland Islands,13,,,,13,0,,3736,,395,113506,0508
205,Turks and Caicos,12,,1,,6,5,,310,26,107,2764,0508
206,Vatican City,12,,,,2,10,,14981,,,,0508
207,Montserrat,11,,1,,7,3,1,2204,200,36,7212,0508
208,Greenland,11,,,,11,0,,194,,1394,24555,0508
209,Seychelles,11,,,,8,3,,112,,,,0508
210,Suriname,10,,1,,9,0,,17,2,404,689,0508
211,MS Zaandam,9,,2,,,7,,,,,,0508
212,Comoros,8,,1,,,7,,9,1,,,0508
213,Mauritania,8,,1,,6,1,,2,02,1842,396,0508
214,Papua New Guinea,8,,,,8,0,,09,,2402,268,0508
215,British Virgin Islands,7,,1,,3,3,,232,33,132,4366,0508
216,Bhutan,7,,,,5,2,,9,,11492,14894,0508
217,Caribbean Netherlands,6,,,,,6,,229,,110,4195,0508
218,St. Barth,6,,,,6,0,,607,,,,0508
219,Western Sahara,6,,,,5,1,,10,,,,0508
220,Anguilla,3,,,,3,0,,200,,,,0508
221,Saint Pierre Miquelon,1,,,,,1,,173,,,,0508
222,Total:,618504,15439,21205,399,338641,258658,5201,,,,,0508
223,Total:,1409318,33417,84961,2534,269720,1054637,18166,,,,,0508
224,Total:,1553700,28796,148461,1830,611529,793710,15404,,,,,0508
225,Total:,267592,15981,13583,758,93920,160089,9985,,,,,0508
226,Total:,55320,2607,2083,68,19099,34138,176,,,,,0508
227,Total:,8489,22,118,,7468,903,26,,,,,0508
228,Total:,721,,15,,645,61,4,,,,,0508
