,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
26,Austria,14671,76,443,12,10214,4014,208,1629,49,175932,19534,0419
27,Peru,14420,931,348,48,6684,7388,117,437,11,135895,4122,0419
28,Sweden,13822,606,1511,111,550,11761,1054,1369,150,74600,7387,0419
29,Israel,13265,283,164,13,3456,9645,164,1533,19,187250,21634,0419
30,S. Korea,10653,18,232,2,7937,2484,55,208,5,546463,10659,0419
31,Japan,10296,509,222,32,1069,9005,221,81,2,111325,880,0419
32,Chile,9730,478,126,10,4035,5569,360,509,7,108891,5696,0419
33,Ecuador,9022,572,456,35,1008,7558,168,511,26,30922,1753,0419
34,Poland,8742,363,347,15,981,7414,160,231,9,192960,5098,0419
35,Romania,8418,351,421,10,1730,6267,248,438,22,90991,4730,0419
36,Saudi Arabia,8274,1132,92,5,1329,6853,78,238,3,150000,4309,0419
37,Pakistan,7638,613,143,8,1832,5663,46,35,06,92548,419,0419
38,Denmark,7242,169,346,10,3847,3049,76,1250,60,91437,15786,0419
39,Norway,7036,99,164,3,32,6840,63,1298,30,139668,25763,0419
40,Mexico,6875,578,546,60,2125,4204,207,53,4,48365,375,0419
41,Czechia,6606,57,181,8,1227,5198,86,617,17,162533,15177,0419
42,Australia,6586,53,70,5,4167,2349,55,258,3,406510,15942,0419
43,UAE,6302,,37,,1188,5077,1,637,4,767000,77550,0419
44,Indonesia,6248,325,535,15,631,5082,,23,2,39422,144,0419
45,Philippines,6087,209,397,10,516,5174,1,56,4,56048,511,0419
46,Serbia,5994,304,117,7,637,5240,126,686,13,36028,4123,0419
47,Singapore,5992,942,11,,740,5241,23,1024,2,94796,16203,0419
48,Malaysia,5305,54,88,2,3102,2115,49,164,3,100794,3114,0419
49,Ukraine,5106,444,133,8,275,4698,45,117,3,52534,1201,0419
50,Qatar,5008,345,8,1,510,4490,37,1738,3,60139,20874,0419
51,Belarus,4779,,45,3,342,4392,65,506,5,86813,9187,0419
52,Dominican Republic,4335,209,217,17,312,3806,146,400,20,14373,1325,0419
53,Panama,4210,194,116,7,122,3972,96,976,27,18559,4301,0419
54,Finland,3681,192,90,8,1700,1891,70,664,16,55600,10035,0419
55,Colombia,3621,182,166,13,691,2764,98,71,3,59002,1160,0419
56,Luxembourg,3537,57,72,,601,2864,32,5650,115,33252,53120,0419
57,South Africa,3034,251,52,2,903,2079,36,51,09,108021,1821,0419
58,Egypt,3032,188,224,19,701,2107,,30,2,55000,537,0419
59,Argentina,2839,170,132,9,685,2022,127,63,3,30942,685,0419
60,Thailand,2733,33,47,,1787,899,61,39,07,100498,1440,0419
61,Morocco,2685,121,137,2,314,2234,1,73,4,13689,371,0419
62,Algeria,2534,116,367,3,894,1273,60,58,8,3359,77,0419
63,Moldova,2351,87,57,1,391,1903,80,583,14,9848,2441,0419
64,Greece,2235,11,110,2,269,1856,67,214,11,53290,5113,0419
65,Bangladesh,2144,306,84,9,66,1994,1,13,05,21307,129,0419
66,Hungary,1834,71,172,16,231,1431,60,190,18,43901,4544,0419
67,Croatia,1832,18,39,3,615,1178,27,446,9,21647,5273,0419
68,Bahrain,1773,33,7,,755,1011,3,1042,4,82568,48524,0419
69,Iceland,1760,6,9,,1291,460,3,5158,26,41091,120416,0419
70,Kuwait,1751,93,6,1,280,1465,34,410,1,,,0419
71,Kazakhstan,1615,69,17,,377,1221,22,86,09,100878,5373,0419
72,Iraq,1513,31,82,1,953,478,,38,2,53955,1341,0419
73,Estonia,1512,53,38,,162,1312,11,1140,29,39605,29856,0419
74,Uzbekistan,1490,85,5,1,194,1291,8,45,01,136000,4063,0419
75,New Zealand,1422,13,11,,867,544,3,295,2,79078,16399,0419
76,Azerbaijan,1373,33,18,3,590,765,21,135,2,86607,8542,0419
77,Slovenia,1317,13,70,4,190,1057,27,633,34,40580,19520,0419
78,Bosnia and Herzegovina,1268,54,47,1,338,883,4,386,14,16868,5141,0419
79,Armenia,1248,47,20,1,523,705,30,421,7,11796,3981,0419
80,Lithuania,1239,90,33,,228,978,14,455,12,58816,21605,0419
81,Oman,1180,111,6,,176,998,3,231,1,,,0419
82,North Macedonia,1170,53,49,,164,957,15,562,24,11556,5547,0419
83,Slovakia,1089,40,11,2,213,865,10,199,2,40953,7501,0419
84,Hong Kong,1024,2,4,,568,452,9,137,05,131786,17579,0419
85,Cameroon,1017,21,42,20,305,670,33,38,2,,,0419
86,Cuba,986,63,32,1,227,727,15,87,3,25309,2234,0419
87,Afghanistan,933,27,30,,112,791,,24,08,,,0419
88,Bulgaria,878,32,41,,153,684,35,126,6,26417,3802,0419
89,Tunisia,866,2,37,,43,786,33,73,3,14640,1239,0419
90,Ghana,834,193,9,1,99,726,4,27,03,60916,1960,0419
91,Ivory Coast,801,113,8,2,239,554,,30,03,,,0419
92,Cyprus,761,11,12,,79,670,8,630,10,32284,26739,0419
93,Djibouti,732,,2,,76,654,,741,2,7486,7577,0419
94,Diamond Princess,712,,13,,644,55,7,,,,,0419
95,Latvia,712,30,5,,88,619,5,377,3,34697,18395,0419
96,Andorra,704,8,35,,205,464,17,9111,453,1673,21653,0419
97,Lebanon,672,4,21,,99,552,30,98,3,20225,2963,0419
98,Costa Rica,655,6,4,,97,554,10,129,08,10138,1990,0419
99,Niger,639,12,19,1,113,507,,26,08,4715,195,0419
100,Burkina Faso,565,8,36,1,321,208,,27,2,,,0419
101,Albania,548,9,26,,302,220,5,190,9,5311,1846,0419
102,Nigeria,542,49,19,2,166,357,2,3,009,7153,35,0419
103,Guinea,518,41,3,,65,450,,39,02,,,0419
104,Uruguay,517,15,9,,298,210,14,149,3,12478,3592,0419
105,Kyrgyzstan,506,17,5,,130,371,5,78,08,26147,4008,0419
106,Bolivia,493,28,31,,31,431,3,42,3,3569,306,0419
107,Channel Islands,484,14,21,1,73,390,,2784,121,3320,19095,0419
108,Honduras,457,15,46,5,10,401,10,46,5,2396,242,0419
109,San Marino,455,20,39,,60,356,15,13410,1149,1605,47302,0419
110,Malta,426,4,3,,99,324,4,965,7,23253,52663,0419
111,Palestine,418,16,2,,69,347,,82,04,17329,3397,0419
112,Jordan,413,6,7,,269,137,5,40,07,20500,2009,0419
113,Réunion,407,5,,,237,170,4,455,,,,0419
114,Taiwan,398,3,6,,178,214,,17,03,52445,2202,0419
115,Georgia,388,18,4,1,86,298,6,97,1,5027,1260,0419
116,Senegal,350,8,3,1,211,136,1,21,02,,,0419
117,Mauritius,325,1,9,,180,136,3,256,7,9755,7670,0419
118,DRC,307,20,25,2,26,256,,3,03,,,0419
119,Montenegro,307,4,5,,55,247,7,489,8,3874,6168,0419
120,Isle of Man,297,6,6,2,180,111,11,3493,71,2414,28389,0419
121,Vietnam,268,,,,201,67,8,3,,206253,2119,0419
122,Kenya,262,16,12,1,60,190,2,5,02,10784,201,0419
123,Sri Lanka,254,10,7,,86,161,1,12,03,4768,223,0419
124,Mayotte,254,9,4,,117,133,6,931,15,1800,6598,0419
125,Guatemala,235,21,7,,21,207,3,13,04,7200,402,0419
126,Venezuela,227,23,9,,117,101,4,8,03,299714,10540,0419
127,Mali,216,45,13,,41,162,,11,06,,,0419
128,Paraguay,202,3,8,,35,159,1,28,1,4950,694,0419
129,El Salvador,190,13,7,,43,140,1,29,1,10191,1571,0419
130,Faeroe Islands,184,,,,173,11,,3766,,5981,122403,0419
131,Martinique,163,5,12,4,73,78,11,434,32,,,0419
132,Jamaica,163,20,5,,25,133,,55,2,1516,512,0419
133,Guadeloupe,148,3,8,,73,67,13,370,20,,,0419
134,Tanzania,147,,5,,11,131,4,2,008,,,0419
135,Rwanda,144,1,,,69,75,,11,,6237,482,0419
136,Congo,143,,6,,11,126,,26,1,,,0419
137,Brunei ,137,1,1,,113,23,2,313,2,11254,25725,0419
138,Somalia,135,19,7,1,2,126,2,8,04,,,0419
139,Gibraltar,132,,,,111,21,1,3918,,1859,55178,0419
140,Cambodia,122,,,,103,19,1,7,,5768,345,0419
141,Madagascar,120,3,,,35,85,1,4,,2357,85,0419
142,Trinidad and Tobago,114,,8,,21,85,,81,6,1320,943,0419
143,Gabon,108,,1,,7,100,,49,04,572,257,0419
144,Ethiopia,105,9,3,,16,86,1,09,003,6890,60,0419
145,Myanmar,98,10,5,1,5,88,,2,009,4065,75,0419
146,Aruba,96,,2,,44,50,4,899,19,1358,12719,0419
147,French Guiana,96,,,,64,32,2,321,,,,0419
148,Monaco,94,,3,,22,69,3,2395,76,,,0419
149,Togo,84,1,5,,49,30,,10,06,4191,506,0419
150,Bermuda,83,,5,,35,43,9,1333,80,552,8863,0419
151,Liechtenstein,79,,1,,55,23,,2072,26,900,23605,0419
152,Equatorial Guinea,79,,,,4,75,,56,,854,609,0419
153,Liberia,76,,7,,7,62,,15,1,,,0419
154,Barbados,75,,5,,17,53,4,261,17,1000,3480,0419
155,Sudan,66,33,10,4,6,50,,2,02,,,0419
156,Sint Maarten,64,7,9,,12,43,6,1493,210,163,3802,0419
157,Guyana,63,,6,,9,48,4,80,8,283,360,0419
158,Cayman Islands,61,,1,,7,53,3,928,15,702,10681,0419
159,Cabo Verde,58,2,1,,1,56,,104,2,,,0419
160,Zambia,57,5,2,,33,22,1,3,01,2191,119,0419
161,Bahamas,55,1,9,,10,36,1,140,23,,,0419
162,French Polynesia,55,,,,2,53,1,196,,1302,4635,0419
163,Uganda,55,,,,22,33,,1,,11101,243,0419
164,Libya,49,,1,,11,37,,7,01,707,103,0419
165,Guinea-Bissau,46,3,,,,46,,23,,1500,762,0419
166,Macao,45,,,,16,29,1,69,,,,0419
167,Haiti,44,1,3,,,41,,4,03,498,44,0419
168,Eritrea,39,4,,,3,36,,11,,,,0419
169,Syria,38,,2,,5,31,,2,01,,,0419
170,Saint Martin,37,2,2,,19,16,5,957,52,,,0419
171,Benin,35,,1,,18,16,,3,008,,,0419
172,Maldives,35,6,,,16,19,,65,,3714,6871,0419
173,Mozambique,35,1,,,4,31,,1,,952,30,0419
174,Chad,33,6,,,8,25,,2,,,,0419
175,Nepal,31,1,,,3,28,,1,,15800,542,0419
176,Mongolia,31,,,,5,26,,9,,1450,442,0419
177,Sierra Leone,30,4,,,,30,,4,,,,0419
178,Zimbabwe,25,1,3,,2,20,,2,02,2626,177,0419
179,Angola,24,5,2,,6,16,,07,006,,,0419
180,Antigua and Barbuda,23,,3,,3,17,1,235,31,73,745,0419
181,Eswatini,22,6,1,,8,13,,19,09,714,615,0419
182,Laos,19,,,,2,17,,3,,1318,181,0419
183,Belize,18,,2,,,16,1,45,5,651,1637,0419
184,New Caledonia,18,,,,14,4,1,63,,3399,11906,0419
185,Timor-Leste,18,,,,1,17,,14,,,,0419
186,Malawi,17,,2,,3,12,1,09,01,417,22,0419
187,Fiji,17,,,,,17,,19,,,,0419
188,Dominica,16,,,,8,8,,222,,345,4793,0419
189,Namibia,16,,,,6,10,,6,,499,196,0419
190,Botswana,15,,1,,,14,,6,04,3602,1532,0419
191,Saint Lucia,15,,,,11,4,,82,,344,1873,0419
192,Curaçao,14,,1,,11,2,,85,6,286,1743,0419
193,Grenada,14,,,,6,8,4,124,,92,818,0419
194,Saint Kitts and Nevis,14,,,,,14,,263,,234,4399,0419
195,CAR,12,,,,4,8,,2,,,,0419
196,St. Vincent Grenadines,12,,,,1,11,,108,,87,784,0419
197,Turks and Caicos,11,,1,,,10,,284,26,83,2144,0419
198,Falkland Islands,11,,,,3,8,,3161,,319,91667,0419
199,Greenland,11,,,,11,0,,194,,1043,18372,0419
200,Montserrat,11,,,,2,9,1,2204,,36,7212,0419
201,Seychelles,11,,,,5,6,,112,,,,0419
202,Suriname,10,,1,,6,3,,17,2,,,0419
203,MS Zaandam,9,,2,,,7,,,,,,0419
204,Nicaragua,9,,2,1,6,1,,1,03,,,0419
205,Gambia,9,,1,,2,6,,4,04,316,131,0419
206,Vatican City,8,,,,2,6,,9988,,,,0419
207,Mauritania,7,,1,,6,0,,2,02,913,196,0419
208,Papua New Guinea,7,,,,,7,,08,,167,19,0419
209,St. Barth,6,,,,5,1,,607,,,,0419
210,Western Sahara,6,,,,,6,,10,,,,0419
211,Burundi,5,,1,,,4,,04,008,80,7,0419
212,Bhutan,5,,,,2,3,,6,,8107,10507,0419
213,British Virgin Islands,4,,,,2,2,,132,,,,0419
214,Sao Tome and Principe,4,,,,,4,,18,,19,87,0419
215,South Sudan,4,,,,,4,,04,,,,0419
216,Anguilla,3,,,,1,2,,200,,,,0419
217,Caribbean Netherlands,3,,,,,3,,114,,10,381,0419
218,Saint Pierre Miquelon,1,,,,,1,,173,,,,0419
219,Yemen,1,,,,,1,,003,,,,0419
220,Total:,370784,12600,14401,335,176091,180292,6426,,,,,0419
221,Total:,791406,31651,41537,2122,82836,667033,14659,,,,,0419
222,Total:,1060036,30822,99278,3050,298699,662059,26386,,,,,0419
223,Total:,77973,5442,3653,335,27692,46628,7532,,,,,0419
224,Total:,8105,66,81,5,5050,2974,60,,,,,0419
225,Total:,21741,1322,1082,62,5470,15189,195,,,,,0419
226,Total:,721,,15,,644,62,7,,,,,0419
