,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
56,Luxembourg,3550,13,73,1,627,2850,31,5671,117,33666,53781,0420
57,South Africa,3158,124,54,2,903,2201,36,53,09,114711,1934,0420
58,Egypt,3144,112,239,15,732,2173,,31,2,55000,537,0420
59,Argentina,2941,102,134,2,709,2098,123,65,3,32712,724,0420
60,Morocco,2855,170,141,4,327,2387,1,77,4,15123,410,0420
61,Thailand,2765,32,47,,1928,790,61,40,07,100498,1440,0420
62,Algeria,2629,95,375,8,1047,1207,40,60,9,6500,148,0420
63,Moldova,2472,121,67,10,457,1948,80,613,17,10488,2600,0420
64,Bangladesh,2456,312,91,7,75,2290,1,15,06,23941,145,0420
65,Greece,2235,,113,3,269,1853,67,214,11,53290,5113,0420
66,Hungary,1916,82,189,17,250,1477,61,198,20,46353,4798,0420
67,Kuwait,1915,164,7,1,305,1603,38,448,2,,,0420
68,Bahrain,1881,108,7,,759,1115,2,1105,4,85126,50028,0420
69,Croatia,1871,39,47,8,709,1115,23,456,11,24186,5891,0420
70,Iceland,1771,11,9,,1291,471,3,5190,26,41091,120416,0420
71,Kazakhstan,1676,61,17,,400,1259,22,89,09,100878,5373,0420
72,Uzbekistan,1565,75,5,,225,1335,8,47,01,136000,4063,0420
73,Iraq,1539,26,82,,1009,448,,38,2,56147,1396,0420
74,Estonia,1528,16,40,2,164,1324,10,1152,30,40333,30405,0420
75,New Zealand,1431,9,12,1,912,507,18,297,2,83224,17258,0420
76,Azerbaijan,1398,25,19,1,712,667,21,138,2,95747,9443,0420
77,Slovenia,1330,13,74,4,192,1064,26,640,36,41265,19849,0420
78,Lithuania,1298,59,35,2,242,1021,14,477,13,64035,23522,0420
79,Armenia,1291,43,20,,545,726,30,436,7,12680,4279,0420
80,Bosnia and Herzegovina,1285,17,48,1,347,890,4,392,15,17818,5431,0420
81,Oman,1266,86,7,1,233,1026,3,248,1,,,0420
82,North Macedonia,1207,37,51,2,179,977,15,579,24,11870,5697,0420
83,Slovakia,1161,72,12,1,229,920,10,213,2,44278,8110,0420
84,Ghana,1042,208,9,,99,934,4,34,03,68591,2207,0420
85,Cuba,1035,49,34,2,255,746,16,91,3,26982,2382,0420
86,Hong Kong,1026,2,4,,602,420,8,137,05,131786,17579,0420
87,Cameroon,1017,,42,,305,670,33,38,2,,,0420
88,Afghanistan,996,63,33,3,131,832,7,26,08,6422,165,0420
89,Bulgaria,894,16,42,1,161,691,36,129,6,26417,3802,0420
90,Tunisia,879,13,38,1,43,798,33,74,3,16098,1362,0420
91,Ivory Coast,847,46,9,1,260,578,,32,03,,,0420
92,Djibouti,846,114,2,,102,742,,856,2,8144,8243,0420
93,Cyprus,767,6,12,,81,674,15,635,10,34087,28233,0420
94,Latvia,727,15,5,,88,634,5,385,3,35881,19023,0420
95,Andorra,713,9,36,1,235,442,17,9228,466,1673,21653,0420
96,Diamond Princess,712,,13,,644,55,7,,,,,0420
97,Lebanon,673,1,21,,102,550,27,99,3,20929,3066,0420
98,Costa Rica,660,5,5,1,112,543,10,130,10,10417,2045,0420
99,Niger,648,9,20,1,117,511,,27,08,4715,195,0420
100,Nigeria,627,85,21,2,170,436,2,3,01,7153,35,0420
101,Guinea,579,61,5,2,87,487,,44,04,,,0420
102,Burkina Faso,576,11,36,,338,202,,28,2,,,0420
103,Albania,562,14,26,,314,222,5,195,9,5542,1926,0420
104,Kyrgyzstan,554,48,5,,133,416,5,85,08,26147,4008,0420
105,Bolivia,520,27,32,1,31,457,3,45,3,3569,306,0420
106,Uruguay,517,,10,1,298,209,14,149,3,13207,3802,0420
107,Channel Islands,488,4,21,,73,394,,2807,121,3320,19095,0420
108,Honduras,472,15,46,,15,411,10,48,5,2535,256,0420
109,San Marino,461,6,39,,60,362,4,13586,1149,1711,50426,0420
110,Palestine,439,21,3,1,71,365,,86,06,17329,3397,0420
111,Malta,427,1,3,,118,306,2,967,7,23253,52663,0420
112,Taiwan,420,22,6,,189,225,,18,03,53005,2226,0420
113,Jordan,417,4,7,,276,134,5,41,07,29000,2842,0420
114,Réunion,408,1,,,237,171,4,456,,,,0420
115,Georgia,394,6,4,,93,297,6,99,1,5027,1260,0420
116,Senegal,367,17,3,,220,144,1,22,02,,,0420
117,Mauritius,328,3,9,,208,111,3,258,7,9755,7670,0420
118,DRC,327,20,25,,26,276,,4,03,,,0420
119,Montenegro,308,1,5,,55,248,7,490,8,3874,6168,0420
120,Isle of Man,298,1,6,,193,99,10,3505,71,2465,28989,0420
121,Sri Lanka,271,17,7,,96,168,1,13,03,6463,302,0420
122,Mayotte,271,17,4,,117,150,5,993,15,1850,6781,0420
123,Kenya,270,8,14,2,67,189,2,5,03,13239,246,0420
124,Vietnam,268,,,,202,66,8,3,,206253,2119,0420
125,Guatemala,257,22,7,,21,229,3,14,04,7200,402,0420
126,Venezuela,256,29,9,,117,130,4,9,03,299714,10540,0420
127,Mali,224,8,14,1,42,168,,11,07,,,0420
128,Paraguay,206,4,8,,41,157,1,29,1,4950,694,0420
129,El Salvador,201,11,7,,44,150,1,31,1,11160,1721,0420
130,Faeroe Islands,185,1,,,176,9,,3786,,6021,123222,0420
131,Jamaica,173,10,5,,27,141,,58,2,1605,542,0420
132,Tanzania,170,23,7,2,11,152,4,3,01,,,0420
133,Somalia,164,29,7,,3,154,2,10,04,,,0420
134,Martinique,163,,12,,73,78,11,434,32,,,0420
135,Guadeloupe,148,,8,,73,67,13,370,20,,,0420
136,Rwanda,147,3,,,76,71,,11,,6959,537,0420
137,Congo,143,,6,,11,126,,26,1,,,0420
138,Brunei ,138,1,1,,115,22,2,315,2,11472,26223,0420
139,Gibraltar,132,,,,120,12,1,3918,,1912,56751,0420
140,Cambodia,122,,,,105,17,1,7,,5768,345,0420
141,Madagascar,121,1,,,39,82,1,4,,2357,85,0420
142,Trinidad and Tobago,114,,8,,21,85,,81,6,1335,954,0420
143,Myanmar,111,13,5,,7,99,,2,009,4605,85,0420
144,Gabon,109,1,1,,7,101,,49,04,572,257,0420
145,Ethiopia,108,3,3,,16,89,1,09,003,7557,66,0420
146,Aruba,97,1,2,,49,46,4,909,19,1442,13506,0420
147,French Guiana,96,,,,64,32,2,321,,,,0420
148,Monaco,94,,3,,22,69,3,2395,76,,,0420
149,Liberia,91,15,8,1,7,76,,18,2,,,0420
150,Bermuda,86,3,5,,35,46,10,1381,80,638,10244,0420
151,Togo,84,,5,,52,27,,10,06,4295,519,0420
152,Liechtenstein,81,,1,,55,25,,2124,26,900,23605,0420
153,Equatorial Guinea,79,,,,4,75,,56,,854,609,0420
154,Barbados,75,,5,,17,53,4,261,17,1000,3480,0420
155,Sint Maarten,67,3,10,1,12,45,6,1563,233,163,3802,0420
156,Sudan,66,,10,,6,50,,2,02,,,0420
157,Guyana,65,2,7,1,9,49,4,83,9,322,409,0420
158,Zambia,61,4,3,1,33,25,1,3,02,2586,141,0420
159,Cabo Verde,61,3,1,,1,59,,110,2,,,0420
160,Cayman Islands,61,,1,,7,53,3,928,15,702,10681,0420
161,Bahamas,60,2,9,,11,40,1,153,23,,,0420
162,French Polynesia,55,,,,2,53,1,196,,1302,4635,0420
163,Uganda,55,,,,28,27,,1,,11101,243,0420
164,Maldives,52,17,,,16,36,,96,,3714,6871,0420
165,Libya,51,2,1,,11,39,,7,01,725,106,0420
166,Guinea-Bissau,50,4,,,3,47,,25,,1500,762,0420
167,Haiti,47,3,3,,,44,,4,03,498,44,0420
168,Macao,45,,,,17,28,1,69,,,,0420
169,Syria,39,1,3,1,5,31,,2,02,,,0420
170,Eritrea,39,,,,3,36,,11,,,,0420
171,Mozambique,39,4,,,8,31,,1,,1037,33,0420
172,Saint Martin,37,,2,,19,16,5,957,52,,,0420
173,Benin,35,,1,,18,16,,3,008,,,0420
174,Sierra Leone,35,5,,,6,29,,4,,,,0420
175,Chad,33,,,,8,25,,2,,,,0420
176,Mongolia,32,1,,,7,25,,10,,1554,474,0420
177,Nepal,31,,,,4,27,,1,,29567,1015,0420
178,Zimbabwe,25,,3,,2,20,,2,02,2851,192,0420
179,Angola,24,,2,,6,16,,07,006,,,0420
180,Antigua and Barbuda,23,,3,,3,17,1,235,31,73,745,0420
181,Eswatini,22,,1,,8,13,,19,09,714,615,0420
182,Botswana,20,5,1,,,19,,9,04,4432,1885,0420
183,Laos,19,,,,2,17,,3,,1333,183,0420
184,Timor-Leste,19,1,,,1,18,,14,,,,0420
185,Belize,18,,2,,2,14,1,45,5,651,1637,0420
186,New Caledonia,18,,,,15,3,1,63,,3399,11906,0420
187,Malawi,17,,2,,3,12,1,09,01,429,22,0420
188,Fiji,17,,,,,17,,19,,,,0420
189,Dominica,16,,,,8,8,,222,,345,4793,0420
190,Namibia,16,,,,6,10,,6,,524,206,0420
191,Saint Lucia,15,,,,11,4,,82,,344,1873,0420
192,Curaçao,14,,1,,11,2,,85,6,286,1743,0420
193,Grenada,14,,,,6,8,4,124,,92,818,0420
194,Saint Kitts and Nevis,14,,,,,14,,263,,234,4399,0420
195,CAR,12,,,,4,8,,2,,,,0420
196,St. Vincent Grenadines,12,,,,1,11,,108,,87,784,0420
197,Turks and Caicos,11,,1,,,10,,284,26,83,2144,0420
198,Falkland Islands,11,,,,3,8,,3161,,319,91667,0420
199,Greenland,11,,,,11,0,,194,,1043,18372,0420
200,Montserrat,11,,,,2,9,1,2204,,36,7212,0420
201,Seychelles,11,,,,5,6,,112,,,,0420
202,Nicaragua,10,1,2,,6,2,,2,03,,,0420
203,Gambia,10,1,1,,2,7,,4,04,316,131,0420
204,Suriname,10,,1,,6,3,,17,2,,,0420
205,MS Zaandam,9,,2,,,7,,,,,,0420
206,Vatican City,8,,,,2,6,,9988,,,,0420
207,Mauritania,7,,1,,6,0,,2,02,913,196,0420
208,Papua New Guinea,7,,,,,7,,08,,167,19,0420
209,St. Barth,6,,,,5,1,,607,,,,0420
210,Western Sahara,6,,,,,6,,10,,,,0420
211,Burundi,5,,1,,,4,,04,008,80,7,0420
212,Bhutan,5,,,,2,3,,6,,8107,10507,0420
213,Caribbean Netherlands,5,2,,,,5,,191,,110,4195,0420
214,British Virgin Islands,4,,1,1,2,1,,132,33,,,0420
215,Sao Tome and Principe,4,,,,,4,,18,,19,87,0420
216,South Sudan,4,,,,,4,,04,,,,0420
217,Anguilla,3,,,,1,2,,200,,,,0420
218,Saint Pierre Miquelon,1,,,,,1,,173,,,,0420
219,Yemen,1,,,,,1,,003,,,,0420
220,Total:,383157,12373,14786,385,180611,187760,6403,,,,,0420
221,Total:,820083,28674,43337,1800,87020,689726,14644,,,,,0420
222,Total:,1089256,29218,101836,2558,309495,677925,25395,,,,,0420
223,Total:,82252,4279,3849,196,36329,42074,7534,,,,,0420
224,Total:,8140,35,83,2,5159,2898,68,,,,,0420
225,Total:,22966,1225,1125,43,5840,16001,174,,,,,0420
226,Total:,721,,15,,644,62,7,,,,,0420
