,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
0, China ,80652,1,3070,,55552,22030,5489,560,-1,-1,-1,0307
1, S. Korea ,7041,448,48,5,118,6875,36,1373,-1,-1,-1,0307
2, Italy ,5883,1247,233,36,589,5061,567,973,-1,-1,-1,0307
3, Iran ,5823,1076,145,21,1669,4009,,693,-1,-1,-1,0307
4, France ,949,296,16,7,12,921,45,145,-1,-1,-1,0307
5, Germany ,800,130,,,18,782,9,95,-1,-1,-1,0307
6, Diamond Princess ,696,,6,,245,445,32,,-1,-1,-1,0307
7, Spain ,503,102,10,2,30,463,9,108,-1,-1,-1,0307
8, Japan ,461,41,6,,76,379,28,36,-1,-1,-1,0307
9, USA ,434,115,19,4,15,400,8,13,-1,-1,-1,0307
10, Switzerland ,268,54,1,,3,264,,310,-1,-1,-1,0307
11, UK ,209,45,2,,18,189,,31,-1,-1,-1,0307
12, Netherlands ,188,60,1,,,187,1,110,-1,-1,-1,0307
13, Belgium ,169,60,,,1,168,1,146,-1,-1,-1,0307
14, Sweden ,161,24,,,1,160,,159,-1,-1,-1,0307
15, Norway ,156,29,,,,156,,288,-1,-1,-1,0307
16, Singapore ,138,8,,,90,48,8,236,-1,-1,-1,0307
17, Hong Kong ,108,,2,,51,55,6,144,-1,-1,-1,0307
18, Malaysia ,93,10,,,23,70,,29,-1,-1,-1,0307
19, Bahrain ,85,25,,,6,79,,500,-1,-1,-1,0307
20, Austria ,81,15,,,2,79,1,90,-1,-1,-1,0307
21, Australia ,75,12,3,1,22,50,1,29,-1,-1,-1,0307
22, Greece ,66,21,,,,66,1,63,-1,-1,-1,0307
23, Kuwait ,61,3,,,1,60,,143,-1,-1,-1,0307
24, Canada ,60,6,,,8,52,1,16,-1,-1,-1,0307
25, Iraq ,54,8,4,,1,49,,13,-1,-1,-1,0307
26, Thailand ,50,2,1,,31,18,1,07,-1,-1,-1,0307
27, Iceland ,50,5,,,1,49,,,-1,-1,-1,0307
28, Egypt ,48,33,,,1,47,,,-1,-1,-1,0307
29, Taiwan ,45,,1,,15,29,,19,-1,-1,-1,0307
30, UAE ,45,,,,7,38,2,45,-1,-1,-1,0307
31, India ,34,3,,,3,31,,,-1,-1,-1,0307
32, Lebanon ,28,6,,,1,27,3,41,-1,-1,-1,0307
33, Denmark ,27,6,,,1,26,,47,-1,-1,-1,0307
34, Czechia ,26,7,,,,26,,24,-1,-1,-1,0307
35, Israel ,25,4,,,3,22,1,29,-1,-1,-1,0307
36, San Marino ,23,,1,,,22,4,,-1,-1,-1,0307
37, Portugal ,21,8,,,,21,,21,-1,-1,-1,0307
38, Vietnam ,20,3,,,16,4,,,-1,-1,-1,0307
39, Algeria ,19,2,,,,19,,,-1,-1,-1,0307
40, Brazil ,19,6,,,,19,,,-1,-1,-1,0307
41, Finland ,19,4,,,1,18,,34,-1,-1,-1,0307
42, Ireland ,19,1,,,,19,,38,-1,-1,-1,0307
43, Palestine ,19,3,,,,19,,37,-1,-1,-1,0307
44, Oman ,16,,,,2,14,,31,-1,-1,-1,0307
45, Russia ,15,2,,,3,12,,,-1,-1,-1,0307
46, Ecuador ,14,1,,,,14,1,08,-1,-1,-1,0307
47, Georgia ,13,4,,,,13,1,33,-1,-1,-1,0307
48, Romania ,13,4,,,3,10,,07,-1,-1,-1,0307
49, Croatia ,12,1,,,,12,,29,-1,-1,-1,0307
50, Qatar ,12,1,,,,12,,42,-1,-1,-1,0307
51, Slovenia ,12,4,,,,12,,58,-1,-1,-1,0307
52, Macao ,10,,,,10,0,,,-1,-1,-1,0307
53, Estonia ,10,,,,,10,,75,-1,-1,-1,0307
54, Argentina ,9,1,1,1,,8,,,-1,-1,-1,0307
55, Azerbaijan ,9,,,,,9,,09,-1,-1,-1,0307
56, Saudi Arabia ,7,2,,,1,6,,,-1,-1,-1,0307
57, Philippines ,6,1,1,,2,3,1,,-1,-1,-1,0307
58, Belarus ,6,,,,,6,,06,-1,-1,-1,0307
59, Mexico ,6,,,,1,5,,,-1,-1,-1,0307
60, Pakistan ,6,,,,1,5,,,-1,-1,-1,0307
61, Peru ,6,5,,,,6,,,-1,-1,-1,0307
62, Poland ,6,1,,,,6,,,-1,-1,-1,0307
63, New Zealand ,5,1,,,,5,,10,-1,-1,-1,0307
64, Chile ,5,,,,,5,,,-1,-1,-1,0307
65, Hungary ,5,1,,,,5,,05,-1,-1,-1,0307
66, Afghanistan ,4,3,,,,4,,,-1,-1,-1,0307
67, Indonesia ,4,,,,,4,,,-1,-1,-1,0307
68, Senegal ,4,,,,1,3,,,-1,-1,-1,0307
69, Luxembourg ,3,,,,,3,,,-1,-1,-1,0307
70, North Macedonia ,3,,,,,3,,14,-1,-1,-1,0307
71, Bosnia and Herzegovina ,3,,,,,3,,09,-1,-1,-1,0307
72, Malta ,3,3,,,,3,,,-1,-1,-1,0307
73, Slovakia ,3,2,,,,3,,05,-1,-1,-1,0307
74, Cambodia ,2,1,,,1,1,,,-1,-1,-1,0307
75, Dominican Republic ,2,,,,,2,,,-1,-1,-1,0307
76, Morocco ,2,,,,,2,1,,-1,-1,-1,0307
77, Bulgaria ,2,2,,,,2,,,-1,-1,-1,0307
78, Cameroon ,2,,,,,2,,,-1,-1,-1,0307
79, Faeroe Islands ,2,,,,,2,,,-1,-1,-1,0307
80, Maldives ,2,2,,,,2,,,-1,-1,-1,0307
81, South Africa ,2,1,,,,2,,,-1,-1,-1,0307
82, Andorra ,1,,,,,1,,,-1,-1,-1,0307
83, Armenia ,1,,,,,1,,,-1,-1,-1,0307
84, Jordan ,1,,,,,1,,,-1,-1,-1,0307
85, Latvia ,1,,,,1,0,,05,-1,-1,-1,0307
86, Lithuania ,1,,,,,1,,,-1,-1,-1,0307
87, Monaco ,1,,,,,1,,,-1,-1,-1,0307
88, Nepal ,1,,,,1,0,,,-1,-1,-1,0307
89, Nigeria ,1,,,,,1,,,-1,-1,-1,0307
90, Sri Lanka ,1,,,,1,0,,,-1,-1,-1,0307
91, Tunisia ,1,,,,,1,,,-1,-1,-1,0307
92, Ukraine ,1,,,,,1,,,-1,-1,-1,0307
93, Bhutan ,1,,,,,1,,,-1,-1,-1,0307
94, Colombia ,1,,,,,1,,,-1,-1,-1,0307
95, Costa Rica ,1,,,,,1,,,-1,-1,-1,0307
96, Gibraltar ,1,,,,,1,1,,-1,-1,-1,0307
97, Vatican City ,1,,,,,1,,,-1,-1,-1,0307
98, Liechtenstein ,1,,,,,1,,,-1,-1,-1,0307
99, Moldova ,1,1,,,,1,,,-1,-1,-1,0307
100, Paraguay ,1,1,,,,1,,,-1,-1,-1,0307
101, Serbia ,1,,,,,1,,,-1,-1,-1,0307
102, Togo ,1,,,,,1,,,-1,-1,-1,0307
