,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
0, China ,30551,2533,633,70,1593,3859,,-1,-1,-1,-1,0206
1, Japan ,45,,,,,,,-1,-1,-1,-1,0206
2, Singapore ,30,2,,,1,,,-1,-1,-1,-1,0206
3, Thailand ,25,,,,9,1,,-1,-1,-1,-1,0206
4, Hong Kong ,24,3,1,,,,,-1,-1,-1,-1,0206
5, S. Korea ,23,,,,1,,,-1,-1,-1,-1,0206
6, Taiwan ,16,5,,,1,,,-1,-1,-1,-1,0206
7, Australia ,15,1,,,3,,,-1,-1,-1,-1,0206
8, Malaysia ,14,2,,,1,,,-1,-1,-1,-1,0206
9, Germany ,13,1,,,,,,-1,-1,-1,-1,0206
10, USA ,12,,,,1,,,-1,-1,-1,-1,0206
11, Vietnam ,12,2,,,3,,,-1,-1,-1,-1,0206
12, Macao ,10,,,,,,,-1,-1,-1,-1,0206
13, Canada ,7,2,,,,,,-1,-1,-1,-1,0206
14, France ,6,,,,,1,,-1,-1,-1,-1,0206
15, U.A.E. ,5,,,,,,,-1,-1,-1,-1,0206
16, Philippines ,3,,1,,,,,-1,-1,-1,-1,0206
17, India ,3,,,,,,,-1,-1,-1,-1,0206
18, U.K. ,3,1,,,,,,-1,-1,-1,-1,0206
19, Italy ,3,1,,,,2,,-1,-1,-1,-1,0206
20, Russia ,2,,,,,,,-1,-1,-1,-1,0206
21, Nepal ,1,,,,,,,-1,-1,-1,-1,0206
22, Cambodia ,1,,,,,,,-1,-1,-1,-1,0206
23, Sri Lanka ,1,,,,1,,,-1,-1,-1,-1,0206
24, Finland ,1,,,,1,,,-1,-1,-1,-1,0206
25, Sweden ,1,,,,,,,-1,-1,-1,-1,0206
26, Belgium ,1,,,,,,,-1,-1,-1,-1,0206
