,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
0, China ,80790,12,3158,,61617,16015,4492,561,-1,-1,-1,0311
1, Italy ,12462,2313,827,196,1045,10590,1028,2061,-1,-1,-1,0311
2, Iran ,9000,958,354,63,2959,5687,,1072,-1,-1,-1,0311
3, S. Korea ,7755,242,60,,288,7407,54,1513,-1,-1,-1,0311
4, France ,2281,497,48,15,12,2221,105,349,-1,-1,-1,0311
5, Spain ,2277,582,55,19,183,2039,126,487,-1,-1,-1,0311
6, Germany ,1908,343,3,1,25,1880,9,228,-1,-1,-1,0311
7, USA ,1301,307,38,8,15,1248,10,39,-1,-1,-1,0311
8, Diamond Princess ,696,,7,,325,364,32,,-1,-1,-1,0311
9, Switzerland ,652,155,4,1,4,644,,753,-1,-1,-1,0311
10, Japan ,639,52,15,3,118,506,26,51,-1,-1,-1,0311
11, Norway ,629,229,,,1,628,,1160,-1,-1,-1,0311
12, Denmark ,514,252,,,1,513,,887,-1,-1,-1,0311
13, Netherlands ,503,121,5,1,,498,1,294,-1,-1,-1,0311
14, Sweden ,500,145,1,1,1,498,2,495,-1,-1,-1,0311
15, UK ,456,73,8,2,18,430,,67,-1,-1,-1,0311
16, Belgium ,314,47,3,3,1,310,2,271,-1,-1,-1,0311
17, Qatar ,262,238,,,,262,,909,-1,-1,-1,0311
18, Austria ,246,64,,,4,242,1,273,-1,-1,-1,0311
19, Bahrain ,195,85,,,35,160,1,1146,-1,-1,-1,0311
20, Singapore ,178,12,,,96,82,12,304,-1,-1,-1,0311
21, Malaysia ,149,20,,,26,123,2,46,-1,-1,-1,0311
22, Australia ,127,11,3,,24,100,1,50,-1,-1,-1,0311
23, Hong Kong ,126,5,3,,60,63,6,168,-1,-1,-1,0311
24, Canada ,109,14,1,,9,99,1,29,-1,-1,-1,0311
25, Greece ,99,10,,,,99,2,95,-1,-1,-1,0311
26, Israel ,97,22,,,4,93,2,112,-1,-1,-1,0311
27, Czechia ,94,31,,,,94,,88,-1,-1,-1,0311
28, Iceland ,85,4,,,1,84,,,-1,-1,-1,0311
29, UAE ,74,,,,17,57,2,75,-1,-1,-1,0311
30, Kuwait ,72,3,,,2,70,3,169,-1,-1,-1,0311
31, Iraq ,71,,7,,15,49,,18,-1,-1,-1,0311
32, San Marino ,62,,2,,,60,5,,-1,-1,-1,0311
33, India ,62,,,,4,58,,,-1,-1,-1,0311
34, Lebanon ,61,9,2,1,1,58,3,89,-1,-1,-1,0311
35, Egypt ,60,1,1,,27,32,,06,-1,-1,-1,0311
36, Thailand ,59,6,1,,34,24,1,08,-1,-1,-1,0311
37, Finland ,59,19,,,1,58,,106,-1,-1,-1,0311
38, Portugal ,59,18,,,,59,1,58,-1,-1,-1,0311
39, Slovenia ,57,23,,,,57,,274,-1,-1,-1,0311
40, Brazil ,52,18,,,,52,2,02,-1,-1,-1,0311
41, Philippines ,49,16,2,1,2,45,1,04,-1,-1,-1,0311
42, Taiwan ,48,1,1,,17,30,,20,-1,-1,-1,0311
43, Romania ,47,18,,,6,41,,24,-1,-1,-1,0311
44, Saudi Arabia ,45,25,,,1,44,,13,-1,-1,-1,0311
45, Ireland ,43,9,1,1,,42,,87,-1,-1,-1,0311
46, Vietnam ,38,4,,,16,22,,04,-1,-1,-1,0311
47, Indonesia ,34,7,1,1,2,31,,01,-1,-1,-1,0311
48, Poland ,31,9,,,,31,3,08,-1,-1,-1,0311
49, Palestine ,30,1,,,,30,,59,-1,-1,-1,0311
50, Georgia ,24,1,,,,24,1,60,-1,-1,-1,0311
51, Chile ,23,6,,,,23,,12,-1,-1,-1,0311
52, Algeria ,20,,,,,20,,05,-1,-1,-1,0311
53, Russia ,20,,,,3,17,,01,-1,-1,-1,0311
54, Argentina ,19,,1,,,18,1,04,-1,-1,-1,0311
55, Croatia ,19,4,,,,19,,46,-1,-1,-1,0311
56, Pakistan ,19,,,,2,17,,01,-1,-1,-1,0311
57, Oman ,18,,,,9,9,,35,-1,-1,-1,0311
58, Ecuador ,17,,,,,17,1,10,-1,-1,-1,0311
59, Estonia ,16,3,,,,16,,121,-1,-1,-1,0311
60, Albania ,15,5,1,1,,14,,52,-1,-1,-1,0311
61, Costa Rica ,13,,,,,13,1,26,-1,-1,-1,0311
62, Hungary ,13,1,,,,13,,13,-1,-1,-1,0311
63, Peru ,13,2,,,,13,,04,-1,-1,-1,0311
64, South Africa ,13,6,,,,13,,02,-1,-1,-1,0311
65, Serbia ,12,7,,,,12,,14,-1,-1,-1,0311
66, Azerbaijan ,11,,,,3,8,,11,-1,-1,-1,0311
67, Brunei ,11,5,,,,11,,,-1,-1,-1,0311
68, Macao ,10,,,,10,0,,,-1,-1,-1,0311
69, Latvia ,10,2,,,1,9,,53,-1,-1,-1,0311
70, Slovakia ,10,3,,,,10,,18,-1,-1,-1,0311
