,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
38,Qatar,13409,845,10,,1372,12027,72,4654,3,94500,32801,0501
39,Poland,12877,237,644,20,3236,8997,160,340,17,338027,8931,0501
40,UAE,12481,552,105,7,2429,9947,1,1262,11,1122000,113443,0501
41,Romania,12240,262,717,24,4017,7506,221,636,37,175374,9116,0501
42,S. Korea,10765,4,247,1,9059,1459,55,210,5,619881,12091,0501
43,Ukraine,10406,540,261,11,1238,8907,138,238,6,111859,2558,0501
44,Indonesia,10118,347,792,8,1522,7804,,37,3,94599,346,0501
45,Denmark,9158,150,452,9,6546,2160,62,1581,78,193165,33349,0501
46,Serbia,9009,285,179,6,1343,7487,71,1031,20,85645,9802,0501
47,Philippines,8488,276,568,10,1043,6877,31,77,5,104146,950,0501
48,Norway,7738,28,210,3,32,7496,37,1427,39,172586,31835,0501
49,Czechia,7682,103,236,9,3314,4132,68,717,22,242088,22606,0501
50,Bangladesh,7667,564,168,5,160,7339,1,47,1,64666,393,0501
51,Dominican Republic,6972,320,301,8,1301,5370,144,643,28,25368,2339,0501
52,Australia,6754,8,92,3,5715,947,34,265,4,563641,22104,0501
53,Colombia,6507,300,293,15,1439,4775,118,128,6,104657,2057,0501
54,Panama,6378,178,178,2,527,5673,92,1478,41,29837,6915,0501
55,Malaysia,6002,57,102,2,4171,1729,40,185,3,160296,4953,0501
56,South Africa,5647,297,103,,2073,3471,36,95,2,207530,3499,0501
57,Egypt,5537,269,392,12,1381,3764,,54,4,90000,879,0501
58,Finland,4995,89,211,5,3000,1784,48,902,38,93900,16947,0501
59,Argentina,4428,143,218,4,1256,2954,157,98,5,58685,1298,0501
60,Morocco,4423,102,170,2,984,3269,1,120,5,34841,944,0501
61,Kuwait,4024,284,26,2,1539,2459,66,942,6,179000,41915,0501
62,Algeria,4006,158,450,6,1779,1777,22,91,10,6500,148,0501
63,Moldova,3897,126,116,5,1182,2599,237,966,29,11763,2916,0501
64,Luxembourg,3784,15,90,1,3213,481,23,6045,144,42643,68122,0501
65,Kazakhstan,3402,264,25,,866,2511,41,181,1,249527,13289,0501
66,Bahrain,3040,119,8,,1500,1532,1,1787,5,129694,76220,0501
67,Thailand,2954,7,54,,2687,213,61,42,08,178083,2551,0501
68,Hungary,2775,48,312,12,581,1882,54,287,32,72951,7552,0501
69,Greece,2591,15,140,1,1374,1077,38,249,13,75170,7212,0501
70,Oman,2348,74,11,1,495,1842,17,460,2,40459,7923,0501
71,Afghanistan,2171,232,64,4,260,1847,7,56,2,10022,257,0501
72,Iraq,2085,82,93,1,1375,617,,52,2,92061,2289,0501
73,Croatia,2076,14,69,2,1348,659,20,506,17,36221,8823,0501
74,Ghana,2074,403,17,1,212,1845,4,67,05,113497,3653,0501
75,Armenia,2066,134,32,2,929,1105,10,697,11,21125,7129,0501
76,Uzbekistan,2039,37,9,,1133,897,8,61,03,242536,7247,0501
77,Nigeria,1932,204,58,7,319,1555,2,9,03,12828,62,0501
78,Cameroon,1832,,61,,934,837,12,69,2,,,0501
79,Azerbaijan,1804,38,24,1,1325,455,17,178,2,143079,14112,0501
80,Iceland,1797,,10,,1670,117,,5266,29,48413,141873,0501
81,Bosnia and Herzegovina,1757,80,69,4,727,961,4,536,21,30793,9386,0501
82,Estonia,1689,23,52,2,249,1388,9,1273,39,52741,39758,0501
83,Bulgaria,1506,59,66,2,266,1174,40,217,9,45208,6506,0501
84,Cuba,1501,34,61,3,681,759,10,133,5,47347,4180,0501
85,Guinea,1495,144,7,,329,1159,,114,05,,,0501
86,New Zealand,1476,2,19,,1241,216,1,306,4,134570,27906,0501
87,North Macedonia,1465,23,77,4,738,650,13,703,37,16050,7704,0501
88,Slovenia,1429,11,91,2,233,1105,22,687,44,52948,25469,0501
89,Slovakia,1396,5,23,1,524,849,8,256,4,85922,15738,0501
90,Lithuania,1385,10,45,,589,751,17,509,17,125555,46121,0501
91,Ivory Coast,1275,37,14,,574,687,,48,05,9657,366,0501
92,Bolivia,1110,57,59,4,117,934,3,95,5,5791,496,0501
93,Djibouti,1089,12,2,,642,445,,1102,2,13422,13585,0501
94,Hong Kong,1038,,4,,846,188,4,138,05,154989,20674,0501
95,Tunisia,994,14,41,1,305,648,24,84,3,22957,1942,0501
96,Senegal,933,51,9,,334,590,1,56,05,466,28,0501
97,Latvia,858,9,15,,348,495,3,455,8,57886,30689,0501
98,Cyprus,850,7,15,,296,539,15,704,12,58109,48129,0501
99,Albania,773,7,31,1,470,272,4,269,11,8253,2868,0501
100,Honduras,771,33,71,5,79,621,10,78,7,3643,368,0501
101,Kyrgyzstan,746,17,8,,462,276,12,114,1,51472,7889,0501
102,Andorra,745,2,42,,468,235,17,9642,544,1673,21653,0501
103,Lebanon,725,4,24,,150,551,44,106,4,34499,5054,0501
104,Niger,719,6,32,,452,235,,30,1,5194,215,0501
105,Costa Rica,719,6,6,,338,375,8,141,1,13240,2599,0501
106,Diamond Princess,712,,13,,645,54,4,,,,,0501
107,Sri Lanka,663,14,7,,154,502,1,31,03,21157,988,0501
108,Burkina Faso,645,4,43,,506,96,,31,2,,,0501
109,Uruguay,643,18,17,2,417,209,10,185,5,19747,5685,0501
110,Somalia,601,19,28,,31,542,2,38,2,,,0501
111,Guatemala,585,28,16,,65,504,5,33,09,7200,402,0501
112,DRC,572,81,31,1,65,476,,6,03,,,0501
113,San Marino,569,6,41,,78,450,6,16769,1208,2305,67932,0501
114,Georgia,539,22,6,,184,349,6,135,2,14718,3689,0501
115,Mayotte,539,79,4,,235,300,4,1976,15,3000,10996,0501
116,Channel Islands,537,,40,2,386,111,,3089,230,5342,30725,0501
117,Mali,490,8,26,1,135,329,,24,1,2172,107,0501
118,Tanzania,480,,16,,167,297,7,8,03,,,0501
119,Maldives,468,190,1,,17,450,2,866,2,8008,14815,0501
120,Malta,465,2,4,,351,110,1,1053,9,32989,74713,0501
121,Jordan,453,2,8,,362,83,5,44,08,63737,6247,0501
122,Sudan,442,67,31,3,39,372,,10,07,,,0501
123,Taiwan,429,,6,,322,101,,18,03,62844,2639,0501
124,Réunion,420,,,,300,120,2,469,,,,0501
125,Kenya,396,12,17,2,144,235,2,7,03,20268,377,0501
126,Jamaica,396,,7,,29,360,3,134,2,3993,1348,0501
127,El Salvador,395,18,10,1,119,266,3,61,2,24057,3709,0501
128,Palestine,344,,2,,76,266,,67,04,32200,6312,0501
129,Venezuela,333,2,10,,142,181,2,12,04,458737,16132,0501
130,Mauritius,332,,10,,310,12,3,261,8,16028,12603,0501
131,Montenegro,322,,7,,214,101,2,513,11,6864,10929,0501
132,Isle of Man,315,2,21,,260,34,21,3704,247,3117,36656,0501
133,Equatorial Guinea,315,,1,,9,305,,225,07,854,609,0501
134,Gabon,276,,3,,67,206,1,124,1,724,325,0501
135,Vietnam,270,,,,219,51,8,3,,261004,2681,0501
136,Paraguay,249,10,9,,111,129,1,35,1,9454,1325,0501
137,Rwanda,243,18,,,104,139,,19,,9604,741,0501
138,Congo,220,13,9,1,19,192,,40,2,,,0501
139,Guinea-Bissau,205,,1,,19,185,,104,05,1500,762,0501
140,Faeroe Islands,187,,,,184,3,,3827,,6963,142500,0501
141,Martinique,178,3,14,,83,81,5,474,37,,,0501
142,Guadeloupe,151,2,12,,95,44,11,377,30,,,0501
143,Myanmar,150,,6,,27,117,,3,01,7718,142,0501
144,Gibraltar,144,3,,,131,13,,4274,,2626,77944,0501
145,Liberia,141,,16,,45,80,,28,3,,,0501
146,Brunei ,138,,1,,124,13,2,315,2,13580,31041,0501
147,Ethiopia,131,1,3,,59,69,,1,003,17842,155,0501
148,Madagascar,128,,,,92,36,1,5,,3228,117,0501
149,French Guiana,126,1,1,,94,31,2,422,3,,,0501
150,Sierra Leone,124,20,7,3,21,96,,16,09,,,0501
151,Cambodia,122,,,,119,3,1,7,,11975,716,0501
152,Cabo Verde,121,8,1,,4,116,,218,2,791,1423,0501
153,Togo,116,7,9,2,65,42,,14,1,6882,831,0501
154,Trinidad and Tobago,116,,8,,72,36,,83,6,1730,1236,0501
155,Bermuda,114,3,6,,48,60,4,1831,96,2500,40143,0501
156,Zambia,106,9,3,,55,48,1,6,02,5284,287,0501
157,Aruba,100,,2,,79,19,4,937,19,1691,15838,0501
158,Eswatini,100,9,1,,12,87,,86,09,714,615,0501
159,Monaco,95,,4,,64,27,1,2421,102,,,0501
160,Uganda,83,2,,,52,31,,2,,29279,640,0501
161,Guyana,82,8,9,1,22,51,2,104,11,579,736,0501
162,Liechtenstein,82,,1,,55,26,,2151,26,900,23605,0501
163,Bahamas,81,1,11,,25,45,1,206,28,1284,3265,0501
164,Haiti,81,5,8,2,8,65,,7,07,827,73,0501
165,Barbados,81,1,7,,39,35,4,282,24,2160,7516,0501
166,Mozambique,76,,,,12,64,,2,,1896,61,0501
167,Sint Maarten,75,,13,,33,29,7,1749,303,302,7044,0501
168,Chad,73,21,5,3,33,35,,4,03,,,0501
169,Cayman Islands,73,,1,,10,62,3,1111,15,1535,23356,0501
170,Benin,64,,1,,33,30,,5,008,,,0501
171,Libya,61,,3,1,18,40,,9,04,1949,284,0501
172,French Polynesia,58,,,,50,8,1,206,,2409,8576,0501
173,Nepal,57,,,,16,41,,2,,57189,1963,0501
174,CAR,50,,,,10,40,,10,,,,0501
175,Macao,45,,,,35,10,1,69,,,,0501
176,Syria,43,,3,,21,19,,2,02,,,0501
177,Zimbabwe,40,8,4,,5,31,,3,03,7642,514,0501
178,Eritrea,39,,,,26,13,,11,,,,0501
179,Saint Martin,38,,3,,24,11,3,983,78,,,0501
180,Mongolia,38,,,,10,28,,12,,7455,2274,0501
181,Malawi,37,1,3,,7,27,1,2,02,774,40,0501
182,South Sudan,35,1,,,,35,,3,,,,0501
183,Angola,27,,2,,7,18,,08,006,,,0501
184,Antigua and Barbuda,24,,3,,11,10,1,245,31,113,1154,0501
185,Timor-Leste,24,,,,16,8,,18,,322,244,0501
186,Botswana,23,,1,,5,17,,10,04,6548,2784,0501
187,Grenada,20,,,,13,7,4,178,,1406,12495,0501
188,Laos,19,,,,8,11,,3,,1927,265,0501
189,Belize,18,,2,,9,7,1,45,5,995,2502,0501
190,Fiji,18,,,,12,6,,20,,1007,1123,0501
191,New Caledonia,18,,,,17,1,1,63,,4456,15608,0501
192,Saint Lucia,17,,,,15,2,,93,,446,2429,0501
193,Curaçao,16,,1,,13,2,,98,6,343,2090,0501
194,Dominica,16,,,,13,3,,222,,383,5320,0501
195,Namibia,16,,,,8,8,,6,,704,277,0501
196,St. Vincent Grenadines,16,,,,8,8,,144,,108,973,0501
197,Saint Kitts and Nevis,15,,,,6,9,,282,,293,5508,0501
198,Tajikistan,15,15,,,,15,,2,,,,0501
199,Nicaragua,14,1,3,,7,4,,2,05,,,0501
200,Sao Tome and Principe,14,6,,,4,10,,64,,19,87,0501
201,Falkland Islands,13,,,,11,2,,3736,,372,106897,0501
202,Turks and Caicos,12,,1,,5,6,,310,26,83,2144,0501
203,Burundi,11,,1,,4,6,,09,008,284,24,0501
204,Gambia,11,1,1,,8,2,,5,04,401,166,0501
205,Montserrat,11,,1,,2,8,1,2204,200,36,7212,0501
206,Greenland,11,,,,11,0,,194,,1258,22160,0501
207,Vatican City,11,1,,,2,9,,13733,,,,0501
208,Seychelles,11,,,,6,5,,112,,,,0501
209,Suriname,10,,1,,8,1,,17,2,404,689,0501
210,MS Zaandam,9,,2,,,7,,,,,,0501
211,Mauritania,8,,1,,6,1,,2,02,1032,222,0501
212,Papua New Guinea,8,,,,,8,,09,,604,68,0501
213,Bhutan,7,,,,5,2,,9,,10045,13018,0501
214,Yemen,6,,2,2,1,3,,02,007,120,4,0501
215,British Virgin Islands,6,,1,,3,2,,198,33,,,0501
216,St. Barth,6,,,,6,0,,607,,,,0501
217,Western Sahara,6,,,,5,1,,10,,,,0501
218,Caribbean Netherlands,5,,,,,5,,191,,110,4195,0501
219,Anguilla,3,,,,3,0,,200,,,,0501
220,Comoros,1,1,,,,1,,1,,,,0501
221,Saint Pierre Miquelon,1,,,,,1,,173,,,,0501
222,Total:,520050,12722,18610,333,265535,235905,5729,,,,,0501
223,Total:,1185074,34148,69519,2573,188950,926605,16485,,,,,0501
224,Total:,1373145,25765,135235,2288,503699,734211,18773,,,,,0501
225,Total:,176814,11000,8696,552,60095,108023,9802,,,,,0501
226,Total:,8332,10,111,3,7035,1186,37,,,,,0501
227,Total:,39785,2093,1638,46,13070,25077,126,,,,,0501
228,Total:,721,,15,,645,61,4,,,,,0501
