,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
29,India,10453,1248,358,27,1181,8914,,8,03,189111,137,0414
30,Peru,9784,2265,216,23,2642,6926,143,297,7,87116,2642,0414
31,Japan,7618,248,143,20,799,6676,135,60,1,77381,612,0414
32,Ecuador,7529,63,355,22,597,6577,121,427,20,24553,1392,0414
33,Chile,7525,312,82,2,2367,5076,387,394,4,85035,4448,0414
34,Poland,6934,260,245,13,487,6202,160,183,6,143630,3795,0414
35,Romania,6633,333,331,15,914,5388,231,345,17,67204,3493,0414
36,Norway,6603,78,134,6,32,6437,59,1218,25,127305,23483,0414
37,Australia,6359,46,61,2,3494,2804,79,249,2,362136,14201,0414
38,Denmark,6318,144,285,12,2235,3798,100,1091,49,72099,12448,0414
39,Czechia,6059,68,143,5,519,5397,100,566,13,128359,11986,0414
40,Pakistan,5496,266,93,2,1095,4308,44,25,04,65114,295,0414
41,Saudi Arabia,4934,472,65,6,805,4064,59,142,2,115585,3320,0414
42,Philippines,4932,284,315,18,242,4375,1,45,3,33814,309,0414
43,Malaysia,4817,134,77,1,2276,2464,66,149,2,81730,2525,0414
44,Mexico,4661,442,296,23,1843,2522,185,36,2,36594,284,0414
45,Indonesia,4557,316,399,26,380,3778,,17,1,27075,99,0414
46,UAE,4521,398,25,3,852,3644,1,457,3,648195,65538,0414
47,Serbia,4054,424,85,5,400,3569,138,464,10,20958,2399,0414
48,Panama,3472,72,94,7,61,3317,106,805,22,15567,3608,0414
49,Luxembourg,3292,11,69,3,500,2723,30,5259,110,29315,46831,0414
50,Qatar,3231,252,7,,334,2890,37,1121,2,50828,17642,0414
51,Dominican Republic,3167,200,177,4,152,2838,147,292,16,9275,855,0414
52,Ukraine,3102,325,93,10,97,2912,45,71,2,32496,743,0414
53,Finland,3064,90,59,3,300,2705,74,553,11,46000,8302,0414
54,Belarus,2919,341,29,3,203,2687,55,309,3,68000,7196,0414
55,Singapore,2918,386,9,1,586,2323,29,499,2,72680,12423,0414
56,Colombia,2852,76,112,3,319,2421,92,56,2,41765,821,0414
57,Thailand,2579,28,40,2,1288,1251,61,37,06,71860,1030,0414
58,Argentina,2277,135,98,8,515,1664,83,50,2,19758,437,0414
59,South Africa,2272,99,27,2,410,1835,7,38,05,83663,1411,0414
60,Egypt,2190,125,164,5,589,1437,,21,2,25000,244,0414
61,Greece,2145,31,99,1,269,1777,73,206,9,43417,4165,0414
62,Algeria,1983,69,313,20,601,1069,60,45,7,3359,77,0414
63,Morocco,1763,102,126,8,203,1434,1,48,3,8952,243,0414
64,Moldova,1712,50,35,4,107,1570,80,424,9,6271,1555,0414
65,Iceland,1711,10,8,,933,770,10,5014,23,35253,103308,0414
66,Croatia,1650,50,25,2,400,1225,34,402,6,17790,4333,0414
67,Hungary,1458,48,109,10,120,1229,58,151,11,34819,3604,0414
68,Iraq,1378,26,78,2,717,583,,34,2,37791,940,0414
69,Bahrain,1361,225,6,,591,764,4,800,4,67327,39567,0414
70,New Zealand,1349,19,5,1,546,798,4,280,1,62827,13029,0414
71,Estonia,1332,23,28,3,102,1202,9,1004,21,30764,23191,0414
72,Kuwait,1300,66,2,1,150,1148,26,304,05,,,0414
73,Slovenia,1212,7,55,2,152,1005,34,583,26,35405,17030,0414
74,Azerbaijan,1148,50,12,1,289,847,25,113,1,66677,6576,0414
75,Kazakhstan,1091,140,12,2,138,941,21,58,06,69304,3691,0414
76,Lithuania,1062,9,24,1,101,937,14,390,9,41503,15246,0414
77,Armenia,1039,26,14,1,211,814,30,351,5,7631,2575,0414
78,Bosnia and Herzegovina,1037,28,39,,206,792,4,316,12,11612,3539,0414
79,Hong Kong,1010,5,4,,397,609,13,135,05,96709,12900,0414
80,Uzbekistan,998,133,4,,85,909,8,30,01,70000,2091,0414
81,North Macedonia,854,26,38,4,44,772,15,410,18,8552,4105,0414
82,Cameroon,848,28,12,,98,738,,32,05,,,0414
83,Bangladesh,803,182,39,5,42,722,1,5,02,11223,68,0414
84,Slovakia,769,27,2,,107,660,5,141,04,28750,5266,0414
85,Oman,727,128,4,,124,599,3,142,08,,,0414
86,Tunisia,726,19,34,3,43,649,89,61,3,11825,1001,0414
87,Cuba,726,57,21,3,121,584,11,64,2,17133,1513,0414
88,Diamond Princess,712,,12,,639,61,7,,,,,0414
89,Bulgaria,685,10,32,3,71,582,36,99,5,18502,2663,0414
90,Afghanistan,665,58,21,3,32,612,,17,05,,,0414
91,Cyprus,662,29,12,1,65,585,8,548,10,17923,14845,0414
92,Latvia,655,4,5,,16,634,2,347,3,28776,15256,0414
93,Andorra,646,8,29,,128,489,17,8361,375,1673,21653,0414
94,Lebanon,632,2,20,,80,532,34,93,3,15408,2257,0414
95,Ivory Coast,626,52,6,1,89,531,,24,02,,,0414
96,Costa Rica,612,17,3,,62,547,14,120,06,6868,1348,0414
97,Ghana,566,,8,,4,554,2,18,03,37954,1221,0414
98,Niger,548,19,13,1,86,449,,23,05,4399,182,0414
99,Burkina Faso,515,18,27,,161,327,,25,1,,,0414
100,Uruguay,483,,8,1,248,227,15,139,2,9236,2659,0414
101,Albania,467,21,23,,232,212,7,162,8,4070,1414,0414
102,Channel Islands,436,5,9,,48,379,,2508,52,3320,19095,0414
103,Kyrgyzstan,419,42,5,,67,347,5,64,08,9618,1474,0414
104,Honduras,397,4,25,,7,365,10,40,3,1600,162,0414
105,Taiwan,393,5,6,,114,273,,17,03,47215,1982,0414
106,Jordan,391,2,7,,215,169,5,38,07,20500,2009,0414
107,Réunion,391,2,,,40,351,3,437,,,,0414
108,Malta,384,6,3,,44,337,4,870,7,18065,40913,0414
109,San Marino,371,15,36,1,53,282,15,10934,1061,846,24933,0414
110,Nigeria,343,20,10,,91,242,2,2,005,5000,24,0414
111,Bolivia,330,30,27,3,2,301,3,28,2,2185,187,0414
112,Mauritius,324,,9,,42,273,3,255,7,7077,5565,0414
113,Guinea,319,69,,,17,302,,24,,,,0414
114,Palestine,308,18,2,,58,248,,60,04,17329,3397,0414
115,Djibouti,298,84,2,,41,255,,302,2,4949,5009,0414
116,Senegal,291,11,2,,178,111,1,17,01,,,0414
117,Montenegro,274,2,3,,5,266,7,436,5,2869,4568,0414
118,Georgia,272,15,3,,68,201,6,68,08,3271,820,0414
119,Vietnam,265,3,,,146,119,8,3,,121821,1252,0414
120,Isle of Man,242,14,2,,131,109,13,2846,24,2030,23873,0414
121,DRC,235,1,20,,17,198,,3,02,,,0414
122,Sri Lanka,217,7,7,,56,154,1,10,03,4525,211,0414
123,Kenya,208,11,9,1,40,159,2,4,02,8123,151,0414
124,Mayotte,207,11,3,,59,145,3,759,11,1400,5132,0414
125,Venezuela,189,8,9,,110,70,6,7,03,203108,7143,0414
126,Faeroe Islands,184,,,,157,27,,3766,,5509,112744,0414
127,Martinique,157,2,6,,50,101,19,418,16,,,0414
128,Guatemala,156,1,5,,19,132,3,9,03,1134,63,0414
129,Paraguay,147,13,6,,22,119,1,21,08,3394,476,0414
130,Guadeloupe,145,2,8,,67,70,13,362,20,,,0414
131,El Salvador,137,12,6,,22,109,2,21,09,6729,1037,0414
132,Brunei ,136,,1,,107,28,2,311,2,10167,23240,0414
133,Gibraltar,129,,,,93,36,1,3829,,1649,48945,0414
134,Rwanda,127,1,,,42,85,,10,,1966,152,0414
135,Mali,123,18,10,1,26,87,,6,05,,,0414
136,Cambodia,122,,,,77,45,1,7,,5768,345,0414
137,Trinidad and Tobago,113,,8,,16,89,,81,6,1126,805,0414
138,Madagascar,106,,,,21,85,1,4,,,,0414
139,Monaco,93,,1,,6,86,5,2370,25,,,0414
140,Aruba,92,,,,32,60,1,862,,1145,10724,0414
141,French Guiana,86,,,,51,35,1,288,,,,0414
142,Liechtenstein,79,,1,,55,23,,2072,26,900,23605,0414
143,Togo,77,1,3,,29,45,,9,04,2739,331,0414
144,Ethiopia,74,3,3,,14,57,,06,003,4110,36,0414
145,Jamaica,73,1,4,,19,50,,25,1,1199,405,0414
146,Barbados,72,1,4,,13,55,4,251,14,839,2920,0414
147,Myanmar,62,21,4,,2,56,,1,007,1406,26,0414
148,Congo,60,,5,,5,50,,11,09,,,0414
149,Somalia,60,35,2,1,2,56,2,4,01,,,0414
150,Liberia,59,9,6,1,4,49,,12,1,,,0414
151,Bermuda,57,,5,1,30,22,3,915,80,416,6680,0414
152,Gabon,57,8,1,,1,55,,26,04,,,0414
153,French Polynesia,55,2,,,,55,1,196,,920,3275,0414
154,Cayman Islands,54,1,1,,6,47,3,822,15,580,8825,0414
155,Uganda,54,,,,7,47,,1,,5025,110,0414
156,Sint Maarten,50,,9,,5,36,2,1166,210,134,3125,0414
157,Bahamas,49,3,8,,6,35,1,125,20,,,0414
158,Tanzania,49,17,3,,7,39,,08,005,,,0414
159,Guyana,47,2,6,,8,33,5,60,8,213,271,0414
160,Zambia,45,2,2,,30,13,1,2,01,1653,90,0414
161,Macao,45,,,,10,35,1,69,,,,0414
162,Haiti,40,7,3,,,37,,4,03,365,32,0414
163,Guinea-Bissau,38,,,,,38,,19,,1500,762,0414
164,Benin,35,,1,,5,29,,3,008,,,0414
165,Eritrea,34,,,,,34,,10,,,,0414
166,Saint Martin,32,,2,,11,19,5,828,52,,,0414
167,Sudan,29,10,4,2,4,21,,07,009,,,0414
168,Libya,26,1,1,,9,16,,4,01,545,79,0414
169,Syria,25,,2,,5,18,,1,01,,,0414
170,Antigua and Barbuda,23,2,2,,3,18,1,235,20,73,745,0414
171,Chad,23,5,,,2,21,,1,,,,0414
172,Equatorial Guinea,21,,,,4,17,,15,,854,609,0414
173,Mozambique,21,,,,2,19,,07,,683,22,0414
174,Maldives,20,,,,14,6,,37,,,,0414
175,Angola,19,,2,,4,13,,06,006,,,0414
176,Laos,19,,,,,19,,3,,1140,157,0414
177,Belize,18,4,2,,,16,1,45,5,567,1426,0414
178,New Caledonia,18,,,,1,17,,63,,2608,9135,0414
179,Zimbabwe,17,3,3,,,14,,1,02,604,41,0414
180,Mongolia,17,1,,,4,13,,5,,,,0414
181,Malawi,16,3,2,,,14,1,08,01,314,16,0414
182,Dominica,16,,,,8,8,,222,,345,4793,0414
183,Fiji,16,,,,,16,,18,,,,0414
184,Namibia,16,,,,3,13,,6,,362,142,0414
185,Saint Lucia,15,,,,4,11,,82,,,,0414
186,Eswatini,15,1,,,7,8,,13,,714,615,0414
187,Curaçao,14,,1,,8,5,,85,6,,,0414
188,Nepal,14,2,,,1,13,,05,,5184,178,0414
189,Grenada,14,,,,,14,2,124,,92,818,0414
190,Botswana,13,,1,,,12,,6,04,3115,1325,0414
191,Saint Kitts and Nevis,12,,,,,12,,226,,216,4060,0414
192,St. Vincent Grenadines,12,,,,1,11,,108,,56,505,0414
193,CAR,11,3,,,3,8,,2,,,,0414
194,Greenland,11,,,,11,0,,194,,912,16065,0414
195,Montserrat,11,2,,,1,10,1,2204,,36,7212,0414
196,Seychelles,11,,,,,11,,112,,,,0414
197,Cabo Verde,10,2,1,,1,8,,18,2,,,0414
198,Suriname,10,,1,,6,3,,17,2,,,0414
199,Turks and Caicos,10,1,1,,,9,,258,26,69,1782,0414
200,Sierra Leone,10,,,,,10,,1,,,,0414
201,MS Zaandam,9,,2,,,7,,,,,,0414
202,Gambia,9,,1,,2,6,,4,04,281,116,0414
203,Nicaragua,9,,1,,4,4,,1,02,,,0414
204,Vatican City,8,,,,2,6,,9988,,,,0414
205,Mauritania,7,,1,,2,4,,2,02,527,113,0414
206,St. Barth,6,,,,4,2,,607,,,,0414
207,Western Sahara,6,,,,,6,,10,,,,0414
208,Burundi,5,,1,1,,4,,04,008,,,0414
209,Bhutan,5,,,,2,3,,6,,1166,1511,0414
210,Falkland Islands,5,,,,1,4,,1437,,137,39368,0414
211,Sao Tome and Principe,4,,,,,4,,18,,19,87,0414
212,South Sudan,4,,,,,4,,04,,,,0414
213,Timor-Leste,4,2,,,1,3,,3,,,,0414
214,Anguilla,3,,,,1,2,,200,,,,0414
215,British Virgin Islands,3,,,,2,1,,99,,,,0414
216,Caribbean Netherlands,3,,,,,3,,114,,10,381,0414
217,Papua New Guinea,2,,,,,2,,02,,72,8,0414
218,Saint Pierre Miquelon,1,,,,,1,,173,,,,0414
219,Yemen,1,,,,,1,,003,,,,0414
220,Total:,310329,11485,11351,347,150686,148292,6650,,,,,0414
221,Total:,627064,28769,25112,1636,47293,554659,13863,,,,,0414
222,Total:,907386,26276,79989,3221,231946,595451,29807,,,,,0414
223,Total:,54694,4113,2248,167,7061,45385,1153,,,,,0414
224,Total:,7799,67,66,3,4041,3692,84,,,,,0414
225,Total:,15944,862,838,47,3045,12061,178,,,,,0414
226,Total:,721,,14,,639,68,7,,,,,0414
