,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
90, North Macedonia ,19,,,,1,18,1,91,-1,-1,-1,0316
91, Lithuania ,18,4,,,1,17,,66,-1,-1,-1,0316
92, Faeroe Islands ,18,7,,,,18,,,-1,-1,-1,0316
93, Venezuela ,17,,,,,17,,06,-1,-1,-1,0316
94, Burkina Faso ,15,12,,,,15,,07,-1,-1,-1,0316
95, Jamaica ,15,5,,,2,13,,51,-1,-1,-1,0316
96, Martinique ,15,5,,,,15,,,-1,-1,-1,0316
97, Andorra ,14,9,,,,14,,,-1,-1,-1,0316
98, Maldives ,13,,,,,13,,,-1,-1,-1,0316
99, Cambodia ,12,,,,1,11,,07,-1,-1,-1,0316
100, Macao ,11,,,,10,1,,,-1,-1,-1,0316
101, Bolivia ,11,1,,,,11,,09,-1,-1,-1,0316
102, French Guiana ,11,4,,,,11,,,-1,-1,-1,0316
103, Kazakhstan ,10,1,,,,10,,05,-1,-1,-1,0316
104, Réunion ,9,2,,,,9,,,-1,-1,-1,0316
105, Guatemala ,8,7,1,,,7,,04,-1,-1,-1,0316
106, New Zealand ,8,,,,,8,,17,-1,-1,-1,0316
107, Bangladesh ,8,3,,,3,5,,,-1,-1,-1,0316
108, Paraguay ,8,,,,,8,1,11,-1,-1,-1,0316
109, Uzbekistan ,8,4,,,,8,,02,-1,-1,-1,0316
110, Guyana ,7,3,1,,,6,,,-1,-1,-1,0316
111, Ukraine ,7,4,1,,,6,,02,-1,-1,-1,0316
112, Liechtenstein ,7,,,,,7,,,-1,-1,-1,0316
113, Rwanda ,7,2,,,,7,,05,-1,-1,-1,0316
114, Monaco ,6,4,,,,6,,,-1,-1,-1,0316
115, Channel Islands ,6,3,,,,6,,,-1,-1,-1,0316
116, Ghana ,6,,,,,6,,02,-1,-1,-1,0316
117, Guadeloupe ,6,1,,,,6,,,-1,-1,-1,0316
118, Honduras ,6,3,,,,6,,06,-1,-1,-1,0316
119, Cameroon ,5,1,,,,5,,02,-1,-1,-1,0316
120, Ethiopia ,5,1,,,,5,,,-1,-1,-1,0316
121, Puerto Rico ,5,,,,,5,,17,-1,-1,-1,0316
122, Ivory Coast ,4,,,,,4,,02,-1,-1,-1,0316
123, Cuba ,4,,,,,4,,04,-1,-1,-1,0316
124, Mongolia ,4,3,,,,4,,12,-1,-1,-1,0316
125, Trinidad and Tobago ,4,2,,,,4,,29,-1,-1,-1,0316
126, French Polynesia ,3,,,,,3,,,-1,-1,-1,0316
127, Gibraltar ,3,2,,,1,2,,,-1,-1,-1,0316
128, Guam ,3,,,,,3,,,-1,-1,-1,0316
129, Kenya ,3,,,,,3,,01,-1,-1,-1,0316
130, St. Barth ,3,2,,,,3,,,-1,-1,-1,0316
131, Seychelles ,3,,,,,3,,,-1,-1,-1,0316
132, Nigeria ,2,,,,1,1,,,-1,-1,-1,0316
133, Aruba ,2,,,,,2,,,-1,-1,-1,0316
134, Curaçao ,2,,,,,2,,,-1,-1,-1,0316
135, DRC ,2,,,,,2,,,-1,-1,-1,0316
136, Namibia ,2,,,,,2,,08,-1,-1,-1,0316
137, Saint Lucia ,2,,,,,2,,,-1,-1,-1,0316
138, Saint Martin ,2,,,,,2,,,-1,-1,-1,0316
139, Cayman Islands ,1,,1,1,,0,,,-1,-1,-1,0316
140, Sudan ,1,,1,,,0,,,-1,-1,-1,0316
141, Nepal ,1,,,,1,0,,,-1,-1,-1,0316
142, Antigua and Barbuda ,1,,,,,1,,,-1,-1,-1,0316
143, Bahamas ,1,,,,,1,,,-1,-1,-1,0316
144, Benin ,1,1,,,,1,,01,-1,-1,-1,0316
145, Bhutan ,1,,,,,1,,,-1,-1,-1,0316
146, CAR ,1,,,,,1,,02,-1,-1,-1,0316
147, Congo ,1,,,,,1,,02,-1,-1,-1,0316
148, Equatorial Guinea ,1,,,,,1,,07,-1,-1,-1,0316
149, Gabon ,1,,,,,1,,04,-1,-1,-1,0316
150, Greenland ,1,1,,,,1,,,-1,-1,-1,0316
151, Guinea ,1,,,,,1,,01,-1,-1,-1,0316
152, Vatican City ,1,,,,,1,,,-1,-1,-1,0316
153, Liberia ,1,1,,,,1,,02,-1,-1,-1,0316
154, Mauritania ,1,,,,,1,,02,-1,-1,-1,0316
155, Mayotte ,1,,,,,1,,,-1,-1,-1,0316
156, St. Vincent Grenadines ,1,,,,,1,,,-1,-1,-1,0316
157, Somalia ,1,1,,,,1,,01,-1,-1,-1,0316
158, Suriname ,1,,,,,1,,,-1,-1,-1,0316
159, Eswatini ,1,,,,,1,,09,-1,-1,-1,0316
160, Tanzania ,1,1,,,,1,,,-1,-1,-1,0316
161, Togo ,1,,,,,1,,01,-1,-1,-1,0316
162, U.S. Virgin Islands ,1,,,,,1,,,-1,-1,-1,0316
