,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
0, China ,74186,1750,2005,137,14451,12017,,-1,-1,-1,-1,0218
1, Diamond Princess ,542,,,,17,20,,-1,-1,-1,-1,0218
2, Singapore ,81,,,,29,4,,-1,-1,-1,-1,0218
3, Japan ,76,2,1,,20,4,,-1,-1,-1,-1,0218
4, Hong Kong ,62,,2,1,4,7,,-1,-1,-1,-1,0218
5, S. Korea ,46,15,,,16,,,-1,-1,-1,-1,0218
6, Thailand ,35,,,,17,2,,-1,-1,-1,-1,0218
7, USA ,29,,,,3,,,-1,-1,-1,-1,0218
8, Taiwan ,22,,1,,2,,,-1,-1,-1,-1,0218
9, Malaysia ,22,,,,11,,,-1,-1,-1,-1,0218
10, Vietnam ,16,,,,7,,,-1,-1,-1,-1,0218
11, Germany ,16,,,,9,,,-1,-1,-1,-1,0218
12, Australia ,15,,,,10,,,-1,-1,-1,-1,0218
13, France ,12,,1,,7,,,-1,-1,-1,-1,0218
14, Macao ,10,,,,5,,,-1,-1,-1,-1,0218
15, U.K. ,9,,,,8,,,-1,-1,-1,-1,0218
16, U.A.E. ,9,,,,3,1,,-1,-1,-1,-1,0218
17, Canada ,8,,,,1,,,-1,-1,-1,-1,0218
18, Philippines ,3,,1,,2,,,-1,-1,-1,-1,0218
19, Italy ,3,,,,,2,,-1,-1,-1,-1,0218
20, India ,3,,,,3,,,-1,-1,-1,-1,0218
21, Russia ,2,,,,2,,,-1,-1,-1,-1,0218
22, Spain ,2,,,,2,,,-1,-1,-1,-1,0218
23, Nepal ,1,,,,1,,,-1,-1,-1,-1,0218
24, Belgium ,1,,,,1,,,-1,-1,-1,-1,0218
25, Sri Lanka ,1,,,,1,,,-1,-1,-1,-1,0218
26, Finland ,1,,,,1,,,-1,-1,-1,-1,0218
27, Egypt ,1,,,,,,,-1,-1,-1,-1,0218
28, Cambodia ,1,,,,1,,,-1,-1,-1,-1,0218
