,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
0, China ,75899,435,2237,1,18692,12017,,-1,-1,-1,-1,0221
1, Diamond Princess ,634,,2,,17,27,,-1,-1,-1,-1,0221
2, S. Korea ,207,96,2,1,17,,,-1,-1,-1,-1,0221
3, Japan ,109,15,1,,22,5,,-1,-1,-1,-1,0221
4, Singapore ,86,1,,,47,5,,-1,-1,-1,-1,0221
5, Hong Kong ,69,,2,,6,6,,-1,-1,-1,-1,0221
6, Thailand ,35,,,,19,2,,-1,-1,-1,-1,0221
7, USA * ,35,20,,,6,,,-1,-1,-1,-1,0221
8, Taiwan ,26,2,1,,2,1,,-1,-1,-1,-1,0221
9, Malaysia ,22,,,,17,,,-1,-1,-1,-1,0221
10, Italy ,21,17,1,1,1,7,,-1,-1,-1,-1,0221
11, Australia ,19,2,,,11,,,-1,-1,-1,-1,0221
12, Iran ,18,13,4,2,,,,-1,-1,-1,-1,0221
13, Germany ,16,,,,14,,,-1,-1,-1,-1,0221
14, Vietnam ,16,,,,15,,,-1,-1,-1,-1,0221
15, France ,12,,1,,7,,,-1,-1,-1,-1,0221
16, U.A.E. ,11,2,,,3,1,,-1,-1,-1,-1,0221
17, Macao ,10,,,,6,,,-1,-1,-1,-1,0221
18, Canada ,9,1,,,3,,,-1,-1,-1,-1,0221
19, U.K. ,9,,,,8,,,-1,-1,-1,-1,0221
20, Philippines ,3,,1,,2,,,-1,-1,-1,-1,0221
21, India ,3,,,,3,,,-1,-1,-1,-1,0221
22, Russia ,2,,,,2,,,-1,-1,-1,-1,0221
23, Spain ,2,,,,2,,,-1,-1,-1,-1,0221
24, Belgium ,1,,,,1,,,-1,-1,-1,-1,0221
25, Cambodia ,1,,,,1,,,-1,-1,-1,-1,0221
26, Egypt ,1,,,,1,,,-1,-1,-1,-1,0221
27, Finland ,1,,,,1,,,-1,-1,-1,-1,0221
28, Israel ,1,1,,,,,,-1,-1,-1,-1,0221
29, Lebanon ,1,1,,,,,,-1,-1,-1,-1,0221
30, Nepal ,1,,,,1,,,-1,-1,-1,-1,0221
31, Sri Lanka ,1,,,,1,,,-1,-1,-1,-1,0221
