,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
33, Iraq ,101,18,9,1,24,68,,25,-1,-1,-1,0313
34, Kuwait ,100,20,,,5,95,4,234,-1,-1,-1,0313
35, Ireland ,90,20,1,,,89,6,182,-1,-1,-1,0313
36, Romania ,89,30,,,7,82,1,46,-1,-1,-1,0313
37, Saudi Arabia ,86,41,,,1,85,,25,-1,-1,-1,0313
38, UAE ,85,,,,20,65,2,86,-1,-1,-1,0313
39, India ,82,8,2,1,10,70,,01,-1,-1,-1,0313
40, San Marino ,80,8,5,,2,73,3,,-1,-1,-1,0313
41, Egypt ,80,,2,,27,51,,08,-1,-1,-1,0313
42, Estonia ,79,52,,,,79,,596,-1,-1,-1,0313
43, Lebanon ,77,9,3,,1,73,3,113,-1,-1,-1,0313
44, Thailand ,75,5,1,,35,39,1,11,-1,-1,-1,0313
45, Indonesia ,69,35,4,3,5,60,,03,-1,-1,-1,0313
46, Poland ,68,17,2,1,,66,3,18,-1,-1,-1,0313
47, Philippines ,64,12,5,,2,57,1,06,-1,-1,-1,0313
48, Taiwan ,50,1,1,,20,29,,21,-1,-1,-1,0313
49, Russia ,45,11,,,8,37,,03,-1,-1,-1,0313
50, Vietnam ,44,,,,16,28,,05,-1,-1,-1,0313
51, Chile ,43,10,,,,43,,22,-1,-1,-1,0313
52, Brunei ,37,12,,,,37,,,-1,-1,-1,0313
53, Serbia ,35,11,,,,35,1,40,-1,-1,-1,0313
54, Palestine ,35,4,,,,35,,69,-1,-1,-1,0313
55, Luxembourg ,34,8,,,,34,1,,-1,-1,-1,0313
56, Albania ,33,10,1,,,32,,115,-1,-1,-1,0313
57, Croatia ,32,5,,,1,31,,78,-1,-1,-1,0313
58, Slovakia ,32,11,,,,32,,59,-1,-1,-1,0313
59, Argentina ,31,,2,1,,29,1,07,-1,-1,-1,0313
60, Pakistan ,28,7,,,2,26,,01,-1,-1,-1,0313
61, Peru ,28,6,,,,28,,08,-1,-1,-1,0313
62, Panama ,27,13,1,,,26,,63,-1,-1,-1,0313
63, Belarus ,27,6,,,3,24,,29,-1,-1,-1,0313
64, Algeria ,26,,2,,10,14,,06,-1,-1,-1,0313
65, Georgia ,25,,,,,25,1,63,-1,-1,-1,0313
66, South Africa ,24,8,,,,24,,04,-1,-1,-1,0313
67, Bulgaria ,23,,1,,,22,,33,-1,-1,-1,0313
68, Costa Rica ,23,,,,,23,1,45,-1,-1,-1,0313
69, Ecuador ,19,2,,,,19,1,11,-1,-1,-1,0313
70, Oman ,19,1,,,9,10,,37,-1,-1,-1,0313
71, Hungary ,19,3,,,,19,,20,-1,-1,-1,0313
72, Bosnia and Herzegovina ,18,7,,,,18,,55,-1,-1,-1,0313
73, Latvia ,17,1,,,1,16,,90,-1,-1,-1,0313
74, Tunisia ,16,3,,,,16,2,14,-1,-1,-1,0313
75, Azerbaijan ,15,,1,,3,11,,15,-1,-1,-1,0313
76, North Macedonia ,14,5,,,1,13,,67,-1,-1,-1,0313
77, Cyprus ,14,4,,,,14,,116,-1,-1,-1,0313
78, Colombia ,13,4,,,,13,,03,-1,-1,-1,0313
79, Mexico ,12,,,,4,8,1,01,-1,-1,-1,0313
80, Malta ,12,3,,,1,11,,,-1,-1,-1,0313
81, Macao ,10,,,,10,0,,,-1,-1,-1,0313
82, Senegal ,10,,,,2,8,,06,-1,-1,-1,0313
83, Maldives ,9,1,,,,9,,,-1,-1,-1,0313
84, Armenia ,8,2,,,,8,,27,-1,-1,-1,0313
85, Jamaica ,8,6,,,,8,,27,-1,-1,-1,0313
86, Morocco ,7,1,1,,1,5,1,02,-1,-1,-1,0313
87, Afghanistan ,7,,,,,7,,02,-1,-1,-1,0313
88, Cambodia ,7,2,,,1,6,,04,-1,-1,-1,0313
89, Lithuania ,6,3,,,,6,,22,-1,-1,-1,0313
90, Sri Lanka ,6,3,,,1,5,,03,-1,-1,-1,0313
91, French Guiana ,6,,,,,6,,,-1,-1,-1,0313
92, Moldova ,6,,,,,6,,15,-1,-1,-1,0313
93, Paraguay ,6,,,,,6,1,08,-1,-1,-1,0313
94, Dominican Republic ,5,,,,,5,,05,-1,-1,-1,0313
95, New Zealand ,5,,,,,5,,10,-1,-1,-1,0313
96, Réunion ,5,1,,,,5,,,-1,-1,-1,0313
97, Turkey ,5,4,,,,5,,01,-1,-1,-1,0313
98, Cuba ,4,1,,,,4,,04,-1,-1,-1,0313
99, Kazakhstan ,4,4,,,,4,,02,-1,-1,-1,0313
100, Liechtenstein ,4,,,,,4,,,-1,-1,-1,0313
101, Ukraine ,3,,1,1,,2,,01,-1,-1,-1,0313
102, Bangladesh ,3,,,,1,2,,,-1,-1,-1,0313
103, Bolivia ,3,,,,,3,,03,-1,-1,-1,0313
104, Channel Islands ,3,,,,,3,,,-1,-1,-1,0313
105, Faeroe Islands ,3,1,,,,3,,,-1,-1,-1,0313
106, French Polynesia ,3,2,,,,3,,,-1,-1,-1,0313
107, Martinique ,3,,,,,3,,,-1,-1,-1,0313
108, Monaco ,2,,,,,2,,,-1,-1,-1,0313
109, Nigeria ,2,,,,,2,,,-1,-1,-1,0313
110, Aruba ,2,2,,,,2,,,-1,-1,-1,0313
111, Burkina Faso ,2,,,,,2,,01,-1,-1,-1,0313
112, Cameroon ,2,,,,,2,,01,-1,-1,-1,0313
113, DRC ,2,1,,,,2,,,-1,-1,-1,0313
114, Ghana ,2,,,,,2,,01,-1,-1,-1,0313
115, Honduras ,2,,,,,2,,02,-1,-1,-1,0313
116, Saint Martin ,2,,,,,2,,,-1,-1,-1,0313
117, Venezuela ,2,2,,,,2,,01,-1,-1,-1,0313
118, Guyana ,1,,1,,,0,,,-1,-1,-1,0313
119, Sudan ,1,1,1,1,,0,,,-1,-1,-1,0313
120, Andorra ,1,,,,,1,,,-1,-1,-1,0313
121, Jordan ,1,,,,1,0,,01,-1,-1,-1,0313
122, Nepal ,1,,,,1,0,,,-1,-1,-1,0313
123, Antigua and Barbuda ,1,1,,,,1,,,-1,-1,-1,0313
124, Bhutan ,1,,,,,1,,,-1,-1,-1,0313
125, Cayman Islands ,1,1,,,,1,,,-1,-1,-1,0313
126, Ivory Coast ,1,,,,,1,,,-1,-1,-1,0313
127, Ethiopia ,1,1,,,,1,,,-1,-1,-1,0313
128, Gabon ,1,1,,,,1,,04,-1,-1,-1,0313
129, Gibraltar ,1,,,,1,0,,,-1,-1,-1,0313
130, Guadeloupe ,1,1,,,,1,,,-1,-1,-1,0313
131, Guinea ,1,1,,,,1,,01,-1,-1,-1,0313
132, Vatican City ,1,,,,,1,,,-1,-1,-1,0313
133, Kenya ,1,1,,,,1,,,-1,-1,-1,0313
134, Mongolia ,1,,,,,1,,03,-1,-1,-1,0313
135, St. Barth ,1,,,,,1,,,-1,-1,-1,0313
136, St. Vincent Grenadines ,1,,,,,1,,,-1,-1,-1,0313
137, Togo ,1,,,,,1,,01,-1,-1,-1,0313
138, Trinidad and Tobago ,1,,,,,1,,07,-1,-1,-1,0313
